id_institucion_gs,id_autor_gs,autor,cargo,id_institucion,email,citaciones,intereses
12216913016116922734,jyT8VE4AAAAJ,Jose L. Prieto,Universidad Diego Portales,udp,mail.udp.cl,23972,Astronomy 
12216913016116922734,TX3te0QAAAAJ,Jose Joaquin BRUNNER,"Professor,  Sociology of Education. UNESCO Chair, Universidad Diego Portales, Chile",udp,mail.udp.cl,20411,Higher education Political economy of education Policy and cultural analysis 
12216913016116922734,7Uy51X4AAAAJ,PAULA JOFRE PFEIL,assistant professor Nucleo Astronomia Universidad Diego Portales,udp,mail.udp.cl,12901,stellar and Galactic astrophysics 
12216913016116922734,4iRjwbMAAAAJ,Cristóbal Rovira Kaltwasser,"Professor, Universidad Diego Portales",udp,udp.cl,11866,comparative politics populism democracy 
12216913016116922734,4tuv9ZUAAAAJ,JORGE IGNACIO GONZÁLEZ LÓPEZ,Universidad Diego Portales,udp,mail.udp.cl,11556,Galaxy evolution Interstellar medium high redshift galaxies and data science 
12216913016116922734,TW5VlFsAAAAJ,ROBERTO J. ASSEF,Universidad Diego Portales,udp,mail.udp.cl,10280,Active Galactic Nuclei Galaxy Evolution 
12216913016116922734,cn9uqN4AAAAJ,Manuel Aravena,"Professor of Astrophysics, Universidad Diego Portales",udp,mail.udp.cl,9921,Galaxy formation Galaxy evolution Submillimeter galaxies ISM of galaxies 
12216913016116922734,n4SKkSAAAAAJ,LUCAS CIEZA,Universidad Diego Portales,udp,mail.udp.cl,9228,Astronomy 
12216913016116922734,Dt6e_E0AAAAJ,fernando zegers-hochschild,Emeritus professor University Diego Portales and Clinica las Condes,udp,udp.cl,8986,reproductive medicine 
12216913016116922734,f9Oj5nUAAAAJ,Alice Zurlo,Universidad Diego Portales,udp,mail.udp.cl,6505,Exoplanets 
12216913016116922734,9b8DoS8AAAAJ,Cristián Cox,"Professor, Universidad Diego Portales",udp,udp.cl,5466,Educational policies curriculum teacher education citizenship education 
12216913016116922734,QOn-wRYAAAAJ,Lucia Guaita,Universidad Diego Portales,udp,mail.udp.cl,4181,astronomonia extragalactica 
12216913016116922734,cbdbtM0AAAAJ,Lorena Pérez-Floriano,Universidad Diego Portales,udp,udp.cl,2796,Organizational behavior organization studies cross-cultural management 
12216913016116922734,eS_SYGMAAAAJ,Fanny Petermann-Rocha,Universidad Diego Portales,udp,udp.cl,2657,
12216913016116922734,C6i7344AAAAJ,ALFREDO JOIGNANT,Universidad Diego Portales,udp,mail.udp.cl,2502,Political field public intellectuals political competence political elites politics of memory 
12216913016116922734,AaCvn7oAAAAJ,Bin Yang (杨彬）,The Astronomy Nucleus at Universidad Diego Portales,udp,mail.udp.cl,2428,Solar system planet formation extreme AO spectroscopy and Astrobiology 
12216913016116922734,XrZEaYcAAAAJ,Jose Weinstein,profesor universidad diego portales Chile,udp,udp.cl,2401,liderazgo directivo politica docente mejora escolar 
12216913016116922734,NZXPbcsAAAAJ,Juan Montiel,Universidad Diego Portales,udp,udp.cl,2260,Brain development Brain Evolution Neurogenomics Neuropathology 
12216913016116922734,vcD3QfwAAAAJ,Rodrigo A Garrido,Universidad Diego Portales,udp,udp.cl,2230,Logistics Transportation Operations Research Econometrics 
12216913016116922734,rC7E0W8AAAAJ,Gonzalo Muñoz,"Professor, Faculty of Education, Diego Portales University",udp,mail.udp.cl,2199,Política Educacional Liderazgo Escolar Mejoramiento Educativo 
12216913016116922734,DmWRYnEAAAAJ,Adrian P. Mundt,"Professor, Medical Faculty Universidad de Chile, Universidad Diego Portales",udp,mail.udp.cl,1952,Psychiatry 
12216913016116922734,9JegVHcAAAAJ,Evelyn Johnston,Universidad Diego Portales,udp,mail.udp.cl,1926,Galaxy evolution 
12216913016116922734,ckIjzZQAAAAJ,Claudio Fuentes,Universidad Diego Portales,udp,udp.cl,1923,reforma constitucional sistemas políticos democracia América Latina Chile 
12216913016116922734,DIwDzUYAAAAJ,ALEMKA TOMICIC SUÑER,"Facultad de Psicología, Universidad Diego Portales",udp,mail.udp.cl,1824,
12216913016116922734,0dJbD08AAAAJ,Mauricio Alfredo Duce Julio,Universidad Diego Portales,udp,mail.udp.cl,1720,Justicia penal proceso penal policía 
12216913016116922734,Ka7pywsAAAAJ,alejandro venegas,universidad diego portales,udp,udp.cl,1639,
12216913016116922734,JD_X4KYAAAAJ,Carlos Meléndez,Universidad Diego Portales,udp,mail.udp.cl,1619,Political Science Comparative Politics Latin America Partisanship 
12216913016116922734,r0EzJ_IAAAAJ,Javier Couso,"Professor of Law, Universidad Diego Portales",udp,udp.cl,1601,Law 
12216913016116922734,rFUqIdsAAAAJ,Antonio Stecher,"PROFESOR, FACULTAD DE PSICOLOGIA, UNIVERSIDAD DIEGO PORTALES",udp,udp.cl,1440,
12216913016116922734,n0UQqa4AAAAJ,Aldo Madariaga,"Escuela de Ciencia Política, Universidad Diego Portales",udp,mail.udp.cl,1267,Economía política comparada Economía política internacional Desarrollo 
12216913016116922734,Wbg5yB8AAAAJ,carlos pizarro,universidad diego portales,udp,udp.cl,1232,derecho civil responsabilidad civil contratos 
12216913016116922734,CAH7H-gAAAAJ,Lidia Casas Becerra,"Prof. of Law, Universidad Diego Portales",udp,udp.cl,1169,gender discrimination violence against women reproductive rights administration of justice 
12216913016116922734,W8YUEHsAAAAJ,Guillermo Prenafeta,"Universidad Diego Portales, Facultad de Medicina.",udp,mail.udp.cl,1166,Medicina Interna 
12216913016116922734,4L5fnNEAAAAJ,Monica M. Gerber,Universidad Diego Portales,udp,udp.cl,1152,Political psychology Social justice Legitimacy Intergroup violence Punitive attitudes 
