Autor	Género	Total de Artículos
CORNEJO, MARIA JOSE	Mujer	1
AREVALO, MARIA EUGENIA	Mujer	1
FUENTEALBA-JARA, CARMEN GLORIA	Mujer	2
TORRES, DANIEL E.	Hombre	1
MARDONES, RODRIGO	Hombre	1
ALTIMIR-COLAO, CAROLINA	Mujer	3
AREVALO-PIMIENTO, MARIA EUGENIA	Mujer	2
ZUNIGA, ALEJANDRO	Hombre	2
TORRES, DANIEL	Hombre	1
ROMERO-QUIROZ, PAULA ANDREA	Mujer	1
CORTES-CORTES, PIEDAD	Mujer	3
DIAZ-VALENZUELA, CARLOS MANUEL	Hombre	2
GREENE, R	Hombre	6
CASTILLO, CHRISTIAN	Hombre	6
CABRERA POMMIEZ, MARCELA	Mujer	5
NAVAS, DANIEL	Hombre	1
MAURY-SINTJAGO, EDUARD	Hombre	1
AID, MARCELO J.	Hombre	1
INOSTROZA, FABIAN	Hombre	2
SERRANO, JOAQUIN	-	1
ZAVALA-GONZALEZ, JONATHAN	Hombre	2
MARCOTTI, ANTHONY	Hombre	2
SOTO-MARTINEZ, ADOLFO	Hombre	2
VERDUGO, GUSTAVO BARRERA	Hombre	13
SANCHEZ-MONTOYA, U.	-	1
BAEZA-VERGARA, A.	-	1
PETERSEN-YANJARI, M.	-	1
FERNANDEZ-LECAROS, L.	-	1
JESUS MUNOZ-YANEZ, MARIA	Mujer	1
SANCHEZ-MONTOYA, URSULA	Mujer	1
LOPEZ-JELDES, JUAN	Hombre	1
BALBONTIN, SOFIA	Mujer	3
OPAZO-RIOS, LUCAS	Hombre	6
CHATZIKOUMI, EIRINI	Mujer	2
CIFUENTES, FERNANDO	Hombre	2
HERNANDEZ-ARENCIBIA, RAYNIER	-	2
NUNEZ-VALDES, KAREN	Mujer	7
MEZA-PRAMBS, A.	Hombre	1
CABEZAS-CACERES, C.	Mujer	4
JIMENEZ-VARGAS, FELIPE	Hombre	3
PINO R., BERNARDO	Hombre	1
CARRASCO JIMÉNEZ, EDISON	Hombre	1
ARTAZA VARELA, OSVALDO	Hombre	5
JIMENEZ-VARGAS, FELIPE	Hombre	2
MANQUIÁN, ESTEBAN	Hombre	1
RODRÍGUEZ VEGA, MANUEL	Hombre	1
ROMERO MANCHEÑO, ISMAEL	Hombre	1
KRAUSKOPF, ERWIN	Hombre	11
ORTIZ ORTIZ, RICHARD	Hombre	1
BENAVIDES ORDÓÑEZ, JORGE	Hombre	1
HENRÍQUEZ VIÑAS, MIRIAM LORENA	Mujer	1
MARCOTTI F, ANTHONY	Hombre	6
ALVEAR V, BERNARDITA	Mujer	1
ALARCÓN, E.	Hombre	2
GUTIÉRREZ E, HÉCTOR	Hombre	1
YÁÑEZ M, MARÍA	Mujer	1
CUCHE M, VALENTINA	Mujer	1
VALENZUELA B, NICOLLE	Mujer	1
HÉCTOR GUTIÉRREZ, E.	-	1
MARÍA YÁÑEZ, M.	-	1
VALENTINA CUCHE, V.	-	1
NICOLLE VALENZUELA, B.	-	1
TRUJILLO-GITTERMANN, LUZ MARÍA	Mujer	1
GITTERMANN, LUZ MARÍA TRUJILLO	Mujer	1
LUZ MARÍA TRUJILLO, GITTERMANN	-	1
URZÚA, MARÍA JOSÉ	Mujer	1
CELIS VALDERRAMA, NICOLÁS	Hombre	1
VERGARA ROJAS, MANUEL PATRICIO	Hombre	1
JAVIERA ABARZÚA, V.	-	1
WILLIAMS VILOFF, C.	-	1
YERITZA OLIVERA, P.	-	1
BERNARDO PINO, R.	-	1
JIMÉNEZ, EDISON CARRASCO	Hombre	1
MUÑOZ-YÁNEZ, MARÍA JESÚS	Mujer	1
PINTO-CONCHA, SEBASTIAN	Hombre	1
CÁCERES, CAROLINA CABEZAS	Mujer	1
LEIVA, GERMÁN MORENO	Hombre	1
MORENO LEIVA, GERMÁN	Hombre	10
LAGOS, ABRAHAM NOVOA	Hombre	1
CERNA, CRISTIAN	Hombre	1
TORRES, LEANDRO	Hombre	1
