Autor	Género	Total de Artículos
CARDENAS-FIGUEROA, ARTURO	Hombre	2
SOSSA, DAVID	Hombre	4
SERRANO, MARTIN	Hombre	1
LOPEZ, IVAN	Hombre	1
ESCRICHE, A.	-	1
QUEROL-FUENTES, F.	-	1
MILLAN-TOLEDO, CRISTIAN	Hombre	1
LARRONDO, C.	Hombre	1
DIAZ, GONZALO F.	Hombre	7
EGANA, ALVARO F.	Hombre	9
VEGA, JOSE A.	Hombre	2
PARDO DIAZ, CAROLINA	Mujer	2
DIAZ, MARION V.	Mujer	2
CORTES-RIVAS, V.	Mujer	2
RODRIGUEZ, A.	Mujer	1
MARTINE, G.	-	1
VALENCIA-GALVEZ, PAULINA	Mujer	17
GARCIA, VANESSA	Mujer	3
GRATEROL, JOHSMAR	-	1
ORTIZ, SYLVIA	Mujer	36
LEIVA, CLAUDIO	Hombre	4
PENA GONZALEZ, JUAN PABLO	Hombre	1
MONTES, CHRISTIAN	Hombre	24
ALLENDE, P.	Hombre	2
HARRIS, P.	Hombre	3
LEIVA MIRANDA, KARLA	Mujer	1
ROJAS, A.	Hombre	1
ROMERO, J.	Hombre	2
DELPIANO, CRISTIAN A.	Hombre	1
CURKOVIC, S. TOMISLAV	-	1
HIDALGO-FRANCO, CHRISTIAN ANDRES	Hombre	2
OSORIO, ALICE G.	Mujer	1
WUST, FABIOLA ZIBETTI	Mujer	1
SILVA, KARINA	Mujer	1
LOPEZ VIDAL, HERNAN	-	1
MORA-BAU, GABRIELA	Mujer	1
ASCUI, GABRIEL	Hombre	5
MUNOZ-HERNANDEZ, LORETO ANDREA	Mujer	5
FUENTES, MAURICIO	Hombre	11
ALCAMAN-ARIAS, MARIA ESTRELLA	Mujer	3
ASTROZA, SEBASTIAN	Hombre	2
RODRIGUEZ, ANDRES	Hombre	11
GUERRERO, NAHIR	-	1
OSORIO, JULIO C.	Hombre	5
PUSCHEL, HANS	Hombre	3
GODOY, MARCOS	Hombre	6
JIMENEZ, NATALIA E.	Mujer	7
GERDTZEN, ZIOMARA P.	-	27
CONCA, CARLOS	Hombre	51
DURAN, ERNESTO	Hombre	2
FERNANDEZ-COLLEMAN, SARA	Mujer	1
SENTIS, ELISA	Mujer	4
MARIN, GONZALO J.	Hombre	24
MORA-AGUIRRE, BARBARA	Mujer	1
MIRANDA MIRANDA, JENNIFFER K.	-	11
COROVIC DOTY, JUBITZA	-	1
ARAYA-JAIME, CRISTIAN	Hombre	2
VERA, SERGIO	Hombre	4
