Autor	Género	Total de Artículos
SANTOS, JUAN CARLOS	Hombre	19
PARRAGUEZ, DIEGO	Hombre	1
MEDEIROS, SEBASTIAN	Hombre	1
LANGER, ALVARO, I	Hombre	3
EBERHARD, JUAN	Hombre	2
SILVA-SANZANA, CHRISTIAN	Hombre	6
PARRA-ROJAS, JUAN PABLO	Hombre	8
ROJAS, BARBARA	Mujer	4
RUBILAR, MIGUEL A.	Hombre	3
SAEZ-AGUAYOA, SUSANA	Mujer	15
CRISTINA ESCOBAR, MA	-	1
ARAYA, VALENTINA	Mujer	1
APOSTOLOVSKI, YORDANKA	-	11
MORENO-SWITT, ANDREA, I	Mujer	28
GALLARDO, J.	-	1
BRONFMAN-CACERES, FRANCISCA VERONICA	Mujer	11
OLHABERRY, MARCIA	Mujer	2
YEPES-TEJADA, DIANA ISABEL	Mujer	20
TOMICIC, VINKO	Hombre	2
PEREZ TRONCOSO, CAROLINA	Mujer	1
MUNOZ, CAROLINA	Mujer	4
OYARZUN, POLDIE	-	5
VEGA, ANDRES	Hombre	114
VELASQUEZ, L.	Hombre	27
GAUNE, RAFAEL	Hombre	4
RAMOS-TAPIA, IGNACIO	Hombre	8
DIAZ, ARIEL	Hombre	1
LOBOS GONZALEZ, MANUEL	Hombre	1
ZUZA, KRISTINA	Mujer	1
CUEVAS, ELFEGO	-	10
ROJAS PESCIO, HECTOR GONZALO	Hombre	1
YANEZ-JARA, VICTOR MANUEL	Hombre	1
MUNOZ, MARINA	Mujer	1
GUAITA, LUCIA	Mujer	19
ROSS, COLIN	Hombre	1
JOFRE-PFEIL, PAULA	Mujer	1
RODRIGUEZ, O.	-	10
HENRIQUEZ, BERTA	Mujer	11
FEHRMANN, K.	-	1
ZUNIGA, CESAR A.	Hombre	1
RATHORE, AKSHAY KUMAR	-	1
SRINIVASAN, DIPTI	-	1
LEAL, CARLA	Mujer	1
ECHENIQUE SOSA, JAVIER	Hombre	1
BUSTOS, EDUARDO	Hombre	1
CAMPOS, HEIDI HEVIA	Mujer	1
MERINO, PAOLA	Mujer	3
DIAZ, GABRIEL	Hombre	2
CUNNINGHAM, ANDREW A.	Hombre	2
ARISMENDI-MACUER, MARLENE	Mujer	1
ARREDONDO, SEBASTIAN B.	Hombre	12
PEREZ DE ARCE, FELIPE	Hombre	2
FIGUEROA, JAIME	Hombre	3
LOPEZ-SILVA, PABLO	Hombre	2
STORME CABRERA, OSCAR	Hombre	1
SATO, MASATOSHI	Hombre	45
GODOY-FAUNDEZ, ALEX	Hombre	3
REZENDE, ENRICO L.	Hombre	5
FUENTES, DANITZA	-	2
SEPULVEDA, FELIPE	Hombre	2
SARACOSTTI, MAHIA	-	1
RAMIREZ ERRAZURIZ, VERONICA	Mujer	1
PAREDES, D.	-	7
PLAZA, NICOLAS	Hombre	1
MATIAS VALENZUELA, L.	Hombre	2
VIZOSO, PAULA	Mujer	6
HINOJOSA, LUIS FELIPE	Hombre	2
RODRIGUEZ-TIRADO, FELIPE	Hombre	1
VIEDMA, IGNACIO	Hombre	3
ALVAREZ, PAMELA P.	Mujer	5
UBIERGO, SEBASTIAN UGARTE	Hombre	3
