Autor	Género	Total de Artículos
AHUMADA-RUDOLPH, RAMON	Hombre	9
ZUNIGA, PAULO	Hombre	1
PEREZ, ALFREDO	Hombre	1
BARRIENTOS, LETICIA	Mujer	2
VIVANCO, FRANKLIN	Hombre	1
ORELLANA-PALMA, PATRICIO	Hombre	12
GONZALEZ, YASNA	-	1
PADILLA FUENTES, GERALDO	Hombre	14
SANCHEZ, IVAN	Hombre	8
RIQUELME BREVIS, HERNAN	Hombre	1
RAYA, A.	Hombre	21
GONZALEZ, LUIS	Hombre	2
CELIS-BARROS, CRISTIAN	Hombre	4
ARAUJO, THAIS L. S.	-	1
RODRIGUEZ, ANDRES, I	-	1
ESCALONA, JUAN	Hombre	1
ANGEL LOPEZ, MIGUEL	Hombre	1
AHUMADA-GUTIERREZ, H.	-	2
MEDINA GIACOMOZZI, ALEX	Hombre	1
BARAHONA, MANUEL J. P.	Hombre	3
DIAZ MARTINEZ, XIMENA	Mujer	1
AGURTO, SUSAN	Mujer	1
VILLARROEL-BAEZ, FELIPE	Hombre	2
RUBIO-RODRIGUEZ, ANGEL ERNESTO	Hombre	12
ZUNIGA, DIEGO	Hombre	2
HERNANDEZ, FRANCO	Hombre	4
GARBARINO, MATIAS	Hombre	1
VASQUEZ-SALGADO, FRANCISCO	Hombre	2
ESPINOSA, E.	Hombre	1
SANHUEZA, GUSTAVO	Hombre	1
MARTINEZ-LIZANA, SEBASTIAN	Hombre	2
AGUAYO, VICTOR	Hombre	1
NAVARRO, SILVANA	Mujer	1
VEGA, DARWIN	Hombre	1
ESTRADA, ANGELO	Hombre	1
CASTRO, OSCAR	Hombre	1
ROHTEN, J. A.	Hombre	78
GONZALEZ-GONZALEZ, LUCIANO	Hombre	2
HERNANDEZ-NOVOA, CHRISTIAN	Hombre	2
WEGERTSEDER MARTINEZ, PAULINA	Mujer	1
RISSO, LEONIDAS	Hombre	1
ALVAREZ, PATRICO	-	1
GOMEZ, NELLY	Mujer	1
NOPE, ALBERTO	Hombre	1
BAEZA, ANTONIO	Hombre	1
GARCIA-FLORES, VIRGINIA	Mujer	3
CATRICHEO-VILLAGRAN, NICOLE	Mujer	1
COFRE-HIDALGO, MARIA	Mujer	1
SEPULVEDA-TRONCOSO, AXEL	Hombre	1
WERNER-NAVARRETE, ENRIQUE	Hombre	1
HUERTA-RIVEROS, PATRICIA	Mujer	12
ALVARADO, OMAR	Hombre	7
GARCIA-MESEGUER, RAFAEL	Hombre	1
SALAS-MENDOZA, VANESSA	Mujer	1
VILLALOBOS-CARVAJAL, RICARDO	Hombre	19
ORELLANA-OLAVE, JESSICA	Mujer	1
CONSUELO CHOQUE-CHAVEZ, MONICA	Mujer	1
BISBAL-GRANDAL, IGNACIO	Hombre	9
BUSTOS, ALEXANDER	Hombre	1
TOLEDO ALARCON, CLAUDIA	Mujer	1
PARADA, DANILO	Hombre	1
ZALAMEA-LEON, ESTEBAN FELIPE	Hombre	2
GARCIA-MORA, MIRNA LORENA	Mujer	1
OPAZO, M. A.	Hombre	1
OPAZO-VEGA, A.	Hombre	30
JARA-CISTERNA, A.	Hombre	7
GUZMAN-DIAZ, JOHAN IGOR	Hombre	18
SAAVEDRA MOLINA, JUAN	Hombre	1
CORREIA DE CAMPOS, LUIZ FELIPE CASTELLI	Hombre	1
RIBEIRO DA LUZ, LUIZ MARCELO	-	1
SOTO-YEBER, LUIS	Hombre	1
SOTO-ORTIZ, JOSE	Hombre	1
LILLO-PEREZ, S.	-	3
BAHAMONDES-AVILA, CARLOS	Hombre	2
ACUNA-ALEGRIA, LUIS	Hombre	1
CANCINO-MUNDACA, FELIPE	Hombre	1
CAUCAO, SERGIO	Hombre	1
ZAPATA-BARRA, MATIAS	Hombre	1
ZAMORANO-PONCE, ENRIQUE	Hombre	4
PASTEN, ALEXIS	Hombre	1
SEPULVEDA-SALAZAR, NESTOR	Hombre	1
MUNOZ-SANGUINETTI, CLAUDIA	Mujer	11
ACUNA-ALEGRI, LUIS	Hombre	1
SALINAS-LINTZ, CARLOS	Hombre	1
ESQUIVEL-REYES, HECTOR	Hombre	1
TORRES-MELLA, JOSE	Hombre	5
SALINAS-LIRA, CALOR	-	1
MARTINEZ-ROCAMORA, ALEJANDRO	Hombre	7
GRANDON, ELIZABETH E.	Mujer	53
ARAVENA IBARRA, ALEJANDRO	Hombre	1
ARAYA GUZMAN, SERGIO	Hombre	3
FIGUEROA FOSTER, PATRICIA	Mujer	1
CARES MONSALVES, LEYLA	Mujer	1
CORTES-STUDENT, JORGE EDUARDO	Hombre	2
AGAPITO, ANA	Mujer	1
CHERO, ANA	Mujer	2
CHAVEZ, ALEXANDRA	Mujer	3
SOTO, JUAN	Hombre	1
RUIZ, FRANCISCO	Hombre	2
VIDARTE, J.	-	5
ANDRADE, JAIME	Hombre	12
VIDAL-DIAZ, CLAUDIO	Hombre	115
FARIA OLAVARRIA, FERNANDO	Hombre	1
ORMENO, G.	-	2
FERNANDEZ PEREZ, ARTURO	Hombre	19
VEGA ROMAN, EMMANUEL ABRAHAM	Hombre	1
DIAZ-MARTINEZ, XIMENA	Mujer	82
GUTIERREZ URZUA, MAURICIO I.	Hombre	1
ACUNA-DUARTE, ANDRES A.	Hombre	11
UMANA HERMOSILLA, BENITO	Hombre	1
CABAS MONJE, JUAN	Hombre	1
RODRIGUEZ NAVARRETE, JUAN	Hombre	1
VILLABLANCA FUENTES, MIGUEL	Hombre	1
ROMO-MUNOZ, RODRIGO ALEJANDRO	Hombre	9
TRONCOSO-SEPULVEDA, RICARDO	Hombre	1
CARO-DIAZ, CLAUDIA A.	Mujer	32
LILLO-ARROYO, LUIS	Hombre	3
VALENZUELA-MELGAREJO, FRANCISCO JAVIER	Hombre	13
ROUDERGUE-ZUNIGA, VICTOR	Hombre	1
ACUNA, ANDRES A.	Hombre	1
PINTO, CRISTIAN F.	Hombre	1
PIDERIT-MORENO, BEATRIZ	Mujer	1
GODOY, JOSE	Hombre	4
GONZALEZ-TORRE, I	Mujer	16
BERRIOS, CRISTIAN	Hombre	1
SAEZ, NICOLAS	Hombre	1
VEGA ROJAS, NICOLE	Mujer	1
HERMAN, KRZYSZTOF	Hombre	12
HUENTUPI, YOSSELIN	-	1
ESPEJO, JUAN CORNEJO	Hombre	2
CASTILLO, CRISTOBAL	Hombre	1
MENDEZ, PATRICIA	Mujer	1
LEPE-ARAYA, FELIPE ANDRES	Hombre	22
ESPINOZA-VALENZUELA, GILDA ESTHER	Mujer	13
ALVAREZ-MENDOZA, PATRICIO	Hombre	1
BONILLA, EDUARDO	Hombre	1
CARRILLO, CARLOS	Hombre	1
CASANOVA, E.	-	17
PANEZ-PINTO, ALEXANDER	Hombre	5
GARCES, GONZALO	Hombre	13
VALLEJOS CARTES, ROSANA	Mujer	1
CORNEJO-SAAVEDRA, EDINSON	-	1
CASTILLO RIQUELME, VICTOR	Hombre	1
ESCALONA BURGOS, JUAN	Hombre	1
OLAVE-ROJAS, DANIELA	Mujer	2
MUNOZ-RIVERA, JAIME EDILBERTO	Hombre	30
CONTRERAS ESPINOZA, SERGIO	Hombre	1
ZUMELZU-SCHEEL, ANTONIO	Hombre	1
GARCIA, FABIAN E.	Hombre	1
PARRA F, JULIO	Hombre	3
RODRIGUEZ F, ALEJANDRA	Mujer	5
BARRA-REYES, IGNACIO	Hombre	1
GUTIERREZ-GALLARDO, GONZALO JAVIER	Hombre	1
VALENZUELA-RIFFO, NICOLE	Mujer	1
RODRIGUEZ-FERNANDEZ, ALEJANDRA	Mujer	37
SARAVIA CORTES, FELIPE ANDRES	Hombre	1
VELOSO, MARIA C.	Mujer	1
SCHROEDERD, YORK	Hombre	9
BORJA, JULIO	Hombre	1
CARRERA-GIL, FRANK	Hombre	2
SALAZAR ESPINOZA, CESAR ANTONIO	Hombre	2
CALVO DIAZ, ANDREA	Mujer	1
MONSERRAT BARRENECHEA, PAULINA	Mujer	1
IRENE CASTRO-RUBILAR, JUANA	Mujer	1
VENEGAS QUINTULEN, SERGIO ANDRES	Hombre	1
RODRIGUEZ-GARCES, CARLOS RENE	Hombre	1
ANDREA MUNOZ SOTO, JOHANA	Mujer	1
NAVARRETE, CARLOS	Hombre	4
MENDOZA-LLANOS, RODOLFO ANDRES	Hombre	20
SALDIAS-YAU, GONZALO SEBASTIAN	Hombre	43
SANHUEZA, PATRICIO	Hombre	1
CARTES, ARIEL	Hombre	1
ALARCON-CASTRO, J.	-	1
CARRASCO, D.	Hombre	24
VARGAS-ORITZ, HECTOR ANDRES	Hombre	1
RUBILAR-GONZALEZ, MARCO	Hombre	1
ABURTO, LUIS	Hombre	1
ALARCON-ENOS, JULIO E.	Hombre	106
MOLINA-MARTINEZ, CRISTIAN	Hombre	1
REYES, GUILLERMO	Hombre	9
GATICA NEIRA, FRANCISCO	Hombre	2
LEAL-FIGUEROA, ISABEL	Mujer	5
QUILODRAN, J.	-	1
PINA, NICOLAS	Hombre	1
LEAL PINO, CRISTIAN EDUARDO	Hombre	10
CRESPO, F.	Hombre	22
AVILA, ENRIQUE G.	Hombre	1
CONTRERAS-MUNOZ, HECTOR RUBERLY	Hombre	1
KOTIKOV, A. V.	Hombre	1
CATALAN, PAMELA	Mujer	1
BURGOS, LUCIANO	Hombre	1
SALINAS-BARRERA, ANGELA PATRICIA	Mujer	1
GAITAN, ALEXANDER	Hombre	2
CRUZ, NOEMI	Mujer	1
AGUAYO-PALMA, MARIA GRACIELA	Mujer	12
OLIVERA-MORALES, PABLO	Hombre	1
REYES-PARRA, JUAN ESTEBAN	Hombre	14
TRONCOSO-CONTRERAS, GISSELLA	-	1
VALENZUELA-TAPIA, GUINETH	-	1
SALAZAR-ESPINOZA, CESAR ANTONIO	Hombre	38
VARAPRASAD, KOKKARACHEDU	-	1
CONTRERAS-CUBILLOS, DIEGO	Hombre	1
FERNANDEZ, LUIS	Hombre	3
SALINAS-LIRA, CARLOS HERNAN	Hombre	39
HIDALGO, FELIPE	Hombre	1
LINZMAYER GUTIERREZ, LUIS	Hombre	5
FUENTES, JOEL	Hombre	18
MERINO, M.	Hombre	3
STUESSY, TOD	Hombre	1
GUTIERREZ-AGUILAR, RODRIGO ISAAC	Hombre	1
BISSOLI-DALVI, MARCIA	Mujer	1
AGUILERA-CASTRO, DANIEL	Hombre	1
NEIRA-CARCAMO, MANUEL	Hombre	1
VERA-QUIROGA, LUIS	Hombre	1
FERNANDEZ-RAVANALES, WASHINGTON ALFONSO	-	19
GUTIERREZ-GODOY, VICTOR	Hombre	2
ROCHA-ROCHA, DAVID	Hombre	2
VALDES-JIMENEZ, ALEJANDRO	Hombre	1
MORALES-MELO, RODRIGO HERNAN	Hombre	1
HENRIQUEZ, PABLO	Hombre	2
CUEVAS-SEPULVEDA, SAUL ALEXIS	Hombre	2
RUBIO-RODRIGUEZ, ANGEL	Hombre	3
WERNEKINCK, EUGENIO	Hombre	1
ALPIZAR-REYES, E.	Hombre	8
HOLLANDER SANHUEZA, REINIER	Hombre	1
DEL PILAR GALLEGOS-MUNOZ, CECILIA	Mujer	1
IRENE RODRIGUEZ-QUEZADA, ESTELA	Mujer	1
GONZALEZ, MARCELO A.	Hombre	2
AHUMADA-GUTIERREZ, HERNAN RAUL	-	3
BRIEDE WESTERMEYER, JUAN CARLOS	Hombre	35
TRAVIESO PEDROSO, DANIEL	Hombre	11
BEATRIZ PIDERIT, MARIA	Mujer	2
TORRES, NICOL	Mujer	2
AGUILERA, MERYBETH	-	1
PACHECO-CARRILLO, JAIME	Hombre	16
CAMPOS, PEDRO G.	Hombre	25
SOTO-CHICO, MARIA ANTONIETA	Mujer	1
OYARCE, SERGIO	Hombre	1
BAHAMONDES-CANTIN, JUAN	Hombre	4
RIVADENEIRA-VALENZUELA, JOUCELYN	-	3
ROJAS DUARTE, FABIANA	Mujer	1
SAEZ GUTIERREZ, NICOLAS	Hombre	1
VEGA RODRIGUEZ, YURI	Hombre	2
PIDERIT, BEATRIZ	Mujer	1
CABAS-MONJE, JUAN	Hombre	16
DURAN ACUNA, VALENTINA	Mujer	1
CASTANEDA DIAZ, MARIA TERESA	Mujer	1
CIFUENTES, NAYARET	-	1
LIZAMA-FUENTES, VERONICA	Mujer	1
ARAYA-LUENGO, RICHARD	Hombre	1
BADILLO, PRISCILA	Mujer	2
GUEVARA, KATHERINE	Mujer	3
PARRA-FERRADA, IVAN	Hombre	1
