Autor	Género	Total de Artículos
MORALES, HERNAN G.	Hombre	2
VIDAL, ELENA A.	Mujer	19
LOPEZ, NORMAN	Hombre	1
GUAJARDO, MARIELA	Mujer	2
BONILLA, HILDA	Mujer	1
ORTIZ-LLORENS, MANUEL	Hombre	3
RODRIGUEZ, CLAUDIA	Mujer	1
CABRERA, MARTA	Mujer	1
MORA, CLAUDIA	Mujer	4
VEUTHEY, CARLOS	Hombre	3
MARTINEZ-VALDES, EDUARDO	Hombre	8
ROJO, CLAUDIA	Mujer	1
RIVEROS, RODRIGO	Hombre	1
SHAHIN, MUNIRA	Mujer	1
LILLO SANTANDER, CAROLINA	Mujer	1
CAJIGAL VARGAS, JORGE	Hombre	1
RESTREPO-ZAPATA, NORA CATALINA	Mujer	1
SADARANGANI, KABIR P.	Hombre	1
DANIEL, KATHERINE	Mujer	1
LOMBARDIC, NEBENKA	-	1
POO-MUNOZ, DANIELA ALEJANDRA	Mujer	5
MOLINA A, MATIAS	Hombre	1
CASTANEDA, FRANCISCO	Hombre	1
TROMBERT-LEIVA, ANNETTE NICOLE	Mujer	12
NAVARRO, PABLO	Hombre	1
FLORES, DAANGELO	-	1
APARICIO, TERESA	Mujer	1
WOEHLBIER, UTE	Mujer	16
CAMARADA, MARIA BELEN	Mujer	23
CORREA, FELIPE	Hombre	1
PAVEZ-ADASME, GUSTAVO	Hombre	1
GUZMAN-VENEGAS, RODRIGO A.	Hombre	3
MORALES-ZAVALA, F.	Hombre	3
BENADOF, DAFNA	Mujer	6
MONCADA CORTES, GUSTAVO	Hombre	1
SOTO-DIEZ, PAULINA	Mujer	1
ZAPATA-S., BEATRIZ	Mujer	1
DELGADO-GALLARDO, SCARLETT ELIZABETH	Mujer	1
FLORES OLIVARES, CARLOS	Hombre	2
CANTON, GERMAN J.	Hombre	1
ROIG JUNENT, FIDEL	Hombre	1
ROSALES-VERA, MARCO	Hombre	1
ODDO, AARON	Hombre	1
LILLO-GALLARDO, MAURICIO ALEJANDRO	Hombre	1
ALTMANN, SCOTT H.	Hombre	1
ROJAS-HERRERA, MARCELO	Hombre	7
CARIS-MALDONADO, JOSE CARLOS	Hombre	1
CANTO, LORETO	Mujer	1
GUNCKEL, RENATO	Hombre	1
ALVAREZ, NATALIA	Mujer	1
SAN MARTIN-ROVIROSA, CAROL DAZIL	Mujer	6
PEREZ-STUARDO, DIEGO	Hombre	4
HURTADO, A.	Mujer	2
RIVAS SAN MARTIN, FELIPE	Hombre	1
CHAN, CAROL	Mujer	5
