Autor	Género	Total de Artículos
DIAZ-ARANEDA, ISRAEL ALEJANDRO	Hombre	3
FLORES, ELIAS	Hombre	1
MARAMBIO, HUGO	Hombre	1
GUTIERREZ-REYES, MARIO FELIPE	Hombre	7
DE LA FUENTE, MARJORIE	Mujer	3
OPITZ, T.	Mujer	3
ALVAREZ, PEDRO	Hombre	1
QUEZADA-CATALAN, MAURICIO ANDRES	Hombre	1
SAZO-RODRIGUEZ, SERGIO	Hombre	1
CAVADA CHACON, GABRIEL C. H.	Hombre	7
SAAVEDRA-MIRANDA, MELISSA	Mujer	1
DREYSE-DANOBEITIA, JORGE IGNACIO	Hombre	9
ANABALON, EDGARDO FUENTES	Hombre	1
MALDONADO, RENE GOMEZ	Hombre	1
NAVARRETE, PILAR LLANOS	Mujer	1
NAVARRETE, FABIANA LLANOS	Mujer	1
CORTES-SYLVESTER, MARA F.	Mujer	1
DE SOLMINIHAC, PIA SOLARI	Mujer	1
RIVAS, ANDRES MELIAN	Hombre	1
INOSTROZA, JORGE ASFURA	Hombre	1
LOPEZ, MATIAS SANTOS	Hombre	1
HERRERA, EXCIEL ZAMORANO	-	1
IGNACIO NUNEZ, JOSE	Hombre	1
GUZMAN-MONTESINOS, NICOLAS ALBERTO	Hombre	1
VARGAS-FOITZICK, RONALD A.	Hombre	1
JARA-CARRASCO, SOLANGE	Mujer	1
CANGAS, JOSE	Hombre	1
LAGOS-OLIVERO, CLAUDIO	Hombre	1
VALENZUELA, CAROLINA	Mujer	1
FERNANDEZ-SANZ, LUIS	Hombre	1
MATUS, PABLO	Hombre	1
VALENZUELA-ARTEAGA, TRINIDAD	Mujer	11
MOLINA-CRUZ, CARLA	Mujer	1
MACKAY PHILLIPS, KAREN	Mujer	1
SERRANO DUARTE, NATALIA	Mujer	1
CANALES ESPINOZA, PABLO	Hombre	1
MIRANDA HERRERA, PAMELA	Mujer	1
FISCHER, MARKUS	Hombre	2
CARVAJAL-ROMERO, ANDRES MARCELO	Hombre	1
PURULL, GONZALO CARRASCO	Hombre	1
GONZALEZ-VALDERRAMA, ALFONSO	Hombre	29
BEZARES, MIGUEL	Hombre	1
OSTORNOL ALMARZA, ANTONIO	Hombre	1
PINOCHET, J.	-	1
FLORES, E. Y.	-	1
LOYOLA, MANUEL	Hombre	7
ASTUDILLO, JAVIER	Hombre	1
LETELIER, KARIS	Mujer	1
NUNEZ LEIVA, J. IGNACIO	-	1
LACOSTE-GARGANTINI, PABLO ALBERTO	Hombre	1
XIMENA, ESCALONA-LAGOS	-	1
ARELLANO, PABLO	Hombre	2
BENAVENTE, R.	Hombre	1
ESPILDORA, FRANCISCO	Hombre	2
MUJIKA, INIGO	-	86
LETELIER, PABLO	Hombre	1
HARRIS, THOMAS	Hombre	4
LANGE VALDES, FRANCISCA	Mujer	1
DELPIANO, R.	Hombre	1
BERRIOS-VALENZUELA, LLARELA ALEJANDRA	-	1
FERNANDEZ-JOFRE, CRISTOBAL	-	1
MAS, ANDRES	Hombre	1
QUINTEROS, MARIA JOSE	Mujer	4
MAYA, LUIS	Hombre	1
NINO, GONZALO	Hombre	1
PAREDES-MORALEDA, RODRIGO ANDRES	Hombre	1
PLATIN, ENRIQUE	Hombre	1
ANGULO-TRONCOSO, JENNIFFER ALEXANDRA	Mujer	1
RECCIUS-MEZA, ANDRES	Hombre	4
VALLE, MAURICIO A.	Hombre	31
BERROCAL-SILVA, LILIANA EUGENIA	Mujer	4
FUENTEALBA-SUDY, CYNTHIA ALEJANDRA	Mujer	1
REGUEIRA-HESKIA, TOMAS EMILIO	Hombre	4
BARREDA, B.	Mujer	1
GODOY CONTRERAS, IVAN	Hombre	3
ARGANDONA, JUAN	Hombre	1
SANTANDER-NAVARRO, MONTSERRAT CAROLINA	Mujer	1
LATHROP-GOMEZ, FABIOLA	Mujer	1
GOMEZ-ILLANES, REYNALDO GUILLERMO	Hombre	1
CANCINO-CANCINO, JORGE ORLANDO	Hombre	12
ALVAREZ, P.	-	1
JOFRE-BARTHOLIN, MATIAS ROBERTO	Hombre	4
DIAZ, H.	-	1
OYARZO-MAURICIO, CLAUDIO ANTONIO	Hombre	4
VILLAGRAN-SOTO, CLAUDIO RODRIGO	Hombre	2
PENAILILLO-ESCARATE, LUIS ENRIQUE	Hombre	42
POBLETE, DANIEL	Hombre	1
VALLADARES PAGLIOTTI, ENZO	Hombre	2
OSSES-FLORES, ROBERTO EDUARDO	Hombre	1
SCHMITT-RUNGUE, MERCEDES	Mujer	1
CONTRERAS-FERRAT, ARIEL EDUARDO	Hombre	4
TORRES, HERNAN	-	1
CACERES-LLUCH, MONICA ANDREA	Mujer	1
DIAZ-RUBIO, FRANCO JAVIER	Hombre	27
YANINE, FRANCO F.	Hombre	22
ELTIT, FELIPE	Hombre	2
DURAN-ANIOTZ, CLAUDIA ANDREA	Mujer	2
MONTEALEGRE, PIA	-	1
SOLEDAD LAGOS, M.	-	1
ORELLANA-ACUNA, MARCELO ANDRES	Hombre	1
ZBINDEN-FONCEA, HERMANN PATRICIO	Hombre	56
RUIZ, PABLO	Hombre	6
POBLETE-TRONCOSO, MARGARITA DEL CARMEN	Mujer	1
URIBE, CRISTIAN	Hombre	1
SADOVNIK, I	-	1
ROMO, L.	-	1
VALLEJOS-ROJAS, DANIELA PAZ	Mujer	1
CORDERO, E.	-	1
ANCIC-CORTEZ, XIMENA DEL CARMEN	Mujer	1
NAZAL, LEYLA	Mujer	1
PATRICIO DIAZ, VICTOR	Hombre	4
AVENDANO, MARCELO	Hombre	1
MONSALVES-VILLALOBOS, MARIA JOSE	Mujer	2
LANG-TAPIA, MORIN	-	1
DE LA FUENTE, M. J.	-	1
FERNANDEZ-VASQUEZ, PATRICIA	Mujer	2
TRONCOSO, NATALIA	Mujer	1
OYARZUN, ALEJANDRO	Hombre	10
LETELIER-FARIAS, RENE	Hombre	2
CORTES-GARCIA, PABLO ANDRES	Hombre	4
MARTINEZ-FIGUEROA, RAFAEL	Hombre	1
MORALES-MILOHNIC, JUAN ANDRES	Hombre	1
ZALAQUETT-SEPULVEDA, RICARDO	Hombre	2
MENDEZ, N.	Mujer	1
SIERRALTA, F.	Hombre	9
JORQUERA-AREVALO, JORGE ANTONIO	Hombre	4
ZARATE-CASTILLO, ALEJANDRO JOSE	Hombre	9
MOSSO, CLAUDIO	Hombre	1
DOUGNAC-LABATUT, ALBERTO EDMUNDO	Hombre	6
CORVALAN, JP	Hombre	1
ILSON, SEPULVEDA	-	1
VEGA MASSO, ROBERTO	Hombre	1
VENTURA-JUNCA, PATRICIO	Hombre	1
PARRA N., MARCELO	Hombre	1
DELUCCHI S., SOFÍA	Mujer	1
ORELLANA E., ÓSCAR	Hombre	1
CASANOVA K., MARÍA EUGENIA	Mujer	1
ALVAREZ, CAROLINA	Mujer	2
SANTIBANEZ GOMEZ, DAVID	Hombre	1
COLLAO, NICOLAS	Hombre	2
MONJE, CAMILA	Mujer	3
FERMIN-GONZALEZ, MARLENE	Mujer	3
GUTIERREZ, CONSTANZA	Mujer	1
PICHOTT, M.	-	1
GOMEZ, G. G.	Hombre	2
JAZANOVICH, D.	Hombre	1
LIBERONA, YESSICA	-	1
MAHN, G.	Hombre	2
ZUNIGA, CLAUDIA	Mujer	3
CARVAJAL, GUSTAVO	Hombre	12
NUNEZ, CATALINA	Mujer	1
VON HOVELING, ANDREA	Mujer	1
OJEDA, HUGO	Hombre	1
DAVILA, CAMILA MOYANO	Mujer	3
BARRIGA POOLEY, PATRICIO	Hombre	2
CIFUENTES, FERNANDO	Hombre	1
SANTANDER, MIGUEL	Hombre	1
ARIAS, MARISOL	Mujer	1
CABALLERO, ERIKA	Mujer	1
ESCUDERO, ELIANA	Mujer	4
AGUIRRE, ERWIN	Hombre	1
LOPEZ, CAMILA	Mujer	1
FUENTES ANABALON, EDGARDO	Hombre	1
GOMEZ MALDONADO, RENE	Hombre	1
MELIAN RIVAS, ANDRES	Hombre	1
DE LA SOTTA FERNANDEZ, RAUL	Hombre	1
CORTES SYLVESTER, MARIA-FERNADA	-	1
ZAMORANO HERRERA, EXCIEL	-	1
SANTOS LOPEZ, MATIAS	Hombre	2
SCHRADER MELILLAN, IGNACIO	Hombre	1
VALENZUELA H., CRISTIÁN	-	1
VALENZUELA C., BAYRON	-	1
PACHECO F., ANA MARÍA	Mujer	1
MARTÍNEZ M., MÓNICA	Mujer	1
NÚÑEZ HERNÁNDEZ, RODOLFO	Hombre	2
ARRIOLA, TAMARA	Mujer	1
MATUS LOBOS, PABLO	Hombre	1
BARCIA-LEHMANN, RODRIGO	Hombre	1
BECKER, JAVIERA	Mujer	1
MOYA-HENRÍQUEZ, IGNACIO	Hombre	1
ESCOBAR GONZÁLEZ, SEBASTIÁN	Hombre	1
VARGAS, PATRICIO	Hombre	1
VENTURA-JUNCÁ, PATRICIO	Hombre	1
AVILÉS D, RAIMUNDO	Hombre	1
ESCUELERO Z, ELIANA	Mujer	1
CASTRO, AMALIA	Mujer	1
CASTRO, RENÉ	Hombre	3
ROJAS, VALERIA	Mujer	2
SILVA URDAY, H	-	1
RIVERA UGALDE, I	-	1
ZAMORANO ARANCIBIA, A	-	1
OYARZÚN DROGUETT, A	-	1
RÍOS ÁLVAREZ, RODRIGO	Hombre	1
MATUS ACUÑA, JEAN PIERRE	Hombre	2
BARCIA LEHMANN, RODRIGO	Hombre	1
BENAVIDES, MARÍA ANGÉLICA	Mujer	1
BARCIA LEHMANNN, RODRIGO	Hombre	1
FIGUEROA YÁÑEZ, GONZALO	Hombre	1
FREDERICKSEN-NEIRA, ALFREDO	Hombre	1
LANGE, FRANCISCA	Mujer	4
BENAVIDES CASALS, MARÍA ANGÉLICA	Mujer	1
NÚÑEZ LEIVA, J. IGNACIO	-	2
THIELEMANN-H., LUIS	Hombre	1
THIELEMANN, H. LUIS	Hombre	1
FERNÁNDEZ ABARA, JOAQUÍN	Hombre	3
MAULÉN C, VALENTINA	Mujer	1
DONOSO T, SILVIA	Mujer	1
MARTÍNEZ V, YOSSELIN	-	1
MERCADO Z, ALEJANDRO	Hombre	1
GAHONA GUTIÉRREZ, OSVALDO	Hombre	2
SANTOS-LÓPEZ, MATÍAS	Hombre	3
JAQUE-ULLOA, DIEGO	Hombre	1
SERRANO-ALISTE, SEBASTIÁN	Hombre	1
CATRIAN-FERNÁNDEZ, HERMANN	Hombre	1
OYARZÚN, A	-	1
TORREALBA TRIVIÑO, MARCELA	Mujer	1
CONTRERAS ESCOBAR, CAROLINA	Mujer	1
GUZMÁN ZULUAGA, CARMEN LUCÍA	Mujer	1
SANCHÉZ, SERGIO	Hombre	1
MONSALVES, MARÍA JOSÉ	Mujer	3
CASTILLO, PAULINA	Mujer	1
SEPÚLVEDA, ILSON	-	3
SEPULVEDA, ILSON	-	1
MONTENEGRO RIZZARDINI, MARÍA ANGÉLICA	Mujer	1
MATUS A, JEAN PIERRE	Hombre	4
RAMÍREZ G, CECILIA	Mujer	1
PIERRE MATUS, JEAN A.	Hombre	1
PIERRE MATUS, JEAN	Hombre	1
RIQUELME-CASTAÑEDA, JAIME	Hombre	1
CASTRO, AMALIA	Mujer	1
RIESCO TAGLE, LEONOR	Mujer	1
RIESCO, LEONOR	Mujer	1
LANGE VALDÉS, FRANCISCA	Mujer	1
ANDRADE KOBAYASHI, MEGUMI	Mujer	5
MORALES MILOHNIC, ANDRÉS	Hombre	1
AYALA, MATÍAS	Hombre	1
VERNAL-VILICIC, TERESA P	Mujer	1
MORENO MOLINA, BASTIÁN ANDRÉS	-	1
BARCIA LEHMANN, RODRIGO	Hombre	2
TAUNTON, MARÍA JOSÉ	Mujer	1
DUHALDE, GISAKU KURAMOCHI	-	1
SMOK, S. CAROLINA	Mujer	2
SALGADO, ALARCÓN GUILLERMO ENRIQUE	Hombre	1
DONOSO-TRONCOSO, SILVIA	Mujer	1
BOLDRINI L., PABLO	Hombre	1
VALENZUELA U., FERNANDA	Mujer	1
VALENZUELA C., BYRON	Hombre	1
VALLEJOS P., GABRIEL	Hombre	1
PERAGALLO C., JAVIER	Hombre	1
CASTILLO V., NATALIA	Mujer	1
SCHLAGETER G., FABIOLA	Mujer	1
PABLO, BOLDRINI L.	-	1
FERNANDA, VALENZUELA U.	-	1
BYRON, VALENZUELA C.	-	1
GABRIEL, VALLEJOS P.	-	1
JAVIER, PERAGALLO C.	-	1
NATALIA, CASTILLO V.	Mujer	1
FABIOLA, SCHLAGETER G.	-	1
ELIANA ESCUDERO, Z.	-	1
HAMILTON V, VALERIE	Mujer	1
DÍAZ N, VÍCTOR	Hombre	1
VÍCTOR DÍAZ, N.	-	1
DÍAZ N, VÍCTOR PATRICIO	Hombre	1
AGUILERA E, GABRIELA	Mujer	1
CAVADA CH., GABRIE	-	1
LOAYZA F., VICENTE	Hombre	1
PALZA C., PEDRO	Hombre	1
VERGARA DE C., MARÍA	Mujer	1
FERNÁNDEZ ABARA, JOAQUÍN	Hombre	1
DUSSAILLANT CHRISTIE, JACQUELINE	Mujer	1
ARAYA GÓMEZ, RODRIGO	Hombre	1
SANHUEZA, MARÍA CAROLINA	Mujer	1
CARRASCO PURULL, GONZALO	Hombre	1
CORVALÁN, JUAN PABLO	Hombre	1
BERRY, MICHELLE	Mujer	1
SANTANDER, CLAUDIO	Hombre	1
LABRAÑA, MARCELA	Mujer	2
ANDRADE, MEGUMI	Mujer	1
DARRIGRANDI NAVARRO, CLAUDIA	Mujer	3
GABRIEL CAVADA, CH	-	1
KOGAN A, RICARDO	Hombre	1
TORRES T, JUAN P	Hombre	1
PEZZANI, MARÍA JOSÉ	Mujer	1
MENDEZ, RONALD E.	Hombre	1
PEÑA, VALENTINA MONTERO	Mujer	1
OSES, DARÍO	Hombre	1
LOYOLA, MANUEL	Hombre	1
CANCINO-LÓPEZ, JORGE	Hombre	1
GARÍN, ANDREA LUCAS	Mujer	1
ANABALÓN, EDGARDO FUENTES	Hombre	1
MALDONADO, RENÉ GOMEZ	Hombre	1
RIVAS, ANDRÉS MELIÁN	Hombre	1
SYLVESTER, MARÍA FERNADA CORTÉS	Mujer	1
HERRERA, EXCIEL ZAMORANO	-	1
LOPEZ, MATÍAS SANTOS	Hombre	1
MELILLÁN, IGNACIO SCHRADER	Hombre	1
FLORES, M.	Hombre	11
THIELEMANN, LUIS	Hombre	1
JIMÉNEZ, A. MARÍA ANGÉLICA	-	1
DUPRÉ, EDUARDO ANDRÉS HODGE	Hombre	1
DOMINGUEZ-CANCINO, KAREN A.	Mujer	4
LÓPEZ FIGUEROA, MANOLA DEL CARMEN	Mujer	1
ÁLVAREZ-PONCE, DAVID	Hombre	1
LÓPEZ, JORGE CANCINO	Hombre	1
ZAMBRANO-MATAMALA, CAROLINA	Mujer	1
GIAMMARINO, FABIÁN BARROS DI	-	1
MASSÓ, ROBERTO VEGA	Hombre	2
CASTAÑEDA, JAIME RIQUELME	Hombre	3
CASTRO, MAURICIO	Hombre	1
CASTAÑEDA, CARMEN PAZ	Mujer	1
MUNITA, MATÍAS AYALA	Hombre	2
CHRISTIE, JACQUELINE DUSSAILLANT	Mujer	3
YANINE, FERNANDO	Hombre	2
CORDOVA, FELISA M.	Mujer	1
MOLINA, CLAUDIO R.	Hombre	1
PINOCHET, JOAQUIN A.	-	1
HERAS, ALVARO A.	Hombre	1
TAUNTON, MARÍA J.	Mujer	1
LETELIER, RODRIGO G.	Hombre	1
LETELIER, RENE F.	Hombre	1
BEN-AZUL, MARCELA AVENDAÑO	Mujer	1
NAVARRO, CLAUDIA DARRIGRANDI	Mujer	4
OSES, DARÍO	Hombre	3
YÉVENES, ANA MARIA	Mujer	1
CONTRERAS, IVÁN GODOY	Hombre	1
RICARDO URTUBIA, V.	-	1
RICARDO URTUBIA, V.	-	1
ELIANA ESCUDERO, Z.	-	1
JOSÉ MIGUEL GUTIÉRREZ, G.	-	1
LABRAÑ, MARCELA	Mujer	1
CORDOVA, FELISA	Mujer	1
BACIGALUPE, ALBERTO DENTICE	Hombre	1
ABUSLEME LAMA, MARÍA TERESA	Mujer	1
LOSADA, PILAR BUSQUETS	Mujer	2
BACIGALUPE, ALBERTO DENTICE	Hombre	1
DARRIGRANDI, CLAUDIA	Mujer	1
GAZITÚA-HARMSEN, R.	-	1
SÁNCHEZ-HUN, Y.	-	1
SANTANDER-NAVARRO, M.	-	1
MÁRQUEZ-TUOHY, J.	-	1
MARTÍNEZ, R.	-	1
SEPÚLVEDA, ILSON	-	1
FUENTES ANABALÓN, EDGARDO	Hombre	1
GÓMEZ MALDONADO, RENÉ	Hombre	1
LLANOS NAVARRETE, PILAR	Mujer	1
LLANOS NAVARRETE, FABIANA	Mujer	1
CORTÉS-SYLVESTER, MARÍA F.	Mujer	1
DE SOLMINIHAC, PÍA SOLARI	-	1
MELIAN RIVAS, ANDRÉS	Hombre	1
ASFURA INOSTROZA, JORGE	Hombre	1
SANTOS LOPEZ, MATÍAS	Hombre	1
ZAMORANO HERRERA, EXCIEL	-	1
AYALA, MAFIAS	-	1
MAYA, JAVIERA	Mujer	2
MARQUEZ, PABLO	Hombre	2
MOLINA, BASTIÁN ANDRÉS MORENO	-	1
AABARA, JOAQUÍN FERNÁNDEZ	Hombre	1
LOBOS, PABLO MATUS	Hombre	1
NEUMANN ULLOA, CAROLINA	Mujer	1
SANTANDER NAVARRO, MONTSERRAT	Mujer	1
ZÚÑIGA, JÉSSICA LIBERONA	-	1
IGNACIO NÚÑEZ LEIVA, J.	-	1
ALMARZA, ANTONIO OSTORNOL	Hombre	1
MUÑOZ, CLAUDIA KRAUSE	Mujer	1
ORTEGA, PABLO	Hombre	1
PESSA T., DIEGO	Hombre	1
RAMÍREZ, CECILIA G.	Mujer	1
FUMEAUX, J. E.	Mujer	1
BUSTAMANTE, CARLOS	Hombre	1
JANS, MARGARITA	Mujer	1
ÁLVAREZ, PEDRO I.	Hombre	1
GÓMEZ, RODRIGO ARAYA	Hombre	1
BOLT, ALFREDO	Hombre	1
ARANEDA, SERGIO	Hombre	1
SIERRA, MAGDALENA	Mujer	1
MARÍN, CRISTIAN	Hombre	1
URIBE BLANCO, LAURA	Mujer	1
SPENCER ARAYA, LUCAS	Hombre	1
FRITSCH MEDINA, ANDREA	Mujer	1
REY NAVARRO, CARLA	Mujer	1
RIVAS ROMÁN, MARÍA	Mujer	1
MORENO RAMÍREZ, PAOLA	Mujer	1
SOLEDAD LAGOS, M.	-	1
RIVERA UGALDE, IGNACIO	Hombre	1
ZAMORANO ARANCIBIA, ALEJANDRO	Hombre	1
RIVERA, IGNACIO	Hombre	3
ZAMORANO, ALEJANDRO	Hombre	3
TAGLE, LEONOR RIESCO	Mujer	1
FUENTES, E.	-	1
RUPCICH, NICOLÁS	Hombre	1
NAVARRO, MAURICIO LORCA	Hombre	1
DÍAZ, VÍCTOR PATRICIO	Hombre	1
BULBOA, ROMANETH ARRATIA	-	1
MILOHNIC, ANDRÉS MORALES	Hombre	1
ARGANDOÑA POZO, JUAN	Hombre	1
ASSADI, FELIPE	Hombre	1
DE LA FUENTE, M. J.	-	1
ARGANDOÑA POZO, J.	Hombre	1
DÍZ NARVÁEZ, VÍCTOR PATRICIO	Hombre	1
SANHUEZA, MARÍA CAROLINA	Mujer	1
JESAM, FRANCISCA	Mujer	1
LOBOS, CASANDRA	Mujer	1
AVILES, R.	Hombre	3
MONTERO PENA, VALENTINA	Mujer	1
THIELEMANN, LUIS	Hombre	3
CASTRO, AMALIA	Mujer	7
MEDINA P, ALEXIS	Hombre	1
EDSON BUSTOS, ARRIAGADA	-	1
ALEXIS MEDINA, P.	-	1
ZURITA HECHT, FEDERICO	Hombre	2
MUNITA, MATIAS AYALA	Hombre	1
REYES BARROS, JOAQUÍN	Hombre	1
PÉREZ, MACARENA SÁNCHEZ	Mujer	1
GUTIÉRRREZ R., MARIOLLY	-	2
MARIOLLY GUTIÉRRREZ, R.	-	1
FERNÁNDEZ, ROSARIO	Hombre	1
YANINE, FERNANDO	Hombre	1
CORDOVA, FELISA M.	Mujer	1
YANINE, FERNANDO	Hombre	1
RAMÍREZ, EDUARDO SANTANDER	Hombre	1
DE LA CRUZ, PATRICIA SOTO	Mujer	1
CASSASA, MARIELA AVENDAÑO	Mujer	1
VALVERDE-AMPAI, WASHINGTON	-	1
ARAYA, DAVID HERRERA	Hombre	1
BARROS, JOAQUÍN REYES	Hombre	1
CHACÓN, GABRIEL CAVADA	Hombre	1
PAU, PAULINA MONTENEGRO	Mujer	1
CÓRDOVA, F.	-	1
ALLIENDE, LUZ MARIA	Mujer	1
AYALA MUNITA, MATÍAS	Hombre	9
ÁVALOS-ALLELE, DANIELA	Mujer	1
VILLAGRÁN, CLAUDIO	Hombre	1
ZURITA HECHT, FEDERICO	Hombre	1
