Autor	Género	Total de Artículos
BRIGNARDELLO GUERRA, JERUSA	-	1
WHITENER, WHITNEY	Hombre	1
PINEDA-VIVIANI, IGNACIO	Hombre	1
HINRICHS, FRANCISCA	Mujer	1
LAGOS, ELIZA	Mujer	1
CASTRO, MARJORIE	Mujer	1
SAEZ-GUTIERREZ, TAMARA	Mujer	1
SEBASTIAN HERLITZ-CIFUENTES, HERBERT	Hombre	1
FERNANDEZ GARCES, PAULINA CAROLA	Mujer	1
ALBERTO GUZMAN-GUTIERREZ, ENRIQUE	Hombre	1
CARDOZO, RICARDO	Hombre	1
ARAYA, JAVIER	Hombre	1
GONZALEZ, OMAR	Hombre	1
ZENTENO-HOFER, CLAUDIA	Mujer	1
SAEZ, PABLO JOSE	Hombre	1
CANDIA-CACERES, ALEXIS	Hombre	3
FERNANDEZ-FRIAS, FRANCISCO	Hombre	2
VALENTINO-PEIRANO, GIOVANNA FRANCESCA	Mujer	1
ORELLANA, LORENA	Mujer	1
JAVIERA SAAVEDRA, MARIA	Mujer	1
POZO-GALLARDO, KARLA ANDREA	Mujer	37
NUNEZ-HERMOSILLA, J.	-	1
FALCON-URRUTIA, PAULINA	Mujer	1
MEDINA VALVERDE, CRISTIAN	Hombre	8
SEPULVEDA, MAURICIO	Hombre	1
BLANCO, JUAN	Hombre	2
BUSTAMANTE, MARIA JOSE	Mujer	1
BARRIA, MARIA INES	Mujer	4
FOITZICK, MADELINE	Mujer	1
ALVAREZ-GONZALEZ, LUIS ALBERTO	Hombre	1
DURAN-AGUERO, SAMUEL	Hombre	1
RAMIREZ, CESAR	Hombre	1
GAJARDO PAVEZ, GUSTAVO	Hombre	2
OCAYO, FERNANDA	Mujer	2
ESPINOZA ORIHUELA, CESAR	Hombre	1
DURAN-AGUERO, SAMUEL	Hombre	1
MARABOLI ULLOA, DANIELA	Mujer	1
FERNANDEZ-FRIAS, FRANCISCO	Hombre	1
DURAN-AGUERO, SAMUEL	Hombre	1
ARROYO-JOFRE, PATRICIO	Hombre	1
KERN, W.	Hombre	1
GUZMAN LETELIER, MARCELO	Hombre	1
VILLAMAN, CAMILO	Hombre	1
RODRIGUEZ-ARTALEJO, FERNANDO	Hombre	1
ARROYO JOFRE, PATRICIO	Hombre	1
ABARCA, JAIME	Hombre	17
NAVARRETE-HERNANDEZ, PABLO	Hombre	1
VON OETINGER, ASTRID	Mujer	12
PEREIRA-TOLOZA, ALFREDO JESUS	Hombre	2
MAULEN-LAGOS, NANCY PAULA	Mujer	1
ARANEDA, LUIS	Hombre	2
LUARTE-ROCHA, CRISTIAN	Hombre	1
VASQUEZ-PINCHEIRA, YUDIXIA	-	1
DURAN-AGUERO, SAMUEL	Hombre	1
DELGADO-SANCHEZ, CLAUDIA	Mujer	4
JAUREGUI, JEAN GAJARDO	Hombre	1
ROCO, LISANDRO	Hombre	1
CARRASCO Z, CONSTANZA	Mujer	1
PÉREZ V, CRISTHIAN	-	1
FASCE H, EDUARDO	Hombre	1
BIANCHETTI, ANDRES	Hombre	1
YARKOV, ALEX	Hombre	1
GONZALEZ-VALDERRAMA, ALFONSO	Hombre	2
BEZARES, MIGUEL	Hombre	2
BURGOS-HITSCHFELD, PATRICIA VERONICA	Mujer	27
PEREZ-ARANCIBIA, RODRIGO	Hombre	1
SANCHEZ REYES, HUGO	Hombre	1
GUERRA, P.	Hombre	2
DONOSO, ROBERTO	Hombre	1
CALBACHO, VALENTINA	Mujer	1
TORRES, PILAR	Mujer	1
FUENTES CARO, EDUARDO	Hombre	1
BATARCE-MORENO, MARCO ANTONIO	Hombre	5
RUMINOT-MORAGA, IVAN	Hombre	6
OLGUIN MACAYA, EDUARDO	Hombre	1
ALARCON-ZAPATA, PEDRO FELIPE	Hombre	4
ROZAS-VILLANUEVA, MARIA FERNANDA	Mujer	1
OLGU, EDUARDO	Hombre	1
MUNDT, ADRIAN	Hombre	29
GOMEZ-ALHACH, JENNIFER	Mujer	1
COURT-GOLDSMITH, FELIPE ALFREDO	Hombre	1
MUNOZ-FLORES, MARCELO ANDRES	Hombre	1
AGUILAR, VICTOR	Hombre	9
VACCAREZZA-GARRIDO, GIULIETTA KARINA	Mujer	2
SALGADO-FERNANDEZ, HORACIO	Hombre	1
BUSTOS, GONZALO	Hombre	1
GABRIEL ABUDINEN, A.	Hombre	1
VASQUEZ, NATALIA	Mujer	1
QUINZACARA, C.	Hombre	5
PATRICIA, AVALOS-LARA	-	1
PIZARRO, SEBASTIAN	Hombre	1
VEGA, F.	Hombre	1
OLGUIN, EDUARDO	Hombre	59
LOYOLA-PEDEVILA, ALEJANDRA	Mujer	12
ESPINOZA, SEBASTIAN	Hombre	1
SILVA-DE LA FUENTE, MARIA CAROLINA	Mujer	4
