Autor	Género	Total de Artículos
VALENZUELA-RIFFO, FELIPE	Hombre	23
GRANDON, STEPHANIE	Mujer	2
GONZALEZ-ARAYA, MARCELA	Mujer	36
DOMINGUEZ-SANTOS, DAVID	Hombre	19
RETAMAL-BRAVO, CESAR	Hombre	1
MORALES-NAVARRO, SAMUEL	Hombre	6
DEANA, NAIRA FIGUEIREDO	Mujer	1
FAUNDEZ CASANOVA, CESAR P.	Hombre	1
GONZALEZ-GUTIERREZ, PAULO ALEJANDRO	Hombre	2
RODRIGUEZ, ALEJANDRO F.	Hombre	1
MANCILLA, FERNANDO	Hombre	1
MEDINA PERALTA, S.	-	2
PULGAR, HERNAN	-	1
CRUZAT, CLAUDIO	Hombre	4
MORENO-BRIEVA, FERNANDO	Hombre	1
CANCINO CANCINO, VICTOR EDUARDO	Hombre	3
PEREIRA, M.	Hombre	6
LOPEZ-OLIVARI, RAFAEL	Hombre	3
MOYA-HERNANDEZ, MARIO G.	Hombre	3
ITURRA, VICTOR	Hombre	4
ALMADA, R.	Hombre	3
VALENZUELA-REYES, DANIELA PAZ	Mujer	1
DURAN-LARA, ESTEBAN FRANCISCO	Hombre	58
PEREZ-ROJAS, FRANCISCO JAVIER	Hombre	1
PARDO, C.	Mujer	1
CRUZ-ROSERO, NICOLAS	Hombre	1
PINTO, R.	-	1
ROJAS-PEREZ, CAROLINA ISABEL	Mujer	1
MORENO-SIMUNOVIC, YERKO	-	35
LOLAS, M.	Hombre	44
ICAZA-PEREZ, MARIA INES	Mujer	4
URBINA, DANIELA C.	Mujer	4
CIFUENTES-MUNOZ, ALEJANDRO	Hombre	5
RIVEROS-BURGOS, C.	Hombre	12
FERRADA, EVANDRO	Hombre	6
ESCOBEDO, VICTOR M.	Hombre	16
GATICA, JESSICA	Mujer	1
FLORES-CARRASCO, MARCOS IVAN	Hombre	3
PANITRUR-DE LA FUENTE, C.	Mujer	4
ESPINOZA, JOSE R. C.	Hombre	3
LOPEZ-ASTORGE, MIGUEL	Hombre	1
VERDUGO ARELLANO, MARIO	Hombre	3
URZUA-LEIVA, RODRIGO	Hombre	2
URIBE-BAHAMONDE, YERCO E.	-	8
