Autor	Género	Total de Artículos
PARRA-RIVERO, JOSELYN	Mujer	1
ASTROZA CORREA, CLAUDIA	Mujer	1
ORTEGA, FERNANDA	Mujer	12
FAZZI GOMEZ, CATERINA	Mujer	1
BAHAMONDE-PEREZ, CECILIA EUGENIA	Mujer	5
CASTRO-LOIZA, NATALIA	Mujer	1
PAVEZ OJEDA, JORGE	Hombre	2
RAMIREZ, ISABEL	Mujer	2
IBANEZ-SALGADO, NOLFA	-	2
DIAZ-ARCE, TATIANA	Mujer	1
GONZALEZ, CHRISTIAN	Hombre	61
GONZALEZ, CRISTHY	-	1
RIVERA-HUTINEL, A.	Hombre	4
BELTRAMI-BOISSET, MARCIAL ERNESTO	Hombre	5
CORTES PICAZO, LUIS CLAUDIO	Hombre	4
VENEROS RUIZ-TAGLE, DIANA ANTONIA	Mujer	1
MATAMALA, JORGE	Hombre	1
SANTANDER-ZAPATA, FRANCISCO JAVIER	Hombre	2
GALAZ, C.	Mujer	1
GONZALEZ-NAVARRETE, JAVIER	Hombre	1
BARRERA-SALAS, LUIS HUMBERTO	Hombre	10
BARRERA GARCIA, ROBERTO CARLOS	Hombre	1
REISENEGGER-VON OEPEN, TASSILO ANDREAS	Hombre	4
PENALOZA, R.	-	1
DANIEL, FRIAS L.	-	1
FRÍAS L, DANIEL	Hombre	1
DIB-VENTURELLI, CLAUDIO OMAR	Hombre	1
VERA-AGUILAR, ALEJANDRO PATRICIO	Hombre	1
SILVA-SEPULVEDA, DANIELA	Mujer	1
CACERES, LIZETHLY	-	2
ZUNIGA-GARAY, ELISA ARIADNE	Mujer	2
SABANDO-GOMEZ, MARIA CATALINA	Mujer	1
COVARRUBIAS, RENE	Hombre	1
PORTALES ROSAS, KATHERINE	Mujer	1
VARGAS-CASTILLO, REINALDO IVAN	Hombre	14
LAVAYEN, VLADIMIR	Hombre	1
ELTIT, DIAMELA	-	1
FOLCH-CANO, CHRISTIAN	Hombre	1
RUIZ, GRICELDA	-	1
MIRANDA, ALBERTO	Hombre	1
BORQUEZ P, MARIANA	Mujer	1
ESTUPINAN SERRANO, MARY LUZ	Mujer	1
AYALA PEREZ, TERESA	Mujer	3
URREA, RODRIGO	Hombre	1
DÍAZ D, OLGA MARÍA	Mujer	1
BUSTAMANTE, ALEJANDRO	Hombre	1
PIZARRO, NOETNI	-	1
BARRIOS VALDES, MARCIANO	Hombre	1
RODRIGUEZ-BECERRA, JORGE EDUARDO	Hombre	1
BRUNA-MELO, TRINIDAD	Mujer	1
BAHAMONDE PADILLA, VICTOR	Hombre	1
OLIVARES-PETIT, CARLA	Mujer	1
ZAMORANO SANHUEZA, MIGUEL	Hombre	1
MARDONES, TRICIA	Mujer	2
MUGAS LOBOS, ANA C.	Mujer	1
PIZARRO, NOEMI	Mujer	3
MOLINA SOTOMAYOR, EDGARDO	Hombre	1
FERREIRA URZUA, MARIELA	Mujer	1
LEIVA CONTARDO, ROBERTO	Hombre	1
TRUJILLO GALINDO, HECTOR	Hombre	1
PRADO, LUIS FLORES	Hombre	1
CORNEJO-HUENTEMILLA, MARIBEL	Mujer	1
THAYER, TOMAS	Hombre	2
BERRIOS GUAJARDO, VICTOR	Hombre	3
CASTILLO, ALEJANDRA	Mujer	1
MUÑOZ ZAMORA, GRACIELA	Mujer	1
SALGADO, OSCAR	Hombre	1
VERA S., ALEJANDRO	Hombre	2
ORTIZ LIRA, HÉCTOR	Hombre	1
MENA FLORES, LEONARDO	Hombre	1
AYALA PÉREZ, TERESA	Mujer	5
FRÍAS URREA, RODRIGO	Hombre	2
ALVARADO BORGOÑO, MIGUEL	Hombre	3
