Autor	Género	Total de Artículos
JAQUE ALVEAR, MARITZA ELIZABETH	Mujer	1
SANDOVAL DOMINGUEZ, AILIN XIMENA	Mujer	1
ALARCON ESPINOZA, MARINA CRISTINA	Mujer	8
GUEVARA, EXEQUIEL	-	2
HOFFLINGER, ALVARO	Hombre	22
SOMOS-VALENZUELA, MARCELO ARTURO	Hombre	32
RUBILAR-ARANEDA, OLGA MARGARITA	Mujer	107
ROCHA, SEBASTIAN	Hombre	6
MORA, ROBERTO	Hombre	1
ALBORNOZ-CASTANEDA, FELIPE	Hombre	2
GARCIA-ARENCIBIA, MARCIA	Mujer	1
DUMORNE, KELLY	Mujer	23
SEVERE, ROLORD	-	4
CORNEJO-RIVAS, P.	-	1
MARTINEZ, FELIPE I.	Hombre	6
VALENZUELA-GONZALEZ, GERSON ESTEBAN	Hombre	3
TEREUCAN, GONZALO	Hombre	10
BUSTOS-JIMENEZ, JAVIER A.	Hombre	1
CANIGUAN, JAQUELINE	Mujer	11
MUNOZ-MILLAN, PATRICIA	Mujer	12
VELOZ-PEREZ, JORGE JESUS	Hombre	1
NAVARRO, JUAN	Hombre	2
ARANEDA, GUSTAVO	Hombre	1
SAGNER, JOHANNA	Mujer	1
ALARCON, MARINA C.	Mujer	1
MERINO JARA, CLAUDIO ESTEBAN	Hombre	1
LOPEZ, A.	-	1
RODRIGUEZ-NUNEZ, IVAN	Hombre	19
SILVA-SANCHEZ, JAVIERA FRANCISCA	Mujer	1
GALARCE-BUSTOS, OSCAR	Hombre	4
ESPERGUEL, MARCELO	Hombre	3
MONSALVE, EZEQUIEL	Hombre	1
BUCCHI, CRISTINA	Mujer	12
COFRE-LIZAMA, ALFONSO	Hombre	1
HENRIQUEZ KONINGS, FABIOLA	Mujer	2
HAZBUN GAME, JULIA	Mujer	1
GARRIDO-MIRANDA, KARLA A.	Mujer	9
MEDINA, KATIE	Mujer	1
JARA-ROJAS, TATIANA	Mujer	1
VIELI, LORENA	Mujer	24
CIFUENTES-AVILA, FABIOLA	Mujer	1
PEREZ, PABLO D.	Hombre	1
HUALA, LUIS	Hombre	1
TORRES, M. J.	Mujer	1
ITURRIETA-GONZALEZ, I.	Mujer	4
ANTIMIL CANIUPAN, JAIME ANEDO	Hombre	1
LUCIA RODRIGUEZ, MYRIAM	Mujer	1
ELISA MORALES, MARIA	Mujer	1
VERGARA-MORALES, JORGE	Hombre	1
DUQUE, GALO	Hombre	6
SCHEUERMANN, C.	-	1
CURICHE, E.	-	1
ALVAREZ, GIANNINA	Mujer	12
BORIE-ECHEVARRIA, EVELYN	Mujer	2
VOGEL-MATAMALA, EUGENIO EMILIO	Hombre	58
VIDAL, J.	Hombre	2
TOLOZA, ISMAEL	Hombre	1
DEL VALLE ROJAS, CARLOS	Hombre	1
DEL VALLE ROJAS, CARLOS	Hombre	1
MALDONADO RIVERA, CLAUDIO ANDRES	Hombre	1
REYES VELASQUEZ, CARLOS	Hombre	1
DEL VALLE ROJAS, CARLOS	Hombre	1
ZAMBRANO-BIGIARINI, MAURICIO	Hombre	27
MONSALVE, RAUL A.	Hombre	1
CORVALAN, R.	Hombre	1
VASQUEZ MIRANDA, FABIOLA	Mujer	1
RAMIREZ, SULAN WONG	-	1
ATALA-ACEVEDO, CLAUDIA	Mujer	13
ESPINOZA-ESPINOZA, GERARDO	Hombre	24
SEGURA-CASTILLO, CRISTINA DEL CARMEN	Mujer	1
CANCINO-BAIER, D.	Hombre	2
CONCHA, ERIC	Hombre	1
CIUDAD, GUSTAVO A.	Hombre	37
GRANIFO, UAN	Hombre	14
ULLOA RODRIGUEZ, PATRICIO	Hombre	1
ESTEVEZ, MANUEL LEE	Hombre	17
ACHARYA, KRISHNENDU	-	1
SETZER, WILLIAM N.	Hombre	1
