Autor	Género	Total de Artículos
ARRIAGADA-MERINO, NANCY LORETTO	Mujer	1
GALLARD, ALEJANDRA	Mujer	1
GATICA, J.	Hombre	1
SEPULVEDA-VIVEROS, DINO	Hombre	2
VIELMA, ALEJANDRA	Mujer	1
MELLADO, FELIPE	Hombre	1
GIUGLIANO VILLARROEL, CARLOS	Hombre	1
OLIVARES, BELEN	Mujer	13
MARTINEZ, FABIAN	Hombre	1
ESPINOZA, IRIS	Mujer	2
BORTOLASO, MATILDE	Mujer	2
GERIAS, MARIANA	Mujer	1
ROA-ALCAINO, SONIA	Mujer	1
LOBOS, BARBARA	Mujer	1
AVENDANO, CAMILA	Mujer	1
GARCIA-HUIDOBRO BECERRA, CRISTOBAL	-	1
AMUNATEGUI, SERGIO	Hombre	1
GONZALEZ-BILLAULT, CHRISTIAN	Hombre	3
BOTTI, ISMAEL	Hombre	3
DE LA FUENTE L, ALICIA	Mujer	2
CARRASCO-SCHMIDT, RODRIGO ARNALDO	Hombre	1
WAGNER, PABLO A.	Hombre	34
DONOSO, RODRIGO	Hombre	3
WURTH, C.	-	1
ASPILLAGA-HESSE, MARIA CAROLINA	Mujer	8
CAMPODONICO-GALDAMES, PAOLA ROSSANA	Mujer	34
GAJARDO-VIDAL, ANDREA	Mujer	18
SANHUEZA, CRISTOBAL	-	1
GISSLER, M.	Hombre	1
SANTAPAU, DANIELA	Mujer	16
DE GREGORIO, CRISTIAN	Hombre	7
LECUNA, ANTONIO	Hombre	13
SEPULVEDA, RODRIGO A.	Hombre	2
MIRANDA, GINA	Mujer	1
UGALDE, JUAN A.	Hombre	13
SCHMIDT HERNANDEZ, FERNANDO MARIANO	Hombre	2
LLORENTE, MARCELA	Mujer	1
BURROWS, JAIME	Hombre	2
BENAVENTE-DELGADO, MARIAVICTORIA	-	1
CHUECAS, JOSEFINA	Mujer	2
FIGUEROA VALDEBENITO, ORIANA	Mujer	1
BRAUN, HERNAN	-	2
CUEVAS, YERKO	-	1
MORALES, GONZALO	Hombre	1
LAY-SON R, GUILLERMO	Hombre	1
VARELA, JORGE J.	Hombre	36
FARFAN, NANCY	Mujer	1
CATALANA, V.	Mujer	1
LOBOS-GONZALEZ, LORENA	Mujer	28
DIETZ, HANS PETER	Hombre	1
ZANOLLI, DIEGO	Hombre	4
CAICEDO, NATHALY	Mujer	1
CASASSUS, MARTIN	Hombre	1
MADRID-GOMEZ, CARLOS ANDRES	Hombre	4
CRISTINA DI SILVESTRE, MARIA	Mujer	1
VARAS GARCES, PAULINA	Mujer	1
CARALT, DAVID	Hombre	1
VALDERRAMA-ULLOA, CLAUDIA	Mujer	7
GALLARDO CADENASSO, LAURA	Mujer	1
ROMAN, CRISTOBAL	-	1
LOPEZ GAETE, GONZALO	Hombre	1
TERESA SCOTT, M.	-	1
DONOSO M, RODRIGO	Hombre	1
STUTZIN DONOSO, FRANCISCA	Mujer	1
OLIVA-GUTIERREZ, CAROLINA ANDREA	Mujer	2
VEGA-LETTER, ANA-MARIA	Mujer	4
URRUTIA RUIZ, CAROLINA CARMEN	Mujer	1
CAVIEDES SOTO, I.	-	1
ARAOS, FERNANDO	Hombre	1
TORRES, JAVIERA	Mujer	3
ASTORGA, SOFIA	Mujer	5
STUTZIN, FRANCISCA	Mujer	1
CONTRERAS, JUAN PABLO	Hombre	2
BOSCH, PAUL	Hombre	17
GALVEZ, P.	Mujer	3
AJRAZ, N.	Hombre	3
ARAVENA WINKLER, MARCELA	Mujer	1
