Autor	Género	Total de Artículos
TOLEDO-RIVERA, CAMILO ENRIQUE	Hombre	12
BOZZO HAURI, SEBASTIAN	Hombre	1
REMESEIRO REGUERO, REBECA	Mujer	1
SUAZO, IVAN	Hombre	1
CASTILLO-BORREDA, AMPARO	Mujer	3
SALMERON, JOSE L.	Hombre	19
MUINO, LAURA	Mujer	1
GASTON BRUNEAU-CHAVEZ, JOSE	Hombre	1
PABLO ADRIAZOLA-OJEDA, CLAUDIO	Hombre	1
BLASS BUSTOS-SAN MARTIN, MILTON	Hombre	1
ANDRES LEIVA-PENA, CLAUDIO	Hombre	1
ARTURO MACIAS-URRA, IGNACIO	Hombre	1
PINO, MARIANA	Mujer	1
HENRIQUEZ-SCHIRMER, CLAUDIO ALEJANDRO	Hombre	1
SALAS, NATALIA	Mujer	3
CONCHA-CISTERNAS, YENY	-	59
GODOY CUMILLAF, ANDREST	-	1
AGUILAR, J.	Hombre	1
MOLINA-COLLADO, ARTURO	Hombre	17
GAZQUEZ LINARES, JOSE JESUS	Hombre	76
ALFREDO CORTES-TOLEDO, GUSTAVO	Hombre	1
ALFONSO ADRIASOLA-CARRASCO, ALFREDO	Hombre	1
CERRILLO, I	Mujer	8
MANTILLA, D.	-	1
ROJAS, DIEGO A.	Hombre	11
ORELLANA, CRISTOPHER	Hombre	1
LUCERO, CLAUDIA M.	Mujer	18
DIAZ, HUGO S.	Hombre	9
MOLINA-TRINCADO, VERONICA ANDREA	Mujer	1
GOMEZ DE TEJADA-FUENTES, MANUEL JESUS	Hombre	7
CORSINI, G.	Hombre	33
NIMPTSCH, JORGE	Hombre	1
VILLORIA-FERNANDEZ, ERICA	Mujer	2
NIETO-PINO, JOAQUIN	-	1
LEON GUZMAN, K.	-	15
DONOSO-ACEITUNO, ARNALDO ENRIQUE	Hombre	1
CRISTI-MONTERO, CARLOS	Hombre	14
FRUNS, MANUEL	Hombre	6
ARIAS, GUISSELLE	-	3
TORRES-CASTRO, RODRIGO	Hombre	1
OTTO-YANEZ, MATIAS	Hombre	13
SILVA-SANCHEZ, JAVIERA FRANCISCA	Mujer	1
MARTINEZ-ARAYA, JORGE, I	Hombre	5
RODRIGUEZ, CRISTIAN	Hombre	1
RAMIREZ, HECTOR	Hombre	1
ALONSO-ARIAS, REBECA	Mujer	3
PALOMO-VELEZ, GONZALO	Hombre	2
CAMPOS-ANDAUR, PAULINA	Mujer	2
FUENTES GONZALEZ, CLAUDIO	Hombre	1
ARRIAGADA HERNANDEZ, CARLOS ROBERTO	Hombre	3
VALDIVIA-DEVIA, MAURICIO	Hombre	5
RODRIGUEZ RIDAO, ANTONIO LUIS	Hombre	2
OLEA ULLOA, CAROLINA	Mujer	9
GONZALEZ, MANUEL MENENDEZ	Hombre	1
