Autor	Género	Total de Artículos
FERNANDEZ, RICARDO	Hombre	9
VILLARROEL HIPP, MARIA P.	Mujer	1
BUGUENO, ZAMIR	Hombre	1
GANGA CONTRERAS, FRANCISCO	Hombre	1
VIANCOS, PATRICIO	Hombre	4
OYARZUN BURGOS, CARLOS	Hombre	1
FERNANDEZ-SUBIABRE, PAMELA ANDREA	Mujer	22
PEREZ RODRIGUEZ, ROCIO	Mujer	1
VAZQUEZ-PRIETO, SEVERO	Hombre	3
WERNER CARCAMO, ERWIN	Hombre	1
MORALES-PAREDES, CARLOS	Hombre	4
VALENZUELA-IBARRA, CRISTIAN ANDRES	Hombre	3
TOBAR-BORQUEZ, CLAUDIO NICOLAS	Hombre	19
VARELA-SANTIBANEZ, CARLOS EDUARDO	Hombre	1
HORNICK, KATHERINE M.	Mujer	1
GOMEZ-UCHIDA, DANIEL	Hombre	1
ROJAS, RICHARD	Hombre	1
GARCIA-HUIDOBRO MUNITA, MARIA ROSARIO	Mujer	1
GALLARDO FUENTES, FRANCISCO	Hombre	1
HENRIQUEZ, TANIA	Mujer	1
VON, HARRY	Hombre	1
PEA, VICTOR	Hombre	1
LLANQUILEO, ELENA ADRIANA	Mujer	1
FERNANDEZ-PARRA, LEONARDO DAVID	Hombre	3
SEGUEL-ROJAS, ROMANET	-	1
LOPEZ, BORIS A.	Hombre	26
SEPULVEDA-LUQUE, CLAUDIA	Mujer	1
DEVIA, E.	-	1
HENRIQUEZ-TEJO, EDUARDO ANTONIO	Hombre	2
ALTAMIRANO, R. E.	-	3
RIQUELME CONTRERAS, VERONICA	Mujer	1
RIPOLL NOVALES, MIGUEL	Hombre	1
PILQUIMAN VERA, MARISELA	Mujer	1
FUENTES ACUNA, NICOLAS RICARDO	Hombre	1
CANO-MONTOYA, JOHNATTAN	-	1
ESPINOZA, T.	-	1
VALENCIA, E.	-	1
QUEVEDO, R.	-	1
DIAZ, O.	-	1
CORRALES, OLGA	Mujer	1
PEREZ-VALDES, MARGARITA	Mujer	3
GARCIA-VERA, CARLOS	Hombre	1
LEIVA, F.	Hombre	1
NAHUELPAN MORENO, HECTOR	Hombre	1
MUNOZ SOUGARRET, JORGE	Hombre	1
RUAY G, RODRIGO	Hombre	1
ALVIAL, MOISES	Hombre	1
PAVIE, ALEX	Hombre	1
ESTAY SEPULVEDA, JUAN GUILLERMO	Hombre	1
VRSALOVIC HENRIQUEZ, VIVIANA	Mujer	1
ROJAS AREVALO, WILSON	Hombre	1
GANGA CONTRERAS, FRANCISCO ANIBAL	Hombre	1
RITA ALARCON, NANCY	Mujer	1
SALDIAS SANTANA, VITA PAZ	Mujer	1
ESTAY SEPULVEDA, JUAN GUILLERMO	Hombre	1
GANGA-CONTRERAS, FRANCISCO	Hombre	1
GAJARDO, GONZALO	Hombre	1
FLOREZ, JULY	-	5
GAETE FISCELLA, JOSE MANUEL	Hombre	1
PILQUIMAN VERA, MARISELA JEANETTE	Mujer	1
REYES VALENZUELA, CAROLINA	Mujer	1
ARANDA, CAROLINA SANCHEZ	Mujer	9
ANGULO-CARDENAS, ANDRES	Hombre	1
PRADEL, PAULINA	Mujer	2
CARCAMO MANSILLA, ALEJANDRO J.	Hombre	1
ESTAY SEPULVEDA, JUAN GUILLERMO	Hombre	1
POBLETE, ALVARO	Hombre	6
ZEGNA-RATA, FRANCESCA	Mujer	1
GUTIERREZ VENEGAS, ALFONSO	Hombre	2
CORREA CARDENAS, TOMAS	Hombre	1
ROSALES URRUTIA, CLAUDIO	Hombre	1
GANGA, FRANCISCO	Hombre	1
ZUNIGA-BENITEZ, HENRY	Hombre	1
DEL CARMEN, JACQUELINE	Mujer	1
VALDIVIESO-FERNANDEZ, PATRICIO EUGENIO	Hombre	13
JIMENEZ, PABLO	Hombre	2
GLORIA SAEZ, CARMEN	Mujer	2
PATARRA, RITA F.	Mujer	1
VILLARROEL, G.	Mujer	7
LEE, MATTHEW RICHARD	Hombre	17
SALDIVAR, JUAN M.	Hombre	1
NUNEZ, RICARDO	Hombre	1
CARRASCO, RENE	Hombre	1
LEMARIE-OYARZUN, FERNANDO RODOLFO	Hombre	1
ROMO TREGEAR, CRISTIAN	Hombre	1
OYARZUN, MAGDALENA L.	Mujer	1
CARROZA, JOSE P.	Hombre	1
MAYORGA-DUSSARRAT, JAEN	-	1
RAMIREZ-CAMPILLO, RODRIGO	Hombre	1
MEDRANO, IVAN	Hombre	1
PINO-FAN, LUIS R.	Hombre	1
GUZMAN, ISMENIA	-	1
NORIEGA, ANDRES	Hombre	1
ABURTO, FABIAN	Hombre	1
BREDA, ADRIANA	Mujer	1
RISCO-DEL VALLE, EDUARDO GERMAN	Hombre	6
FORNO, AMILCAR	Hombre	4
DIAZ, DANIELA	Mujer	1
MEDINA, ALBERTO	Hombre	1
NUNEZ, DANIELA	Mujer	1
SALAS-PARADA, ANDRES FELIPE	Hombre	1
BALLERINO, PAOLA	Mujer	1
FORNO SPAROSVICH, AMILCAR	Hombre	5
CARDENAS MARAGANO, BRUNO	Hombre	3
NUNEZ, PAULA	Mujer	8
SARAVIA CORTES, FELIPE ANDRES	Hombre	1
NIKLITSCHEK-HUAQUIN, EDWIN JUAN ELIAS	Hombre	45
CHAPERON, WILSON	Hombre	1
ALVAREZ B, CATALINA	Mujer	1
LABBE, B. S.	-	6
THEZA MANRIQUEZ, MARCEL	Hombre	1
CUNILL-GRAU, NURIA	Mujer	1
FERNANDEZ ARAYA, MARGARITA	Mujer	1
CABEZAS CACERES, CAROLINA	Mujer	1
VRSALOVIC HENRIQUEZ, VIVIANA	Mujer	1
ALT ALVAREZ, CAROLINA ANDREA	Mujer	1
ALARCON HENRIQUEZ, NANCY RITA	Mujer	1
ROJAS PESCIO, HECTOR GONZALO	Hombre	1
PEREZ-SANTOS, IVAN ERNESTO	Hombre	37
ARANEDA, RODRIGO	Hombre	2
DE LA FUENTE, L.	Mujer	6
VRSALOVIC HENRIQUEZ, VIVIANA	Mujer	1
VERGARA, NELSON	Hombre	10
GALLARDO-FUENTES, JORGE	Hombre	1
DIAZ-QUEZADA, VERONICA	Mujer	3
LOPEZ, DANIEL A.	Hombre	1
RUIZ-LUNA, ARTURO	Hombre	1
JIMENEZ, ALBERTO	Hombre	2
LOPEZ, BORIS A.	Hombre	1
DIAZ ALVAREZ, ASUNCION	Mujer	3
OLIVARES, B.	Mujer	1
ALVAREZ-ABEL, RICARDO RAMIRO	Hombre	1
VERGARA-PEDREROS, MARCELO	Hombre	1
DE LA FUENTE-CANCINO, CARLOS IGNACIO	Hombre	1
VARGAS, JAIME	Hombre	3
NAVARRO-ALMONACID, ROBERTO	Hombre	1
GOMEZ N, VIVIANA	Mujer	2
MATAMALA, YESSICA	-	1
ARANDA, NICOL	Mujer	1
MARIN-RICKE, ANDRES	Hombre	11
OYARZO-CUCHE, HUGO	Hombre	3
MENDOZA-ALONZO, JENNIFER	Mujer	1
ORELLANA-MEDINA, JOSE IGNACIO	Hombre	13
ASENCIO, G. C.	-	1
SILVA R, DAVID	Hombre	1
QUEVEDO L, ROBERTO	Hombre	1
QUILODRAN T, BENITA	Mujer	1
QUILODRAN-PEREZ, RENE ALEJANDRO	Hombre	1
HENRIQUEZ-VARGAS, LUIS ANDRES	Hombre	6
MUNOZ SOUGARRET, JORGE	Hombre	10
CERDA-LABRA, MATIAS ALEJANDRO	Hombre	3
OLIVARES, GONZALO	Hombre	4
AGUILERA BARRAZA, FABIAN ALBERTO	Hombre	1
LOPEZ ALVAREZ, PATRICIA XIMENA	Mujer	1
COLIHUEQUE, N.	Hombre	19
MANCILLA, CLAUDIO	Hombre	17
BARRIO DE PEDRO, JOSE CARLOS	Hombre	2
RUIZ-PAREDES, MAGDALENA	Mujer	1
ARREDONDO-FLORES, RAUL	Hombre	1
DEED, CRAIG	Hombre	1
MARTINEZ-MENDEZ, CARLOS	Hombre	3
GOMEZ, FERNANDO	Hombre	5
GONZALEZ, VICENTE A.	Hombre	1
LEE, M. R.	-	1
GUILLERMO DIAZ, L.	-	1
FUENTES, NORKA	Mujer	19
CURSACH-VALENZUELA, JAIME ALEXIS	Hombre	40
FLOREZ, J.	-	1
TRUJILLO-VASQUEZ, LILIAN EUGENIA	Mujer	2
URIBE, JOSE M.	Hombre	2
QUINAN, ESTEBAN	Hombre	1
MONTANA-AMPUERO, VIRGINIA	Mujer	1
FLORES-AGUILAR, ROBERTO	Hombre	7
BARRIO-DE PEDRO, JOSE CARLOS	Hombre	1
PRADEL, PAULINE	Mujer	1
VILLARROEL, MARIA PAZ	Mujer	2
GONZALEZ PEREZ, ALEX RICARDO	Hombre	21
HERNANDEZ-GONZALEZ, MARIA DEL CARMEN	Mujer	19
VALENCIA-AGUILAR, EMIR	Hombre	8
GUNCKEL, ERNA	Mujer	1
HIPP, BYRON	Hombre	1
CATALAN-SEGOVIA, ALEXIS MARCELO	Hombre	1
BARRIGA, DIEGO A.	Hombre	1
GUTIERREZ, ALFONSO	Hombre	7
FARIAS-AQUEVEQUE, DANIELA RAYEN	Mujer	1
JIMENEZ-HOTT, JAIME ENRIQUE	Hombre	14
CISTERNAS-MARTINEZ, MARCELA CAROLINA	Mujer	1
THER RIOS, FRANCISCO	Hombre	1
CORTES-LEDESMA, CYNTHIA PATRICIA	Mujer	3
NAPOLITANO-VALENZUELA, CONSTANZA GABRIELA	Mujer	26
CUEVAS, G.	-	1
HENRIQUEZ-TRIBINOS, VANIA PATRICIA	Mujer	1
GABRIELA CORDOVA R., MARIA	Mujer	1
DIAZ HERRERA, FERNANDO	Hombre	1
EDWARDS, ANTHONY	Hombre	1
GONZALEZ-CARVAJAL, LUIS	Hombre	2
RIVERA MERCADO, CLAUDIO	Hombre	1
DIAZ, OLGA	Mujer	1
RIOS-NUNEZ, SANDRA M.	Mujer	3
CONTRERAS, VIOLETA	Mujer	3
ALVARADO, FELIPE	Hombre	1
IBANEZ, K.	-	1
MOYA, C.	-	1
PARK KEY, JAMES	Hombre	1
GERDING-SALAS, CONSTANZA ADRIANA	Mujer	1
MUNOZ-MUNOZ, LILIANA ALEJANDRA	Mujer	1
CARNEIRO, ANA PAULA B.	Mujer	3
BEDECARRATZ-GAETE, PAULA CAROLINA	Mujer	2
MELLADO, ALEX	Hombre	1
CODJAMBASSIS, A.	-	1
LAGOS VARGAS, RODRIGO	Hombre	1
PINO CHANDIA, LORETO ANDREA	Mujer	1
GONZALEZ-ARAYA, RICARDO	Hombre	2
BAESSOLO-STIVEN, LUISA	Mujer	7
NECULMAN, MONICA	Mujer	1
RODRIGUEZ-MAULEN, JUAN JOSE	Hombre	4
LOPEZ-GONZALEZ, ALEJANDRA PAOLA	Mujer	3
SUAZO, CRISTIAN G.	Hombre	7
KISS-DE ALEJANDRO, DIANA MYRIAM	Mujer	1
RIVERA-FUENTES, RITA DEL ROSARIO	Mujer	2
FUENZALIDA, PEDRO	Hombre	1
HEGARET, HELENE	Mujer	1
DIAZ-SANTIBANEZ, FRANCISCO JAVIER	Hombre	2
MATURANA-VALDERRAMA, SERGIO DANIEL	Hombre	1
BARRIENTOS, JAVIER	Hombre	1
PAREDES-MELLA, JAVIER ELISEO	Hombre	8
MALDONADO, MIGUEL A.	Hombre	5
YOUNG, KYLE	Mujer	8
SANZANA, JOSE	Hombre	2
IKEBUASO, A. D.	-	1
YAMA, O. E.	-	3
AMAH, C.	-	1
OYEBADEJO, S. A.	-	1
DURU, F. I. O	-	1
DURU, FRANCIS IKECHUKWU	Hombre	1
OREMOSU, ADEMOLA AYODELE	-	2
NORONHA, CRESSIE CARMEL	-	2
OKANLAWON, ABAYOMI	-	2
DOSUMU, OLUFUNKE O.	-	1
RAMIREZ-RAMIREZ, ROXANA	Mujer	1
LEIVA, JAVIER	Hombre	1
RODRIGUEZ, VALERIA	Mujer	1
MUNOZ, ELIAS	Hombre	1
GARCIAS, CARLOS	Hombre	1
PARRAGUEZ, MARGARITA	Mujer	5
QUIROZ-JARA, MAURICIO ENRIQUE	Hombre	3
WITTWER-BACHMANN, GERALDINE DAGMAR	Mujer	2
MEDINA, M. N.	-	1
CUNILL-GRAU, NURIA	Mujer	6
FERNANDEZ-ARAYA, MARIA MARGARITA	Mujer	1
GARCIA, K.	-	1
