Autor	Género	Total de Artículos
DOSSI C, T.	Mujer	2
GONZALEZ-ARAMUNDIZ, JOSE, V	Hombre	27
FREIRE CORTES, MARIELA	Mujer	3
MARIOTTI-CELIS, MARIA	Mujer	7
CORTES, BASTIAN I.	Hombre	2
VERGARA, PABLO M.	Hombre	1
NAVARRETE, MARIA S.	Mujer	4
MEYNARD, ANDRES	Hombre	2
ARON, FELIPE	Hombre	10
DE-LOS-RIOS-ESCALANTE, PATRICIO	Hombre	1
FERNANDEZ, M. P.	-	7
PRELLER, C.	-	1
MENENDEZ-MIGUELEZ, M.	-	1
HILL, CHARLOTTE	Mujer	2
CABROLIER, CAMILLE	Mujer	2
MINGO, GABRIEL	Hombre	6
ALDANA, VARINA	-	3
CUADRA-STIPETICH, JORGE RODRIGO	Hombre	62
SARTORI, LIA F.	Mujer	1
MARIN, CESAR	Hombre	10
MARCONI, ALESSANDRO	Hombre	1
PARDO-ESTE, CORAL	Mujer	1
CASTIGLIONE-MATAMALA, ANGELO T.	Hombre	1
BULL, JOAQUIN	-	1
BAS-MIR, FERNANDO JAVIER	Hombre	18
HIDALGO HERMOSILLA, GERMAN	Hombre	9
VERGARA, GONZALO	Hombre	2
ASMUSSEN, M.	-	1
MUNOZ NAVARRO, SERGIO R.	Hombre	1
URQUIAGA REUS, INES	Mujer	28
LEMAITRE, DOMINIQUE	-	1
CONCHA, PAZ	-	4
FIGUEROA, FRANCISCO	Hombre	2
GARCIA, PATRICIO	Hombre	11
MANOSALVA, ALEJANDRA	Mujer	1
AGUIRRE, A.	Hombre	11
SALAZAR-ECHEGARAI, FRANCISCO	Hombre	1
SEPULVEDA, SANTIAGO A.	Hombre	3
LEON, TOMAS	Hombre	10
BECERRA-LUBIES, RUKMINI	-	12
JOSE SAEZ, JUAN	Hombre	5
CISTERNAS, DAISY	Mujer	3
SOTO, JORGE A.	Hombre	40
MACANAS-PIRARD, PATRICIA	Mujer	7
RIOS-VERA, CARLOS	Hombre	1
SCHULLER, ANDREAS PETER	Hombre	11
VECCHIO, GIOVANNI	Hombre	39
CORNEJO, J.	-	1
BUSTAMANTE-GOMEZ, WALDO ENRIQUE	Hombre	52
FLAMANT, GILLES	Hombre	6
VALBUENA, JOSE R.	Hombre	21
ORDENES-BRICENO, YASNA	-	21
TAYLOR, MATTHEW A.	Hombre	8
BOJILOV, RAICHO	-	1
CARMONA, MAX	-	1
VARGAS-GAETE, RODRIGO	Hombre	6
GAXIOLA-ALCANTAR, AURORA	Mujer	30
RAMIREZ, CABO	-	1
VALENCIA-ACUNA, EDGAR	Hombre	6
GOMPERTZ-MATTAR, MATIAS	Hombre	4
SOTO, ALEX	Hombre	6
MILLARD, CRISTOBAL	-	1
TTITO, ALEX	Hombre	4
ACEVEDO, KAROL	Hombre	3
HORMAZABAL, NICOLAS	Hombre	2
CONTRERAS TASSO, BEATRIZ EUGENIA	Mujer	1
HEREIA Y ANTUNES, DIOGO SILVEIRA	Hombre	1
MENDES DOS SANTOS, ANDREIA	Mujer	1
ZOCCALI, E.	-	1
QUIROGA, BERNARDO F.	Hombre	7
CRUZAT, ANDREA	Mujer	17
SILVA, BARBARA K.	Mujer	7
GIMENEZ SALINAS, JOSE ANTONIO	Hombre	3
DOMINGUEZ, GONZALO	Hombre	2
MONICA, ARANCIBIA	-	1
MARTIINEZ, ALEJANDRO	Hombre	1
PENA, FERNANDA	Mujer	1
HEVIA, SAMUEL	Hombre	43
DEL CAMPO, VALERIA	Mujer	4
ALVARES, DANILO	Hombre	25
HODGE, JACQUELINE	Mujer	1
BOUWENS, RICHARD	Hombre	1
ANDREU, CATHERINE, I	Mujer	5
PALACIOS, ISMAEL	Hombre	1
REYES, P., SR.	-	1
VRGOC, DOMAGOJ	Hombre	39
ROMAN-CASTILLO, ALVARO JAVIER	Hombre	9
GUAYASAMIN, JUAN M.	Hombre	1
ARANIS, DANIELA P.	Mujer	1
CANAVERO, ANDRES	Hombre	8
MURILLO, ALEJANDRO A.	Hombre	3
MOLNAR, K.	Mujer	3
VASQUEZ-PEREZ, LUZ MONICA	Mujer	36
ASTUDILLO, M.	Mujer	2
CORREA, SEBASTIAN A.	Hombre	4
SUMAN, HEMANT K.	Hombre	6
KUSTNER, THOMAS	Hombre	1
