Autor	Género	Total de Artículos
LAGOS-SUAREZ, NELSON ALEJANDRO	Hombre	15
HERNANDEZ-FUENTES, CAROLINA VALESCA	Mujer	5
RECABAL-BEYER, ANTONIA JESUS	Mujer	13
LOPEZ-FONSECA, SERGIO	Hombre	4
PINCHEIRA, ROXANA	Mujer	32
ARAKAKI, NATALIA	Mujer	1
BELTRAN-LEIVA, MARIA J.	Mujer	1
GAYO-HERNANDEZ, EUGENIA MONTSERRAT	Mujer	18
HOLZAPFEL-HOCES, EDUARDO ANTONIO	Hombre	33
ARTEBANI, MICHELA	Mujer	25
COMPARIN, PAOLA	Mujer	1
GUZMAN-RENDON, GAREN	-	2
PEREIRO, PATRICIA	Mujer	5
LI, ZHENG	-	20
RIVAS, LUISA	Mujer	6
SILVA-FLORES, PATRICIA	Mujer	3
MOLINA-MERCADER, GLORIA	Mujer	1
RAMIREZ-SANCHEZ, DAVID MAURICIO	Hombre	13
BALLESTA, PAULINA	Mujer	3
ALMENDRAS, IGNACIO	Hombre	1
LINFORD, PAMELA	Mujer	1
AMAYA-CARCAMO, CONSTANZA	Mujer	1
QUINTRILEO LLANCAO, ELIZABETH JACQUELINE	Mujer	3
ARRIAGADA-ACEVEDO, GABRIEL ALEJANDRO	Hombre	12
SOTO, JORGE A.	Hombre	1
ROSSI, ALESSANDRO	Hombre	2
PALMA-CHAVEZ, ALEJANDRA	Mujer	1
KONAR-NIE, MACARENA	Mujer	2
STEINBERG, XIMENA	Mujer	1
RUIZ, B.	Mujer	5
CHIMENTAO, RICARDO	Hombre	1
UTRERAS, JAVIER	Hombre	3
CANALES, J.	Hombre	4
MAGDALENA, R.	Mujer	7
MONTOYA, HELLEN	Mujer	1
ASCENCIO, ENRIQUE	Hombre	8
ENCINA, PAMELA	Mujer	2
RIOS LEAL, DARCY	Mujer	2
VERA A, NELSON	Hombre	15
OLIVA, RICARDO	Hombre	3
ESTAY, ALEXIS	Hombre	2
PUGIN, JULIO	Hombre	2
ARAVENA, VIVIANA	Mujer	1
SAVARIA, PABLO	Hombre	3
FIGUEROA-MUNOZ, GUILLERMO	Hombre	10
FRITZ, RUBEN ALEJANDRO	Hombre	1
ALARCON JARA, ALEX G.	Hombre	3
SAN MARTIN-ORDENES, JULIO	Hombre	2
GRANDON-OJEDA, ALEXANDRA	Mujer	4
BAEZ, R.	-	1
ZENIS, JAVIER	Hombre	1
ZELADA, DIEGO	Hombre	7
ALVEAL, KRISLER	-	5
GUILLERMO SANCHEZ-ACOSTA, CESAR	Hombre	1
ESPINOZA, R.	Hombre	1
MURILLO, ALEJANDRO A.	Hombre	4
PUMEYRAU SOLAR, MARCELA	Mujer	5
LABRA, NICOLE	Mujer	3
BUCHAN, SUSANNAH J.	Mujer	25
TASSARA-ODDO, ANDRES HUMBERTO	Hombre	66
PARRA, CLAUDIO	Hombre	3
CABRERA, LEONCIO	Hombre	1
AGUIRRE, LEONARDO	Hombre	1
VARGAS, CARLOS A.	Hombre	1
CRESPO, JULIO E.	Hombre	1
