Autor	Género	Total de Artículos
GARRIDO, MAURICIO	Hombre	3
CAUCAO, SERGIO	Hombre	23
CANALES-AGUIRRE, CRISTIAN BRAULIO	Hombre	1
BARBOZA-GONZALEZ, PAOLA	Mujer	2
CHAVEZ MORA, EMMA	Mujer	1
ZAMORA-MANZUR, CARLOS	Hombre	5
GUZMAN-CASTILLO, ALEJANDRA	Mujer	7
DENIS, KEVIN	Hombre	1
FLUXA-ROJAS, PEDRO ANTONIO	Hombre	1
HELSON, KYLE	Mujer	1
LYA MALLEGAS-PAVEZ, MONICA	Mujer	1
MARKOU, GEORGE	Hombre	1
GUTIERREZ ATALA, FERNANDO	Hombre	1
COLUCCIO, GIULANI	-	1
CAMANO, JESSIKA	Mujer	20
IBARRA PESO, JACQUELINE	Mujer	1
MEZA VASQUEZ, SAMUEL	Hombre	1
AGUAYO GAJARDO, KARINA	Mujer	1
MARDONES-LEIVA, LORENA GISELA	Mujer	53
VIDARTE, J.	-	2
PINOCHET-ROMERO, JAVIER ANTONIO	Hombre	10
DOMINGUEZ, JOAQUIN	-	1
NEIRA, EVELYN	Mujer	1
ACUNA, ESTEBAN	Hombre	1
LUCERO, JUAN	Hombre	1
DIAZ-MARTINEZ, XIMENA	Mujer	1
COLUCCIO PINONES, GIULIANI	-	1
GAVIRIA-MARIN, MAGALY	Mujer	7
TOLEDO-VENEGAS, MARIELA ALEJANDRA	Mujer	1
VALENZUELA, CARLOS	Hombre	1
GATICA, SEBASTIAN	Hombre	4
ORTIZ-MOREIRA, LILIANA E.	Mujer	2
FIERRO-MONDACA, OCTAVIO ARIEL	Hombre	10
FARKAS, C.	Hombre	5
CAAMANO-AVENDANO, DIEGO PATRICIO	Hombre	19
ESCALONA, CARLA	Mujer	1
BASULTO GALLEGOS, OSCAR	Hombre	1
DE TORO VIAL, JOSE MIGUEL	Hombre	5
ZAMBRANO, D.	Hombre	2
SALAS-HERRERA, JOSE LUIS	Hombre	1
SANTOS, JORGE	Hombre	1
MARTINEZ BUSTOS, ERIC	Hombre	1
CARRASCO SAGREDO, CLAUDIA	Mujer	1
BULL, MARIA T.	Mujer	16
VILLAGRAN-VALENZUELA, MAURICIO FELIPE	Hombre	9
RETAMAL, LIDIA	Mujer	2
BENEDETTI-CECCHI, LISANDRO	-	1
HEPP, MATIAS I.	Hombre	15
GUTIERREZ-VEJAR, JUAN C.	Hombre	1
TUME ZAPATA, PEDRO, I	-	1
OSSES, M.	Hombre	1
REBOLLEDO, NICOLAS	Hombre	1
CALABUIG-MORENO, FERRAN	Hombre	1
ROBLEDO, LUIS F.	Hombre	1
PINILLA-PORTINO, NYKOLL	-	1
MONTRE AGUILA, VICTOR	Hombre	3
BURDILES FERNANDEZ, GINA	Mujer	17
BASAUREN CUEVAS, YENIFER	-	1
FICA PENA, CONSTANZA	Mujer	1
SALAZAR ARIAS, MARGARITA	Mujer	2
ZURITA OVIEDO, MARLENE	Mujer	1
AGUILERA EGUIA, BENJAMIN INIGUEZ CARILLO RAUL ALBERTO	Hombre	1
BELEN ORTEGA-SENET, MARIA	Mujer	2
POZA-DIAZ, ABNER HAGUIT	Hombre	9
KASAHARA BARRIENTOS, JAVIER	Hombre	1
BRITO REBECO, EDISON GABRIEL	Hombre	1
BRAVO R, ARTURO	Hombre	1
URIBE ULLOA, PABLO	Hombre	2
PENAS, FRANCISCO J.	Hombre	4
FERNANDEZ, W.	-	1
RODRIGUEZ, CATALINA Y.	Mujer	5
NOVA, M.	Hombre	7
HERNANDEZ-SEPULVEDA, ARIEL GONZALO	Hombre	43
SOTOMAYOR CASTRO, MAURICIO	Hombre	5
MUNOZ ROA, MIRNA	Mujer	2
AMAYA PLACENCIA, ANTONIO	Hombre	2
MONSALVE-REYES, CAROLINA SOLEDAD	Mujer	9
KING, ROBERT W.	Hombre	12
CUITINO, LUCAS	Hombre	1
AVARIA-LLAUTUREO, JORGE	Hombre	3
WLODARCZYK, ANNA	Mujer	1
CARINE, J.	Hombre	10
CONTRERAS-MUNOZ, HECTOR RUBERLY	Hombre	1
GONZALEZ-CARRASCO, JUAN FREDY	Hombre	5
BASSO ARANGUIZ, MATILDE	Mujer	1
MUNOZ-RAMIREZ, CARLOS P.	Hombre	11
MELLADO-CID, CRISTHIAN	Hombre	10
VIVANCO-ORELLANA, VIOLETA	Mujer	3
CUEVAS LIZAMA, JONATHAN ALEJANDRO	Hombre	4
LINZMAYER GUTIERREZ, LUIS	Hombre	1
ORELLANA-GONZALEZ, GUSTAVO ADOLFO	Hombre	3
VILLASENOR-PARADA, CRISTOBAL	Hombre	3
MUNOZ-VENEGAS, MARCIA	Mujer	1
BASSO-ARANGUIZ, MATILDE	Mujer	1
COLIN, NICOLE	Mujer	9
SAAVEDRA-SOBARZO, FERNAN	-	1
FERNANDEZ-ZAPATA, JAVIER ALBERTO	Hombre	1
VEGA-MARTINEZ, ESTHER	Mujer	2
GOMEZ, PEDRO	Hombre	1
APARICIO, CAROLINA	Mujer	2
RETAMAL FERRADA, LORENA	Mujer	1
GABRIELA BADILLA, MARIA	Mujer	3
ULLOA, DAVID L.	Hombre	2
CIFUENTES-BECERRA, EDGARDO ALEXIS	Hombre	2
OLIVERA-LOPEZ, JUAN JOSE DAVID	Hombre	1
VERGARA REYES, L.	-	1
JOSE SECKEL, MARIA	Mujer	1
CASTRO CASTILLO, ANDRES	Hombre	1
CARRASCO-SAEZ, JOSE LUIS	Hombre	3
ESGUERRA-RODRIGUEZ, DANIEL ALBERTO	Hombre	1
LATHAM, DAVID W.	Hombre	1
RUBIO-CRUZ, RODRIGO	Hombre	1
MONSALVE, VICTOR	Hombre	1
BAEZA ABADIE, STEVE	Hombre	1
ULLOA CASTILLO, ERNA	Mujer	3
LOBOS, CAMILA	Mujer	1
MUNOZ, NATHALIE	Mujer	1
ROMERO, DAMARIS	Mujer	1
SANHUEZA, RICARDO	Hombre	1
ROA, SUSANA	Mujer	1
ROZAS, FRANCISCA	Mujer	1
ESPINOZA, CLAUDIO	Hombre	2
MEDINA, PAULINA A.	Mujer	6
PEAKE, CHRISTIAN	Hombre	7
VERA-DUARTE, J.	Hombre	2
BARRIENTOS, ALVARO R.	Hombre	1
RILES, K.	Hombre	1
ARANGUIZ, RAFAEL	Hombre	41
ULLOA DIAZ, DAVID	Hombre	3
CURIN-OSORIO, SANDRA	Mujer	1
MUNOZ, BELEN	Mujer	2
ARIZ, YENNY	-	1
SOTO-FUENTES, Y.	-	1
VALDERRAMA-PALMA, V. A.	-	1
PRIETO, P.	-	1
ARRIAGADA, D.	-	1
HEBLES ORTIZ, MELANY	Mujer	1
RETAMAL-ALARCON, JUAN C.	Hombre	1
FIERRO, ARIEL O.	Hombre	1
COLINO, OLGA	Mujer	1
NATALIA CONTRERAS, C.	-	1
SOLANGE GONZALEZ, C.	-	1
LILLO DURAN, JORGE ARMANDO	Hombre	2
SUAZO GODOY, JOSE RODRIGO	Hombre	2
ARIZ CASTILLO, YENNY KAREN	-	1
AYALA, JUAN L.	Hombre	1
VERGARA, SAMUEL	Hombre	1
ARRIAGADA-CARDINI, EDUARDO	Hombre	4
LANGAN, SINEAD M.	Mujer	10
BASULTO, OSCAR	Hombre	8
ARANCIBIA GUTIERREZ, BEATRIZ MAGALY	Mujer	1
GARCIA-SALDANA, JOHANNA DENISE	Mujer	8
NICOLAS, M.	-	1
DOS-SANTOS, MANUEL ALONSO	Hombre	1
CASTRO, MAURICIO	Hombre	3
CISTERNAS, IRSA	-	2
FAULWETTER, SARAH	Mujer	1
PAVLOUDI, CHRISTINA	Mujer	1
GARCIA-MARRERO, DANNY EUGENIO	Hombre	11
VERA SAGREDO, ANGELICA	Mujer	4
PALMA-ONETTO, VALERIA	Mujer	10
RAMIREZ-HERRANZ, MYRIAM	Mujer	1
MIRALBELL, IGNACIO	Hombre	2
URZUA-OSORIO, ANGEL GABRIEL	Hombre	43
SAEZ, VANESSA	Mujer	1
HENRIQUEZ-FRANCO, CAROLINA	Mujer	1
POZO-GALLARDO, KARLA ANDREA	Mujer	24
METZDORFF, AMERICA	Mujer	1
MEDINA VALVERDE, CRISTIAN	Hombre	1
CAREAGA-BUTTER, MARCELO PATRICIO	Hombre	11
PARRA-VALENCIA, ESTEBAN	Hombre	1
ORTEGA-MONDACA, DIEGO	Hombre	1
CORNEJO-ARRIAGADA, BELEN	-	1
TAPIA-HERNANDEZ, MARCOS	Hombre	1
CERDA-MENDOZA, BELEN	-	1
NUNEZ, EDUARDO	Hombre	22
ALONSO-DOS-SANTOS, M.	-	1
MARTI-RAGA, MARIA DEL CARMEN	Mujer	1
GORJIAN, V.	-	1
GAJARDO PAVEZ, GUSTAVO	Hombre	2
GERLI-CANDIA, LORENA ANDREA	Mujer	22
FRANCO, C.	Hombre	1
SEPULVEDA-HALES, MATIAS ALEJANDRO	Hombre	2
BELTRAN-GONZALEZ, ANA ROSA	Mujer	1
LOPEZ, R.	-	1
KAVIYARASAN, K.	-	3
MAULEN-LAGOS, NANCY PAULA	Mujer	1
MARDONES-ORTEGA, CRISTOBAL	Mujer	1
NOVOA-FERNANDEZ, VANESSA ALEJANDRA	Mujer	5
WOLLACK, EDWARD J.	Hombre	1
RIVAS-ORELLANA, FERNANDO	Hombre	1
MUNOZ-TAVERA, ENRIQUE JAVIER	Hombre	38
SALDIVIA-SOTO, NATALIA ESTER	Mujer	1
VENEGAS-FRANCKE, PABLO	Hombre	1
MENA NANNIG, PATRICIA	Mujer	1
ULLOA, ANDRES	Hombre	2
APARICIO MOLINA, CAROLINA	Mujer	1
RIVERA-JARA, REINALDO JAVIER	Hombre	3
RUMINOT-MORAGA, IVAN	Hombre	2
TORRES-MARTINEZ, AGUSTIN	Hombre	2
ALVEAL-RIQUELME, NICZA FERNANDA	-	1
IBANEZ ECHEVERRIA, IGNACIO	Hombre	1
POBLETE-FREIRA, MAURO	Hombre	4
SALGADO-RIQUELME, KAREN ALEJANDRA	Mujer	1
CUITINO, MATAS	Hombre	1
FIGUEROA, YANINA	Mujer	2
CABEZAS-OSORIO, CLAUDIA ANDREA	Mujer	5
LLANOS, YASNA	-	2
GALAN, ALEXANDER	Hombre	8
NISAR, MUHAMMAD	Hombre	5
CHUSS, D. T.	Hombre	1
