Autor	Género	Total de Artículos
HALAL ORFALÍ, CAROL	Mujer	1
RAMÍREZ, WILLMER GUEVARA	-	1
VERDUGO, GUSTAVO ALFONSO BARRERA	Hombre	1
CORTEZ, MAURICIO	Hombre	1
ACEVEDO, PAULO ANDRÉS DURAN	Hombre	1
S, PAULO ANDRÉS DURAN	Hombre	1
MARTIN, JOSÉ ROJAS	Hombre	1
BENÍTEZ, CRISTIAN EDUARDO BECERRA	Hombre	1
FABIOLA, CONCHA CISTERNAS YENY	Mujer	1
GÓMEZ, ISMAEL	Hombre	1
RUIZ, FELIPE	Hombre	1
BARRERA VERDUGO, GUSTAVO	Hombre	1
COSSIO, CARLOS ALBERTO ACEVEDO	Hombre	1
MONTOYA, ELÍAS N.	Hombre	1
CORDERO, SERGIO	Hombre	1
VERDUGO, GUSTAVO BARRERA	Hombre	1
CASTILLO, EUGENIO BISAMA	Hombre	1
ESQUIVEL, MIGUEL PALMA	Hombre	1
CANCINO, JOSÉ	Hombre	1
FLOODY, S.	Hombre	1
SOTO, ROBERTO MUÑOZ	Hombre	1
BLANC, DIEGO DURÁN	Hombre	1
GAZZO, MANUEL	Hombre	1
SOTO, ROBERTO MUÑOZ	Hombre	1
BLANC, DIEGO DURÁN	Hombre	1
GAZZO, MANUEL	Hombre	1
VECCHI, ALEJANDRO OSSES	Hombre	1
CAPPONI, MARIA FRANCISCA	Mujer	1
PEREIRA, JAVIER	Hombre	5
ASTORGA, NICOL	Mujer	1
RODRIGUEZ-BRICENO, FABIAN	Hombre	1
MARTINEZ ESPINOZA, CLAUDIA	Mujer	1
ROMERO ALONSO, ROSITA	Mujer	2
MONTT FABRES, BLANCA	Mujer	1
GRACIA ROMERO, MARIA ELENA	Mujer	1
MARIA LUISA, ARANCIBIA MUNOZ	-	1
PEREIRA, FERNANDO	Hombre	1
AHUMADA TELLO, JORGE	Hombre	1
ARELLANO, CLAUDIA	Mujer	3
ALARCON, ERICA	Mujer	1
TAPIA, CLAUDIO	Hombre	3
