Autor	Género	Total de Artículos
ESTAY-OLEA, DANIELA	Mujer	2
VICIEDO, DILLER OLIVERA	-	1
PINO-DE LA FUENTE, FRANCISCO	Hombre	1
VEGA-TAPIA, FABIAN	Hombre	2
PENALOZA, ESTEFANIA	Mujer	2
SOTO-CARRASCO, GUSTAVO	Hombre	1
ARRIATA, T.	-	1
VELASCO, P.	-	1
SAAVEDRA, PATRICIO	Hombre	5
MELA, JOSÉ	Hombre	1
URBINA, C. A.FAÚNDEZ	Hombre	6
SCHÖNGUT-GROLLMUS, NICOLÁS	Hombre	1
BECERRIL, LAURA	Mujer	3
MALDONADO, CARLOS	Hombre	10
GALVEZ, GABRIEL	Hombre	2
ARRIAGADA, GABRIEL	Hombre	1
NGUYEN, BT	-	1
NGUYEN, BT	-	1
NAVARRO SCHIAPPACASSE, MARÍA PILAR	Mujer	2
VALLADARES-IDE, DENISSE	-	3
GALIOTO, CARMELO	Hombre	5
NUNEZ-PASCUAL, VALENTINA	Mujer	1
CASAGRANDE, DANIEL	Hombre	5
SAAVEDRA MORALES, PATRICIO	Hombre	1
PEREZ, CLAUDIO	Hombre	4
RODRIGUEZ-GARRRIDO, PIA	-	9
RAMOS, MIGUEL	Hombre	1
BURGOS-MELLADO, CLAUDIO	Hombre	21
CISTERNAS, PEDRO A.	Hombre	9
PINTO, EDER	Hombre	1
IVANOVA, ANNA	Mujer	5
VALENZUELA, RAUL	Hombre	1
PEREZ NAVARRO, CAMILA	Mujer	5
APONTE, HUMBERTO	Hombre	21
TONES, MIGUEL	Hombre	1
FUENTEALBA, RICARDO	Hombre	3
HUENUL, ELIZABETH	Mujer	1
KRAUSE, B. J.	-	1
ODA-MONTECINOS, CAMILA	Mujer	8
KRI, FERNANDA	Mujer	1
BAUMGARTNER, ALEXANDER	Hombre	1
GONZÁLEZ SANZANA, ÁLVARO	Hombre	1
MENDOZA HORVITZ, MANUELA	Mujer	1
CALLEJA, FELIPE	Hombre	1
ANDREA, MULLER-SEPULVEDA	-	1
BUGUENO-CORDOVA, IGNACIO G.	Hombre	1
GONZALEZ-GUARDA, ERWIN	Hombre	1
MESA, K.	-	2
GUERRERO, C.	-	2
MANRIQUEZ, D.	-	1
NARVAEZ, DIANA	Mujer	1
VELASCO, PAOLA	Mujer	2
SALAS-PÉREZ, FRANCISCA	Mujer	5
ORTIZ-VIDAL, L. ENRIQUE	Hombre	1
REGINATTO, G.	Hombre	6
BURRONE, M.	-	1
BARRIENTOS, C.	-	1
MOLINA, F.	-	1
VALDES, D.	-	1
PINTO, C.	-	1
ARIAS-BRAVO, GUISSELLE	-	2
HONEY, NGAIRE	-	2
SANHUEZA, SOFIA	Mujer	2
LOZADA, ALÍ	Hombre	3
PIZARRO, LORENA	Mujer	1
ESTAY, DANIELA	Mujer	1
AROS, FABIAN	Hombre	1
MOREIRA-ARENAS, ALEXIS	Hombre	1
MORAGA, CAROL	Mujer	1
FOERSTER, CLAUDIA	Mujer	13
MUÑOZ, DANIELA	Mujer	1
GABRIEL, ARRIAGADA	-	1
VON NIEDERHAUSERN, LEONARD	Hombre	2
TORRES, MIGUEL	Hombre	1
ASTUDILLO, ALVARO	Hombre	1
ROZAS, AMANDA	Mujer	1
GARRIDO, JUAN GUILLERMO	Hombre	2
PEREIRA-OBILINOVIC, ULISES	Hombre	1
RUBILAR-HERNÁNDEZ, CARLOS	Hombre	2
ROJO, GEMMA	Mujer	3
SEGUEL, FELIPE ESPINOZA	Hombre	1
VICTORIA MARTINEZ, MA	-	1
TRONCOSO ARAYA, ANAHI	Mujer	1
MARTINEZ, CAMILA	Mujer	1
RIVAS, M.	-	1
GOMEZ, G.	-	1
BURRONE, M. S.	-	1
ALBORNOZ MUNOZ, NATALIA	Mujer	1
RIVAS, MARLENE	Mujer	2
JUANILLO-MALUENDA, HUGO	Hombre	2
AEDO, ROBERTO	Hombre	1
ALVAREZ-MUNOZ, HERNAN	-	1
VERMA, ANANT KUMAR	-	13
PENALOZA, ESTEFANIA	Mujer	3
RUPIN, PABLO	-	1
JADUE-ROA, DANIELA	-	1
KRAUSE, BERNARDO J.	-	2
PINO-MORÁN, JUAN ANDRÉS	Hombre	8
MONSALVE, LILIAM	-	4
VÁSQUEZ-SOTO, BEATRIZ	Mujer	1
JULLIAN, DOMINGO	Hombre	1
MUNOZ-CARPINTERO, DIEGO	Hombre	1
ROJAS INOSTROZA, CRISTIAN	Hombre	1
SANCHEZ, FRANCISCA	Mujer	1
GONZALEZ LILLO, EMMY	Mujer	1
MARTINEZ, MARIA VICTORIA	Mujer	1
GALLARDO, CRISTOBAL	-	1
LIBERONA, GIANFRANCO	-	1
SALAS, DAVID	-	1
OLIVERA-VICIEDO, DILIER	-	4
PEREZ, LEONARDO A.	-	1
SVENSSON, ANTON	Hombre	2
SOTO, CLAUDIA	-	1
VILCHES, EMILIO	-	1
ROMERO, JORGE E.	Hombre	4
SEPULVEDA, SERGIO A.	Hombre	15
MUNOZ, NATALIA ALBORNOZ	-	1
MUELLER-SEPULVEDA, A.	Mujer	1
VALENZUELA, R.	-	2
DERRIEN, MORGANE	-	1
CANDIA, ALEJANDRO A.	-	2
FIGUEROA, FRANCO	-	2
PINTO, MANUEL	-	3
MUOÑOZ-CARPINTERO, DIEGO	Hombre	14
VICIEDO, DILIER OLIVERA	-	2
VENEGAS-GONZÁLEZ, ALEJANDRO	-	1
QUIROGA, NICOLAS	-	1
JOFRE-SALDIA, EMILIO	Hombre	5
BURRONE, MARIA SOLEDAD	-	1
VELASCO, PAOLA	-	1
ARRATIA, TAMARA	Mujer	2
ALVARADO, RUBEN	-	1
TAPIA, ERIC	Hombre	2
JOFRE-SALDIA, EMILIO EDUARDO	-	1
GIBSON-CARPINTERO, STEPHANIE	Mujer	1
MUNOZ, DIEGO	-	1
ORTIZ, JAVIER	-	1
REYES, HERNAN	-	1
HERRERA, KARIN	Mujer	1
PEREZ-NAVARRO, CAMILA	-	1
RODRIGUEZ, MARIA	Mujer	1
LIBERONA, GIANFRANCO	-	1
VON NIEDERHAEUSERN, LEONARD	-	1
GONZALEZ MENDEZ, M. J.	-	1
PIZARRO, DANA	Mujer	3
MORALES, CAROLINA E.	Mujer	1
VILLAVICENCIO, NATALIA A.	-	1
SHANDILYA, RAGHWENDRA N.	Hombre	3
ESTERIO, MARCELA	Mujer	1
YURI, GABRIELA	Mujer	3
ORMAZABAL, PAULINA	Mujer	7
ESPINOSA, IGNACIO RIQUELME	-	1
SOLIS-SOTO, MARIA	-	1
LENIZ, IRENE	-	3
APONTE, HUMBERTO	-	1
BURGOS-MELLADO, CLAUDIO	-	1
LEVIS, HECTOR	-	1
VERSCHAE, RODRIGO	Hombre	4
MUNOZ, FELIPE	-	1
GARREAUD, RENE D.	Hombre	1
PARRAO, DIEGO	-	1
LIZANA, NEMECIO	-	1
SAAVEDRA, CATALINA	-	1
TILLERIA AQUEVEQUE, LEOPOLDO	Hombre	1
FERNANDEZ-NAVARRO, HANS	Hombre	1
MENDOZA-HORVITZ, MANUELA	-	1
RODRIGUEZ-GARRIDO, PIA	-	1
LLANOS, PAOLA	Mujer	1
FLORES-CHACON, SEBASTIAN	-	1
CARRENO, GONZALO	-	1
VILCHES, EMILIO	Hombre	21
CORREA, RAFAEL	Hombre	6
IBACETA, ISABEL	Mujer	4
MUNOZ-CARPINTERO, DIEGO	-	1
