Autor	Género	Total de Artículos
MOYA-ELIZONDO, ERNESTO ANTONIO	Hombre	2
ODABASI, SINEM	Mujer	7
RAMIREZ, JAIME	Hombre	5
CASTILLO LEVICOY, CARLOS	Hombre	1
KRAMM, CARLOS	Hombre	4
GOMEZ, J.	-	1
CIFUENTES, C.	Hombre	7
SERRANO MARIN, VICENTE	Hombre	2
OLAVARRIA, VICTOR	Hombre	1
CARIMAN, PAULINA J.	Mujer	1
REYES-LOBAO TELLO, PABLO RICARDO	Hombre	3
DIAZ, PATRICIO A.	Hombre	18
CAMPBELL-WHITE, J.	Hombre	1
DE GROOTE, FELIPE	Hombre	1
PEREZ-ROJAS, FRANCISCO JAVIER	Hombre	2
VARGAS-MARTINEZ, FELIPE RICARDO	Hombre	2
URIBE-ARANCIBIA, SERGIO ANDRES	Hombre	19
CORDOVA, FRANCISCO	Hombre	5
DURAN, WALTER N.	Hombre	1
PAYNE, GARDENIA	-	2
DOUGLAS-GALLARDO, OSCAR A.	Hombre	3
SAKA, CONSTANZA	Mujer	1
MUNOZ, FRANCISCO	Hombre	1
PEDRO, ANTONIA V. F.	Mujer	1
PAVIE NOVA, ALEX	Hombre	1
BRAVO-GOMEZ, DIEGO	Hombre	1
ALFARO MONSALVE, KAREN	Mujer	10
DE FRESLON, INES	Mujer	6
VARGAS-MUNOZ, FELIPE ANDRES	Hombre	5
VITALE, S.	Hombre	4
ORTEGA, ALICIA	Mujer	4
MARTINEZ-HUENCHULLAN, SERGIO F.	Hombre	30
CARDENAS-NEIRA, CAMILA	Mujer	9
VASQUEZ, SANTIAGO C.	Hombre	4
DIAZ, MARIA C.	Mujer	1
ZAMORA BUGUENO, CARLOS	Hombre	1
PRETTEREBNER, KATRIN	Mujer	6
MACIAS, CINTIA	Mujer	1
VIDAL VIDAL, LUIS HERNAN	Hombre	1
MONDACA-MARINO, CRISTIAN	Hombre	5
ANACONA, P. IRIBARREN	-	1
ALBORNOZ, ROMINA	Mujer	2
MANCILLA-SCHULZ, JORGE	Hombre	1
TRUJILLO, JOSE E.	Hombre	1
PARDO-SUAZO, MIGUEL LUIS	Hombre	51
VASCONEZ-MONTUFAR, C.	-	1
MEDINA PAREDES, JHONNY	Hombre	1
ALBERDI, ANTXON	Hombre	1
MENSA, MARTA	Mujer	9
BRAVO, SEBASTIAN	Hombre	6
CONTRERAS, SOL	-	1
