Autor	Género	Total de Artículos
PETIT-LAURENT CHARPENTIER, CLAUDIO ANDRES	Hombre	1
NEGRON, MARY	Mujer	1
RIQUELME BREVIS, HERNAN	Hombre	1
GAJARDO, V.	-	1
PIZARRO, M. I.	Hombre	1
NAVARRO, R. XIMENA	-	1
SOLIS-CESPEDES, EDUARDO	Hombre	1
TREULEN, FAVIAN	Hombre	1
SERRANO, JOSE M.	Hombre	1
MARTINEZ-JIMENEZ, BORIS L.	Hombre	1
FRICK RAGGI, JUAN PABLO	Hombre	1
CID DROPPELMANN, ALEJANDRA	Mujer	3
QUINTANO MENDEZ, FELIPE	Hombre	1
TORRES-ULLOA, C.	Hombre	9
FARIAS CABALLERO, ISRAEL	Hombre	1
WEINBERG ALARCON, JIMENA	Mujer	1
CAAMANO MATAMALA, RAUL	Hombre	1
MALDONADO RIVERA, CLAUDIO	Hombre	1
BRIESMASTER, MARK	Hombre	4
ESTAY SEPULVEDA, JUAN GUILLERMO	Hombre	37
SOTO SALCEDO, ALEXIS	Hombre	1
MUSSA, KAREN	Mujer	2
HERNANDEZ, FRANCISCA	Mujer	5
VELASCO, MIRIAM	Mujer	3
GARRIDO-MIRANDA, KARLA A.	Mujer	3
ALBERT, FRANCISCA	Mujer	1
ROJO-MENDOZA, FELIX	Hombre	15
ARRIAGADA HERNANDEZ, CARLOS ROBERTO	Hombre	1
ARIAS-INOSTROZA, RODRIGO ALEXIS	Hombre	9
ESPINOSA, PATRICIO	Hombre	4
PINCHEIRA-ULBRICH, JIMMY	Hombre	38
MONTECINOS, RODRIGO	Hombre	1
GRASSO, MANUEL	Hombre	1
ROMERO-TOLEDO, HUGO	Hombre	4
REYES-JARA, ANGELICA	Mujer	1
DONOSO, GUSTAVO	Hombre	3
PLAZA, TANIA	Mujer	3
RECIO-SANCHEZ, GONZALO	Hombre	18
INOSTOZA-BLANCHETEAU, CLAUDIO	Hombre	1
BRAVO, JONATHAN P.	Hombre	1
SALGADO-ISMODES, ANDRES	Hombre	2
SAN MARTIN-POBLETE, PATRICIO ISMAEL	Hombre	1
CARRASCO-ALARCON, PABLO	Hombre	1
CHICUY BAHAMONDEZ, MONICA	Mujer	1
ALARCON CARCAMO, DIEGO	Hombre	1
CAYUL SCHACHT, ANGELA	Mujer	1
BEYLE, CHRISTIAN	Hombre	5
BOGUEN, RODRIGO	Hombre	5
GUZMAN-MUNOZ, EDUARDO	Hombre	1
ORIA, LORENA	Mujer	1
CARDENAS, ANA B.	Mujer	1
SALAS-CIFUENTES, VALENTINA LIDIA	Mujer	1
DURAN, FABIOLA	Mujer	1
TORRES VASQUEZ, ANGELICA	Mujer	1
SAN MARTIN CANTERO, DANIEL	Hombre	5
DEL VALLE-BATALLA, FELIPE ANDRES	Hombre	1
TORO, SERGIO Y.	Hombre	7
LEAL, PAOLA	Mujer	4
ADASME-BERRIOS, CRISTIAN	Hombre	6
ZUNIGA, ALFREDO H.	Hombre	3
RODRIGUEZ BERAUD, MARIO	Hombre	1
HORMAZABAL VASQUEZ, NELSON	Hombre	1
RODRIGUEZ BERAUD, MARIO MARCELO	Hombre	1
MORALES ULLOA, DANIZA MINERVA	-	1
RODRIGUEZ BERAUD, MARIO	Hombre	1
MORALES ULLOA, DANIZA	-	1
MARQUEZ, L.	Hombre	17
HUAICO-MALHUE, ANA	Mujer	1
FERNANDEZ, RODRIGO	Hombre	1
PEREZ-JIMENEZ, JEANETTE	Mujer	1
JORQUERA-FONTENA, EMILIO JOSE	Hombre	13
AGUILERA, ARIEL	Hombre	1
HUAICO MALHUE, ANA ISABEL	Mujer	1
COLOMA, JAVIERA	Mujer	1
CARRENO, MACARENA	Mujer	1
SERRANO, XAVIER	Hombre	3
LARSON, MAJORIE	-	5
MARTINEZ, CHRISTOPHER A.	Hombre	8
ANDREA SAAVEDRA, PAMELA	Mujer	1
CAMPOS ESPINOZA, MONICA	Mujer	3
AGUAYO, CARLOS	Hombre	3
VERA, P.	Hombre	1
NAVARRO, CELSO	Hombre	7
CANIUQUEO-VARGAS, ALEXIS	Hombre	7
PARRA-COLOMA, LUCIANO	Hombre	4
CONCHA LOPEZ, ROCIO FERNANDA	-	3
MACHUCA BARRIA, CLAUDIA	Mujer	2
CARTER, ANGELICA	Mujer	1
VELAZCO, MYRIAM	Mujer	1
OBERTI, CARLOS	Hombre	4
TOLEDO, SOFA	-	1
QUINTRIQUEO-MILLAN, SEGUNDO	Hombre	1
ANDREA URIBE-SEPULVEDA, PILAR	Mujer	1
GONZALEZ MARILICAN, MATIAS ALEJANDRO	Hombre	1
MARTINEZ GUERRA, FRANCISCA BERNARDA	Mujer	1
MOLINA CAMACHO, FRANCISCO	Hombre	1
LARRANAGA, DANIELA	Mujer	1
CHARPENTIER, PETIT-LAURENT	-	1
