Autor	Género	Total de Artículos
FERNANDEZ-TRINCADO, JOSE GREGORIO	Hombre	10
CORTES-BARRERA, RAUL ANTONIO	Hombre	2
ROCO, FELIPE	Hombre	1
SILVA ESCOBAR, JUAN PABLO	Hombre	3
ESTRADA-GOMEZ, SEBASTIAN	Hombre	3
TORRES T, MIGUEL	Hombre	1
JENSEN, FEDERICO	Hombre	5
IBANEZ-MARIN, F.	-	1
GARCIA-BELTRAN, OLIMPO JOSE	-	16
RAMIREZ TAGLE, R.	-	1
FERNANDEZ-PARRA, LEONARDO DAVID	Hombre	17
MARZORATI, ROBERTA	Mujer	1
ESTRADA-CUADROS, MILKO	Hombre	9
MORALES-MARTIN, JUAN JESUS	Hombre	2
VILLAVICENCIO, FRANCISCA	Mujer	1
LEON-VALDEBENITO, CAROLINA ANGELICA	Mujer	15
ARAVENA-CASTRO, JOSE MIGUEL	Hombre	3
CRUCES, EDGARDO	Hombre	4
GERMAN MORONG, R.	-	1
VICTOR BRANGIER, P.	-	1
WESTERMEIER, FRANCISCO	Hombre	11
GONZALEZ ARENAS, MAURICIO	Hombre	1
GAMBOA, CESAR	Hombre	1
COTO CABRERA, RAUL	Hombre	4
CABRERA-CABALLERO, ALAN RAUL	Hombre	6
ESPADA, J.	Hombre	12
OYARCE, ALEXIS	Hombre	3
VERDUGO, VIVIANA	Mujer	2
FORTUNAT STAGL, JAKOB	Hombre	2
VILLAMIZAR LAMUS, FERNANDO	Hombre	2
VILLOTA, C. E.	-	1
ROJAS-MANCILLA, EDGARDO	Hombre	9
VILLEGAS-ESCOBAR, NERY	Mujer	6
SALDARRIAGA-CORDOBA, MONICA MARIA	Mujer	32
MELO, J. P.	Hombre	1
GONZALEZ-DIAZ, SOLEDAD	Mujer	17
CRESPO ROMERO, FERNANDO	Hombre	5
GUERRERO TRONCOSO, HERNAN	Hombre	1
VALDIVIESO-FERNANDEZ, PATRICIO EUGENIO	Hombre	2
MARTINEZ-CIFUENTES, MAXIMILIANO	Hombre	4
CRESPO, FERNANDO	Hombre	11
FREIXAS SOTO, GABRIELA	Mujer	1
ROJAS-LILLO, YESENIA	Mujer	1
MORALES MARTIN, JUAN JESUS	Hombre	1
BARRENECHEA RIVEROS, FABIOLA	Mujer	1
CRESPO, RICARDO	Hombre	3
CONCHA, GASTON	Hombre	1
PAVEZ SOTO, ISKRA	Mujer	1
KARDAILSKY, OLGA	Mujer	1
FUERTES, GUILLERMO	Hombre	28
RODRIGUEZ-DIAZ, JORGE LUIS	Hombre	1
DURAN-ARANEDA, ELIZABETH LORENA	Mujer	3
MATHEUS, ALEXIS	Hombre	1
MORONG REYES, GERMAN	Hombre	10
ORMAZABAL-TOLEDO, RODRIGO	Hombre	10
PAVEZ SOTO, ISKRA	Mujer	1
MORRISON, RODOLFO	Hombre	2
MORALES, R.	Hombre	36
LOPEZ-CASTRO, ROBERTO	Hombre	1
AGUILAR, JULIO H.	Hombre	1
BRANGIER PENAILILLO, VICTOR MAURICIO	Hombre	1
MORONG REYES, GERMAN ADOLFO	Hombre	1
GALINDO-VILLARDON, P.	Mujer	13
FUENTES CARO, EDUARDO	Hombre	1
CASTRO-MORALES, SERGIO ANTONIO	Hombre	1
VILLAMIZAR LAMUS, FERNANDO	Hombre	1
CABELLO-VERRUGIO, CLAUDIO	Hombre	1
MEYER MONSALVE, EWALD	Hombre	1
MANUSCHEVICH-VIZCARRA, DANIELA ILONA	Mujer	3
BRANGIER PENAILILLO, VICTOR	Hombre	29
PINA, RICARDO	Hombre	4
FUENTES, EDUARDO	Hombre	2
MORONG REYES, GERMAN	Hombre	1
VALENZUELA-HEREDIA, DANIEL ALFREDO	Hombre	1
GUROVICH-ALBALA, MARCELA INDA MARISOL	Mujer	1
MONSALVE, EWALD MEYER	Hombre	1
ABRIGO-LEON, JOHANNA PATRICIA	Mujer	1
DE OLIVEIRA ASTORGA, LUIZ	-	1
PENA NEIRA, SERGIO	Hombre	1
VIDAL SILVA, CRISTIAN	Hombre	1
WALKER-SILVA, NATHALIE MAUREEN	Mujer	3
CABRERA-GARCIA, DANIEL ALEJANDRO	Hombre	54
MAUREIRA, CARLOS	Hombre	2
SAN MARTIN, RODRIGO ARENAS	Hombre	1
MORALES, RODRIGO A.	Hombre	6
SIMON-PINO, FELIPE ALONSO	Hombre	2
VIDAURRE-QUINONES, INGRID SOLEDAD	Mujer	5
OLIVEIRA-CRUZ, LUCIANA	Mujer	1
TORRES-VEGA, JUAN JOSE	Hombre	1
MORALES-VERDEJO, CESAR AARON	Hombre	39
MONTORFANO, IGNACIO	Hombre	4
ALBURQUERQUE FUSCHINI, GERMAN ESTEBAN	Hombre	1
FARAH-CHANGKUON, CAROLINA ISABEL	Mujer	1
