Autor	Género	Total de Artículos
RAMIREZ-VALLEJO, JORGE	Hombre	1
CUELLAR-URBANO, ERNESTO	Hombre	1
GARCIA, JUANA	Mujer	6
EWERTZ, ERNESTO	Hombre	2
GALETOVIC-POTSCH, ALEXANDER	Hombre	11
GAVILANES, J.	-	1
PINCHEIRA, PATRICIO A.	Hombre	4
ANGUITA RAMIREZ, P.	-	1
GREENE GONZALEZ, FRANCISCA	Mujer	1
CAMPANA FUENZALIDA, SOLEDAD	Mujer	1
HONORATO ERRAZURIZ, DIEGO	Hombre	1
GRAJALES, A.	-	1
ALCALDE, PILAR	Mujer	2
NAGEL-BECK, JUAN	Hombre	2
FERNANDES, VICENTE APRIGLIANO	Hombre	1
TRICIO, JORGE	Hombre	23
IZQUIERDO A, CARLOS	Hombre	1
MATAS, JOSE	Hombre	5
INFANTE, CATALINA	Mujer	1
MUSE, EMILIO	Hombre	1
ESPINOZA, DANIELA	Mujer	1
DANES-DAETZ, CLAUDIA	Mujer	4
YAMAMOTO, M.	Mujer	7
PEREZ SANCHEZ, J.	Hombre	1
ARANCIBIA, VIOLETA C.	Mujer	2
ORELLANA, YASNA Z.	-	4
OVIEDO G, SOFIA	Mujer	1
RIVERA, SANDRA	Mujer	1
VENEGAS-DUARTE, SEBASTIAN	Hombre	1
CACERES-VERSCHAE, ALBANO	Hombre	3
MONTEIRO, LARA J.	Mujer	1
SRURS, MIGUEL	Hombre	1
GOMEZ ARIZAGA, MARIA PAZ	Mujer	1
CRISTIAN, CARTES	-	1
CASAS DEL VALLE-PINO, MARCO ANTONIO	Hombre	1
ARTURO, KANTOR	-	1
CLAUDIO, PEREZ	-	1
MIGUEL, SRUR	-	1
ROLF, RAIMANN	-	1
LEONIDAS, TRAIPE	-	1
ASTROZA-EULUFI, RODRIGO	Hombre	89
VARAS-GODOY, MANUEL	Hombre	36
HAIDAR, ZIYAD S.	Hombre	57
ALBERS, DANIELA	Mujer	1
LILLO-VERA, FERNANDO	Hombre	1
FIGUEROA-VALDES, ALIOSHA I.	Hombre	8
PAVEZ, ISABEL	Mujer	20
BENAVIDES, CRISTOBAL	Hombre	9
BUZETA, CRISTIAN	Hombre	4
CELSI YOUNG, FIORELLA	Mujer	1
ESTAY SEPULVEDA, JUAN GUILLERMO	Hombre	1
PARADA ULLOA, MARCO	Hombre	3
HERRERA GANA, ANA MARIA	Mujer	3
GAETE, JOAQUIN	-	2
RAU, JAIME R.	Hombre	1
TORRES, M. J.	Mujer	9
VALENZUELA, JOSE G.	Hombre	2
FUENTES-PARDO, RICARDO	Hombre	2
ARANCIBIA, VIOLETA	Mujer	1
SOTO, LILIAM V.	-	2
FUENTEVILLA, IGNACIO	Hombre	2
ZUMARAN, CONSUELO C.	Mujer	5
FUNES, GUSTAVO	Hombre	25
KIMBER CAMUSSETTI, DAVID	Hombre	1
DURAN MEDINA, MARIA FERNANDA	Mujer	1
JOSE GUERRERO, JUAN	Hombre	1
ARMIJO, ENRIQUE	Hombre	7
BRAVO-ALEGRIA, JAVIERA	Mujer	12
VARAS-PALMA, MONICA CECILIA	Mujer	1
GRASSO, MANUEL	Hombre	1
ESTAY, JUAN	Hombre	1
APARICIO, ANDRES	Hombre	13
SILVA BEYER, VICENTE E.	Hombre	1
GONZALEZ-DEGETAU, ALEJANDRO	Hombre	1
SOLA, NUBIA	Mujer	1
GARCIA HUIDOBRO, JOAQUIN	-	1
MORO, BELINDA	Mujer	1
TERESA WALKER, MARIA	Mujer	1
JARA-MORALES, PAULA ANTONIA	Mujer	1
MARSALLI, MICHAEL	Hombre	7
MORAN, NICOLAS	Hombre	3
