Autor	Género	Total de Artículos
PALACIOS, E.	Hombre	1
IZADI, MORTEZA	Hombre	1
SEPULVEDA-OEHNINGER, DANIEL	Hombre	5
CAMERATI, NICOLAS	Hombre	1
DINI, MAURIZIO	Hombre	3
QUINTEROS ROJAS, DANIEL	Hombre	1
TOMBOLINI ECHEVERRIA, MARIA VALENTINA	Mujer	2
ALARCON PONTIGO, FRANCISCO	Hombre	2
FUERTES, GUILLERMO	Hombre	1
LEFRANC, E. H.	-	1
KOTTOW-LANG, MIGUEL HUGO	Hombre	3
CANALES, NICOLE	Mujer	1
GONZALEZ RAMIREZ, ISABEL	Mujer	1
SALECH, F.	Hombre	1
RIVANO, SIMONE	Mujer	1
SALDIAS-PENAFIEL, GABRIELA	Mujer	3
CASTRO-MORALES, SERGIO ANTONIO	Hombre	1
AUBRY, MARCEL	Hombre	1
NAVARRETE ANDRADE, ERWIN	Hombre	1
ECHEVERRIA, H. M.	-	1
ANGULO, E. F.	-	1
MUNITA, D. S.	-	1
NARVAEZ-GONZALEZ, CAMILA	Mujer	1
GONZALVEZ, HERMINIA	Mujer	1
CABALIN, CRISTIAN	Hombre	15
MORAGA, CAROLINA	Mujer	2
CALQUIN DONOSO, CLAUDIA ALEJANDRA	Mujer	1
FUENTES, SONIA	Mujer	1
GOMEZ, NICOLAS	Hombre	1
CONTRERAS SALINAS, SYLVIA	Mujer	1
VALDES-GONZALEZ, HECTOR	Hombre	2
NUNEZ, CONSTANZA	Mujer	2
BUSTOS-FUENZALIDA, CARLOS JUAN	Hombre	1
FLORES FERRO, ELIZABETH	Mujer	1
MARILEF, RODRIGO	Hombre	1
FLORES FERRO, ELIZABETH	Mujer	1
NUNEZ, JOSE C.	Hombre	1
LOPEZ SANCHEZ, DAVID	Hombre	1
MORENO-VILLOSLADA, IGNACIO	Hombre	1
TORRES-PEREZ, FERNANDO	Hombre	1
DEL RIO-FERRETTI, CARLOS MAURICIO	Hombre	1
GRAU-RENGIFO, MARIA OLAYA	Mujer	3
VALDIVIA-GONZALEZ, MAURICIO ANDRES	Hombre	1
BECKER, ALEX	Hombre	1
BURGOS-GALLEGOS, HECTOR	Hombre	1
ARMIJO P, G.	Mujer	2
HENRIQUEZ-AVALOS, RICARDO ANDRES	Hombre	3
ORELLANA, MARCELA	Mujer	1
SANTIBANEZ, AMERICA	Mujer	1
FLORES-TORO, LORENA	Mujer	1
RAMOS, JOSE	Hombre	1
LUND, ROSEMARIE	Mujer	1
AMARO-SUAZO, JOSE MIGUEL	Hombre	2
VALENZUELA-BARRA, GABRIELA	Mujer	1
PAVEZ-SALINAS, PAULA	Mujer	1
ESPEJO-YAKSIC, NICOLAS	Hombre	1
LATHROP-GOMEZ, FABIOLA	Mujer	1
ALVAREZ-THON, LUIS	Hombre	15
MARDONES, PABLO	Hombre	1
WHITMAN, CHRISTOPHER J.	Hombre	3
ORELLANA, NATHALIE	Mujer	1
GODOY-TAPIA, PATRICIO ALFREDO	Hombre	3
TEJO-LAZO, FELIPE SEBASTIAN	Hombre	5
GARRIDO ONATE, ORLANDO	Hombre	1
GUTIERREZ-VIVANCO, SEBASTIAN	Hombre	7
LANDAETA, E.	Hombre	1
HERNANDEZ, H.	-	1
ZAPATA CAMPBELL, ROLANDO	Hombre	1
RODRIGUEZ, PIA F.	Mujer	1
ATANACIO, RICARDO	Hombre	1
HITTERS, JUAN CARLOS	Hombre	1
SILVA, JULIO GUILHERME	Hombre	1
ORTEGA-CAURAPAN, CRISTINA CLAUDIA	Mujer	1
MELLADO-GARCIA, MARCO ANDRES	Hombre	16
CROUCHET-GONZALEZ, JUANA	Mujer	1
DROUILLAS-CARRASCO, OSCAR	Hombre	1
RANSON-GARCIA, JOHN PATRICK	Hombre	1
BLANC RENARD, NEVILLE	Hombre	1
FIGUEROA-ORTIZ, JAVIER ALEJANDRO	Hombre	20
RIVAS, JAVIER	Hombre	1
SILVA-DIAZ, PATRICIO	Hombre	6
RAMIREZ, LORENA	Mujer	1
ELGUETA, J.	Hombre	2
ZURA-BRAVO, LILIANA KAREN	Mujer	2
VALENCIA, MARCO	Hombre	1
PEREZ-OYARZUN, SANTIAGO	Hombre	1
TEILLIER-ARREDONDO, SEBASTIAN	Hombre	34
VELOZO, J.	Hombre	3
HARTLEY-BELMAR, RICARDO ANTONIO	Hombre	4
AYALA CORAO, CARLOS	Hombre	1
SOLIS-CASTILLO, BASILIO ALEJANDRO	Hombre	2
LETELIER-VELASQUEZ, CLAUDIA AIDA	Mujer	1
REYES-BOZO, LORENZO	Hombre	10
ROJAS, BRAULIO	Hombre	1
COPPELLI ORTIZ, GERARDO	Hombre	1
AYA SMITMANS, MARÍA TERESA	Mujer	1
DOCKENDORFF, ANDRÉS	Hombre	1
LATTANZI, ROMINA	Mujer	1
IMILAN OJEDA, WALTER	Hombre	1
RODRIGUEZ, PABLO	Hombre	1
LAGOS, DIEGO	Hombre	1
FREIRE CASTELLO, NICOLAS	Hombre	1
INOSTROZA, FABIAN	Hombre	1
VEGA-MUNOZ, ALEJANDRO	Hombre	16
MARAMBIO, PAOLA	Mujer	1
CARRERA, ESTEFANIA	Mujer	1
GAJARDO IBANEZ, LUIS	Hombre	1
AYALA, ANGEL	Hombre	1
GUILLERMO URZUA-MORALES, JUAN	Hombre	1
RODRIGUEZ-ARCE, ESTEBAN	Hombre	1
CONTRERAS, RUBEN	Hombre	1
ALVAREZ-ARANDA, ROCIO	-	1
REVUELTA, BEATRIZ	Mujer	2
CASTELLANO PULIDO, FRANCISCO JAVIER	Hombre	1
VALDEBENITO LARENAS, CATERINE	-	1
CAMPILLAY DIAZ, PABLO	Hombre	1
VILLARROEL TORRES, NATALIA	Mujer	1
SEPÚLVEDA-LARROUCAU, MARCO ANTONIO	Hombre	1
DUK, CYNTHIA	Mujer	22
BLANCO, ROSA	Mujer	3
ZÁRATE G., SANTIAGO	Hombre	1
COVARRUBIAS-APABLAZA, CARMEN G.	Mujer	1
OXMAN, NICOLÁS	Hombre	1
GUTIÉRREZ, SEBASTIÁN	Hombre	1
GÓMEZ NÚÑEZ, NICOLÁS	Hombre	10
SÁNCHEZ ARELLANO, ÁLVARO	Hombre	1
VÉLIZ ROJAS, CLAUDIO	Hombre	1
OLGUÍN OLATE, JORGE	Hombre	1
VIDAL MOLINA, PAULA	Mujer	1
FUENTES VERA, CRISTIÁN	-	1
FERES NAZARALA, MARÍA ESTER	Mujer	1
