Autor	Género	Total de Artículos
URRUTIA-PINONES, JOCELYN	Mujer	3
SARACOSTTI, MAHIA	-	31
DIAZ, CRISTOPHER	Hombre	1
CASTRO, JIMENA ALARCON	Mujer	6
MORENO, LUIS A.	Hombre	2
LORCA, DANIELA	Mujer	1
ACEVEDO, OMAR	Hombre	1
VILLARROEL, RODOLFO	Hombre	1
CHAUVIN, GAEL	Hombre	2
CANOVAS, HECTOR	Hombre	23
ACEVEDO, R.	Hombre	1
RODRIGUEZ, BARBARA X.	Mujer	4
DEL CASTILLO, M.	-	1
SILVA, VALERIA A.	Mujer	7
CARRARO, R.	Mujer	16
FIGUEROA-PALET, ISMAEL JOSE	Hombre	4
GARZON, JOHANNA	Mujer	1
VILLAR, JAVIERA	Mujer	1
GARAY, KARIN	Mujer	1
MORAN, JAVIER	Hombre	17
MARTINEZ, GINO	Hombre	2
RIGUCCINI, LAURIE A.	Mujer	1
MORAN KNEER, JAVIER	Hombre	2
GUINEZ, RODOLFO	Hombre	1
LEYTON, FANNY	Mujer	9
PONCE, ALEJANDRA N.	Mujer	1
MASCAYANO TAPIA, FRANCO	Hombre	4
HERRERA-ARELLANO, HUGO EDUARDO	Hombre	4
CARDENAS, V.	-	1
MARIN, J.	Hombre	2
VILLANUEVA, J.	-	1
REYES-LOBAO TELLO, PABLO RICARDO	Hombre	1
URIBE-ARANCIBIA, SERGIO ANDRES	Hombre	2
CORTEZ, J.	-	1
GLEDHILL, TIM	-	1
JESUS VALENZUELA, MARIA	Mujer	1
OLOFSSON, JOHAN	Hombre	82
ARAYA, HECTOR	Hombre	14
LOUBAT OYARCE, MARGARITA	Mujer	1
MUNOZ, FRANCISCO	Hombre	4
LUNA NEGRETE, GONZALO	Hombre	1
GONZALEZ-ARRIAGADA, WILFREDO-ALEJANDRO	Hombre	40
URTUBIA, MACK	Hombre	3
BRAVO-GOMEZ, DIEGO	Hombre	1
FRANCISCA DIAZ, M.	Mujer	2
VARAS, CARLOS	Hombre	3
ORELLANA, VALENTINA	Mujer	1
OLIVERO, HECTOR	Hombre	1
ROHDE, GUSTAV C.	Hombre	1
CORDOVA, CLAUDIO	Hombre	13
CASASSU, SIMON	Hombre	4
BOZKURT, D.	Mujer	24
PAULA-LIMA, A.	Mujer	1
REYES, CRISTOPHER A.	Hombre	2
DELGADO-ACEVEDO, CLAUDIA	Mujer	4
