Autor	Género	Total de Artículos
CERDA, ELISABET MANSILLA	Mujer	1
MUÑOZ, FERNANDO MATAMALA	Hombre	1
SANDOVAL, MARÍA SOLEDAD	Mujer	1
REYES LOBOS, JOSÉ LUIS	Hombre	1
VILLALOBOS, C.	-	1
LEON, VICENTE	Hombre	1
LÓPEZ-ESPINOZA, MIGUEL	Hombre	9
LARRAÍN, CRISTIÁN G.	-	1
SÁNCHEZ, ALESSANDRO MONTEVERDE	Hombre	2
DE LOS SANTOS, OSCAR ARBIZA	Hombre	1
VILLEGAS, S.	-	1
DEL, M.	-	1
URRA, BARBARA	Mujer	1
CASTRO-CANIZARES, DANILKA	-	1
AEDO-MUNOZ, ESTEBAN	Hombre	2
VERMA, NITESH	-	1
FARFAN, CONSTANZA	Mujer	1
REYES RODRIGUEZ, ALIXON	-	6
MORAGA MUNOZ, RODRIGO	Hombre	1
CEBALLO MELLA, BANIA CATALINA	-	1
FONSECA SANHUEZA, DAICY MARIOLY	-	1
FUENZALIDA PALMA, NAIBETH SCARLETTE	-	1
MORALES RODRÍGUEZ, LIDIA LISETTE	Mujer	1
PARADA JIMÉNEZ, DARYNKA ANGÉLICA	-	1
MORALES OJEDA, ISMAEL ANTONIO	Hombre	1
MELLA, BANIA CATALINA CEBALLO	-	1
SANHUEZA, DAICY MARIOLY FONSECA	-	1
PALMA, NAIBETH SCARLETTE FUENZALIDA	-	1
RODRÍGUEZ, LIDIA LISETTE MORALES	Mujer	1
JIMÉNEZ, DARYNKA ANGÉLICA PARADA	-	1
ZÚÑIGA, MARÍA SOLEDAD SANDOVAL	Mujer	1
TRONCOSO, J. MAX	-	1
SALGADO, OSCAR	Hombre	3
BENAVIDES, S.	-	2
FRANCO, EDUARDO L.	Hombre	1
LAGOMARSINO-MONTOYA, MARIO	Hombre	2
ESPINOZA CORTEZ, JOSÉ ANTONIO	Hombre	1
FERNÁNDEZ, MÓNICA	Mujer	1
SANDOVAL ZUNIGA, MARIA SOLEDAD	Mujer	1
SEPULVEDA, J. G.	Hombre	3
MENDEZ MUNOZ, RUBY	Mujer	2
SALAZAR CAYULEO, HECTOR HERNAN	Hombre	1
SALAZAR-CAYULEO, HECTOR	Hombre	1
HERNANDEZ MOSQUEIRA, CLAUDIO	Hombre	11
MORAGA, RUBEN	Hombre	1
LAGOMARSINO MONTOYA, MARIO	Hombre	1
PACHECO, FABIO J.	Hombre	1
FERNANDEZ, M.	-	1
CONSTANZA, FARFAN	-	1
RAMON, FUENTES	-	1
ANGEL LOPEZ-ESPINOZA, MIGUEL	Hombre	1
PEREZ, CAMILA	Mujer	1
BRAVO, INGRID	Mujer	1
CASTILLO ARMIJO, PABLO	Hombre	1
FERNANDEZ MUNOZ, MONICA PAULINA	Mujer	1
ZAMBRA, CRISTOPHER	Hombre	1
PINTO-MORALES, FERNANDO	Hombre	1
PINTO-POBLETE, ANDRES	Hombre	3
CAMPOS CAMPOS, KEVIN ISAIAS	Hombre	2
SÁNCHEZ-HECHAVARRÍA, MIGUEL E.	Hombre	1
ZAMBRANO MATAMALA, CAROLINA DEL CARMEN	Mujer	1
SAAVEDRA SANHUEZA, ALEJANDRO ANDRÉS	Hombre	3
CARRASCO, E.	Hombre	3
ROJO, E.	-	3
MOLINA-BELLO, ÁGUEDA	Mujer	1
MONCADA-VÁSQUEZ, GERALDINE	Mujer	1
REYES-VARGAS, CLAUDIA	Mujer	1
VÁSQUEZ-NAVARRETE, JOEL	Hombre	1
SEGURA-HERNÁNDEZ, PAULINA	Mujer	1
CERDA-AEDO, BÁRBARA PAZ	Mujer	5
ESTAY SEPÚLVEDA, JUAN GUILLERMO	Hombre	1
IBANEZ ALARCON, MARIO	Hombre	1
VILLAGRA, NATHAN	Hombre	1
MAUREIRA, PABLO	Hombre	1
BURGOS, ALEX VELIZ	Hombre	1
SALAZAR CAYULEO, HECTOR	Hombre	2
FERNANDEZ VEGA, JUAN PABLO	Hombre	1
MUÑOZ, RODRIGO MORAGA	Hombre	2
CAYULEO, HÉCTOR SALAZAR	Hombre	2
MUÑOZ, MÓNICA FERNÁNDEZ	Mujer	1
MARCHANT, ALICIA UMANZOR	Mujer	3
CAYULEO, HÉCTOR SALAZAR	Hombre	1
ESPINOZA, MIGUEL ANGUEL LÓPEZ	Hombre	1
MORAGA-MUÑOZ, RODRIGO	Hombre	1
OLATE-PASTÉN, YESENIA	Mujer	1
REYES-RODRÍGUEZ, ALIXON	-	1
GÓMEZ-ÁLVAREZ, NICOLÁS	Hombre	20
LOOR, BEDER	-	1
DE CAMPOS, LUIS FELIPE CASTELLI CORREIA	Hombre	4
TURNER, MELODY GUTIÉRREZ	Mujer	1
GELABERT, RAMÓN C.	Hombre	3
VEGA ABARZÚA, JESSICA	Mujer	1
OLATE PASTÉN, YESENIA	Mujer	1
RIVAS ARELLANO, IGNACIO	Hombre	1
GAZMURI CANCINO, GONZALO	Hombre	1
VILLEGAS NUÑEZ, CARLOS	Hombre	1
REYES RODRÍGUEZ, ALIXON	-	2
NAVEA-CUADRA, BÁRBARA	Mujer	2
CASTILLO-VERA, BELÉN	Mujer	2
PEDRAZA-VELOSO, GABRIELA	Mujer	2
FARFAN-BELTRAN, NICOLE	Mujer	1
ACEITUNO, ARNALDO DONOSO	Hombre	1
GOTELLI CARRASCO, RAFAELLA ANDRIETTE	-	1
KUNSTMANN ROMO, KATHERINE DEL ROSARIO	Mujer	1
MANSILLA CARRASCO, VALENTINA IRMA	Mujer	1
SANHUEZA HERNÁNDEZ, KATHERINE DENISE	Mujer	1
VERGARA-RETAMALES, ROSA	Mujer	8
PALMA, DANIELA	Mujer	1
HENRÍQUEZ-FIGUEROA, SANDRA C.	Mujer	1
CHÁVEZ, PAULINA VARGAS	Mujer	1
ROJAS-CÁRDENAS, PÍA	-	1
MERINO-MUÑOZ, PABLO	-	1
CASTILLO, CAMILA ANDREA ÁGUILA	-	1
RIQUELME, GABRIELA STEPHANY MERIÑO	-	1
RIVERA, HELLEN MARCELA VILLABLANCA	-	1
VILLABLANCA, MYRIAM ANDREA VILLABLANCA	-	1
LÓPEZ-ESPINOZA, MIGUEL ANGUEL	Hombre	1
PÉREZ SEREY, JAZMÍN	-	1
CARRASCO LAVADO, FRANCISCA	Mujer	1
VALLEJOS ARRAIGADA, TERESA	Mujer	1
COSTA LUENGO, HERNÁN	Hombre	1
ALARCÓN LAMILLA, LEONARDO	Hombre	1
BARRAZA ÁLVAREZ, KAMIR	-	1
SALINAS, VALERIA ESPINOZA	Mujer	1
OLATE-PASTEN, YESENIA	Mujer	3
MARTINS, MARCIA C.T.	Mujer	1
PACHECO, SANDALY O.S.	-	1
OPAZO, MARCO SALAS	Hombre	1
MOLINA-MÁRQUEZ, IVÁN	Hombre	2
GONZÁLEZ-ALBORNOZ, PABLO	Hombre	1
FERNÁNDEZ, ANA MARÍA OJEDA	Mujer	1
FERRADA-MONTECINOS, YASNA PATRICIA	-	1
RIQUELME, DANIELA MORA	Mujer	1
SALAS OPAZO, MARCO	Hombre	1
SANHUEZA, ALEJANDRO SAAVEDRA	Hombre	1
ALVEAR, MAURICIO	Hombre	1
GUINEZ, CESAR	Hombre	1
GALVEZ, EIMMY	-	1
GODOY, CRISTIAN	Hombre	1
RUIZ LERMANDA, CATALINA	Mujer	1
LAGOS MARTINEZ, NATHALIE	Mujer	1
HESS VILLARROEL, FRANK	Hombre	1
GODOY-TAPIA, CRISTIAN	Hombre	2
ESPINOZA SALINAS, VALERIA	Mujer	1
ALARCON SENEPO, MARIA CRISTINA	Mujer	1
FERNANDEZ, ANA MARIA OJEDA	Mujer	1
CAYULEO, HÉCTOR HERNÁN SALAZAR	Hombre	1
LOBOS RODRÍGUEZ, ROBERTO ALFREDO	Hombre	1
VALENZUELA-BAEZA, CAROLINA	Mujer	1
DE JESÚS INFANTE RIVERA, LIPSELOTTE	-	1
LERMANDA, CATALINA RUIZ	Mujer	1
MARTÍNEZ, NATHALIE LAGOS	Mujer	1
VILLARROEL, FRANK HESS	Hombre	1
RITES, ALEX	Hombre	1
VIANA, DIEGO	Hombre	1
RODRIGUEZ, ALIXON DAVID REYES	-	5
SUAREZ-PENARANDA, KATHERINE	-	1
PARRA-BELLO, FERNANDO	-	1
ULLOA, JAVIER	-	1
OJEDA, ISMAEL MORALES	Hombre	1
PARADA, MARCOS	-	1
MORALES, MIGUEL MERINO	Hombre	2
SAAVEDRA - SANHUEZA, ALEJANDRO	-	1
FERNÁNDEZ, ANTONINO PARISI	-	1
TRUJILLO, ÓSCAR CHILENO	-	1
ALVEAR, MAURICIO	-	1
GUÍÑEZ, CESAR	-	1
OLATE-PASTÉN, YESENIA	-	1
GÁLVEZ, EIMMY	-	1
GODOY, CRISTIAN	-	1
CONSTANZA, FARFÁN	-	1
RAMÓN, FUENTES	-	1
SCHWEPPE-VILLA, ALEXANDER	-	1
PARRA-GATICA, AARÓN	-	1
CID-ROJAS, FALÚ	-	1
CORDOVA REYES, ROBERTO	-	1
FILHO, JOSE FERNANDES	-	1
ESTAY SEPÚLVEDA, J. G.	-	1
ESTAY SEPÚLVEDA, J. G.	-	1
MOSQUEIRA, CLAUDIO MARCELO HERNÁNDEZ	-	1
RAMÍREZ, MEYBOL SANTIBÁÑEZ	-	1
DELGADO, ANDREA SÍMBALA	Mujer	1
NÚÑEZ, NATHALIE VALENZUELA	Mujer	1
OJEDA, ISMAEL MORALES	Hombre	1
SANTANÉ, RAMÓN GELABERT	Hombre	1
VÁSQUEZ, ROBERT	Hombre	1
PALMA, FELIPE HERMOSILLA	-	1
MONTOYA, MARIO LAGOMARSINO	-	1
MARGUART, NAIRA COMPIANO	Mujer	1
CASTILLO, VÍCTOR LAGOS	Hombre	1
GACITÚA, CLAUDIA LARENAS	Mujer	1
VÁSQUEZ, MARÍA VALDIVIA	Mujer	1
SANTANÉ, RAMON GELABERT	Hombre	1
VALDERRAMA, DAVID ISAAC CAAMANO	Hombre	1
NAVARRO, CLAUDIA ANDREA CONCHA	Mujer	1
DEL CANTO CELIS, YOCELIN BELEN	-	1
ORIAS, GUSTAVO ALBERTO DUPRE	Hombre	1
HERNANDEZ, PAULINA SEGURA	Mujer	1
ADAOS, GEBER	-	1
CAMILO OSPINO-OLIVELLA, SEBASTIAN	Hombre	1
MUNOZ, ALLAN BORNAPE	Hombre	1
BORNAPE MUÑOZ, ALLAN	Hombre	1
MOSQUEIRA, CLAUDIO HERNÁNDEZ	Hombre	1
OSPINO-OLIVELLA, SEBASTIAN CAMILO	Hombre	1
DEL PINO, IVONNE	-	1
PENA, EMILIO	-	1
VALDERRAMA, CONSTANZA	-	1
WALL, CATALINA	-	1
CACERES, FREDY	-	1
VILLARROEL-OJEDA, LISETH	-	1
MORAGA-MUNOZ, RODRIGO	Hombre	2
SANCHEZ-HECHAVARRIA, MIGUEL ENRIQUE	Hombre	16
AGUILERA-DÍAZ, JAVIERA	-	1
CASTILLO-OYARZO, ISABELLA	-	1
GARCÍA-YÁÑEZ, CAROLINE	-	1
GARRIDO-MUÑOZ, KRISHNA	-	1
MORAGA-BUSTOS, SERGIO	-	1
GUTIÉRREZ-TURNER, EDUARDO	Hombre	2
SALGADO, OSCAR	-	1
HENRIQUEZ-BELTRAN, MARIO E.	-	1
ARIAS-ESPINOZA, MIGUEL	-	1
DELGADO-GAJARDO, ALEXIS	-	1
ESPINOZA-BAHAMONDES, NAYADETTE	-	1
LÓPEZ-ESPINOZA, MIGUEL ÁNGEL	-	1
REYES RODRÍGUEZ, ALIXON DAVID	-	3
CAMPOS-CAMPOS, KEVIN	-	1
INZUNZA, OSCAR	Hombre	10
ALMAGIA, ATILIO	Hombre	1
SAN-MARTÍN, N	-	1
DONOSO, ARNALDO	-	1
MELLA, PAULO	-	1
MONTERO, DAVID	-	1
REYES, CAROLINA	-	1
BETANCUR, MATIAS	Hombre	3
LA PLACA-UBEDA, JOSE	-	1
