Autor	Género	Total de Artículos
YAGER, KARINA	Mujer	1
ISELA MENESES, ROSA	Mujer	1
SANCHEZ PINTO, MYRIAM	Mujer	1
HEREDIA ROJAS, BORIS	Hombre	10
RAMIREZ, YENDERY	-	2
HERMOSO, MARLA, I	-	1
VIERA CASTILLO, DANIEL OMAR	Hombre	1
TAUS, R.	-	1
KEITH NORAMBUENA, BRIAN	Hombre	28
ITURRA, VICTOR	Hombre	12
VALENZUELA-REYES, DANIELA PAZ	Mujer	6
MUNOZ, AVELINO	Hombre	4
ALFARO-KONG, FERMIN MAURICIO	Hombre	4
VERGARA-PERUCICH, FRANCISCO	Hombre	1
ARAYA, MICHAEL	Hombre	29
GANUZA, IRANZU	-	1
ARAYA-DONOSO, R.	Hombre	4
WEINBERG, MARINA	Mujer	9
AGUERO, CAROLINA	Mujer	36
PEREZ-TRUJILLO, MANUEL	Hombre	16
MUNDARAIN, DOUGLAS FERNANDO	Hombre	10
DIAZ-DIAZ, JOSE L.	Hombre	1
HERNANDEZ, SEBASTIAN I.	Hombre	42
SIRVENT, VICTOR F.	Hombre	18
VALENZUELA-AHUMADA, FERNANDO ALFREDO	Hombre	1
PECENO, BEGONA	Mujer	15
ATIENZA, MIGUEL	Hombre	2
ROJAS-PEREZ, CAROLINA ISABEL	Mujer	2
CERDA, CLAUDIA	Mujer	1
MENDEZ, MANUEL	Hombre	5
BAEZA-MIGUELES, JUAN ANTONIO	Hombre	144
AGUILAR, EDUARDO	Hombre	25
TALA, FADIA	Mujer	42
SOLIS, MIGUEL A.	Hombre	1
GALLMEYER, GUILLERMO	Hombre	1
SALINAS, XIMENA	Mujer	1
CISTERNA, JONATHAN	Hombre	12
CASTANO, ANDRES	Hombre	1
VERA VERA, HECTOR	Hombre	2
PICKMANN-SOTO, H.	Hombre	1
ALVINA, R.	-	1
ZEGARRA, K.	-	1
MENZIES, ANDREW	Hombre	15
DELGADO, A., V	-	1
CONTRERAS, CATALINA	Mujer	2
PAINEMAL-TORRES, OSVALDO EUSEBIO	Hombre	3
BARRAZA, NANCY	Mujer	3
AHUMADA-CORTES, MARITZA ELIZABETH	Mujer	2
AYAL, VICTOR	Hombre	19
PIZARRO, M. I.	Hombre	1
GONZALEZ, GABRIEL	Hombre	2
BOUCHET, ANTOINE	Hombre	1
OSSANDON, CAROLINA	Mujer	1
ARANCIBIA-BRAVO, MARIA PIA	Mujer	3
CABRERA, CARLOS	Hombre	1
ZARATE, A.	Hombre	26
MTZ-ENRIQUEZ, A., I	-	1
GALLEGUILLOS, PEDRO	Hombre	18
FLORES, VICTOR	Hombre	28
ARZUA, JAVIER	Hombre	17
TEBES, CINTHYA	Mujer	1
BOUDON TORREALBA, SUSANA	Mujer	1
FUENTES LETTURA, EXEQUIEL	-	1
ESPINOZA, DANIELA	Mujer	3
CARVAJAL, JAVIERA	Mujer	1
ANDRADE, ENIDE	-	1
ALLENDE-GONZALEZ, PATRICIO	Hombre	1
VEGA, CAROLINA	Mujer	1
LUNA-JORQUERA, GUILLERMO	Hombre	56
JORQUERA, JAVIERA	Mujer	1
FRIEDLANDER, A. M.	Hombre	1
SILVA, JIMENA	Mujer	16
DEFRANCHI, YOHANA	-	2
ESPOSITO, IGNACIO	Hombre	1
RIVERA-INGRAHAM, GEORGINA A.	Mujer	8
AGUILERA, MAURICIO	Hombre	3
LUFIN-VARAS, MARCELO LEONARDO	Hombre	33
ROJAS, NIELKA	-	1
FANG, XIANGSONG	-	3
HINOJOSA-TOLEDO, IVAN ANDRES	Hombre	29
VELAZQUEZ ABAD, LUISBERYS	-	2
TELLO-ORTIZ, FRANCISCO ANTONIO	Hombre	3
ALVAREZ-VARAS, ROCIO ESMERALDA	Mujer	4
BAEZA, ANTONIO	Hombre	2
VALLADARES, MARIA	Mujer	4
MUNOZ PARRA, PRAXEDES	-	1
PIZARRO, H.	Hombre	10
GONZALEZ, R.	-	1
LUCAY, FREDDY A.	Hombre	2
ROMERO, JAIME	Hombre	1
LOPEZ, MANUELA	Mujer	5
MARTINEZ, FELIPE I.	Hombre	1
BERNAL, G.	Hombre	25
GONZALEZ, RODRIGO	-	1
RAMOS, FABIAN	Hombre	1
VELIZ-ROJAS, LIZET	Mujer	7
SAPIAINS, PIA	-	5
YANNICELLY, BEATRIZ	Mujer	1
MICHELETTI, STEFANO	Hombre	1
AGUILERA, VICTOR M.	Hombre	10
MIRANDA-URBINA, DIEGO A.	Hombre	2
FERNANDEZ, CLAUDIA	Mujer	1
CACERES, DANIEL	Hombre	1
GUTIERREZ, LUIS	Hombre	3
MORA-CARRENO, MAURICIO	Hombre	4
RICHARD, NICOLAS	Hombre	1
TELGIE BENDEK, LORETO	Mujer	1
ROJAS ESQUIVEL, DIEGO	Hombre	1
SAAVEDRA PATINO, CRISTIAN	Hombre	1
SUAREZ MALEBRAN, VERONICA	Mujer	1
LEPE, CLAUDIA	Mujer	1
MANRIQUEZ BARRIA, JACQUELINE	Mujer	1
CORREA-GUZMAN, CRISTIAN	Hombre	1
GASPARIM, E.	Mujer	24
KEITH, BRIAN F.	Hombre	1
MALUENDA BERNA, M. Y. L.	-	1
BOZO, JORGE	Hombre	1
GONZALEZ-BANDA, ESTEBAN ANDRES	Hombre	3
PALME, M.	Hombre	36
DEFRANCHI, YOHANA D.	-	1
IGNACIA ARAUS, MARIA	Mujer	1
FLORES-GATICA, HECTOR RICARDO	Hombre	28
URZUA, JULIO	Hombre	1
MONTOFRE BACIGALUPO, ITALO	Hombre	1
GALVEZ ESTAY, MARIA	Mujer	1
FERNANDA OJEDA, MARIA	Mujer	1
BASCUNAN-GODOY, LUISA	Mujer	3
GARCIA-SILVA, PABLO	Hombre	1
GONZALEZ-MARTINEZ, ELIAS	Hombre	1
MUNOZ, NADIA	Mujer	1
SOTO, LEONARDO	Hombre	1
PORTFLITT-TORO, MATIAS	Hombre	18
MORALES MARIN, C. A. L.	-	2
ROJAS, R.	Hombre	36
REYNA-JELDES, MAURICIO	Hombre	12
TEDESCO-SILVA, HELIO	Hombre	1
MELLO-MARIANO, TARCILLA	-	1
VEGA ZEPEDA, VIANCA	-	7
TAPIA-GONZALEZ, MAKARENA	-	1
VELIZ, ROBERTO	Hombre	1
BEKIOS-CALFA, JUAN	Hombre	18
BEYLE, CHRISTIAN	Hombre	7
AROCA, PATRICIO	Hombre	12
SOTO, JUAN	Hombre	3
POBLETE-VILCHES, HORACIO	Hombre	1
VIDAL-DIAZ, CLAUDIO	Hombre	1
GONZALEZ-TAPIA, RODRIGO IVAN	Hombre	30
HERRERA, SEBASTIAN	Hombre	8
MESTRE, ANDRES	Hombre	1
VARGAS, MANUEL	Hombre	1
MORALES LETZKUS, CRISTIAN	Hombre	2
PENNA, MIGUEL A.	Hombre	7
PASTEN-ARAYA, F.	Hombre	1
CRUZ, E.	-	1
JALDIN, D.	Hombre	3
ARCOS, KATHERYN, V	-	1
POBLETE, DIEGO A.	Hombre	4
SEREY, EDUARDO A.	Hombre	2
GARCIA BARRIGA, MAGDALENA	Mujer	1
MORALES-LADRON DE GUEVARA, ARTURO	Hombre	3
BARRIA, DANIELA	Mujer	6
KIMESWENGER, STEFAN	Hombre	53
EDDING, MARIO	Hombre	7
IBANEZ, T.	-	1
DROGUETT, BYRON	Hombre	2
FOUQUET, NATHALIA	Mujer	1
DEL CAMPO, LUIS	Hombre	4
FAUNDES CATALAN, WILFREDO	Hombre	1
AGUILERA, PATRICIO	Hombre	1
SALVATI, AGNESE	Mujer	1
ROJAS, K.	Mujer	1
AGUILAR-ESPINOSA, PABLO MANUEL	Hombre	2
LEON, JOICE	Mujer	1
DAVIS-BELMAR, CAROL	Mujer	1
SANCHEZ C, EWIN	-	1
DOBRINGER, JOHANNE	Mujer	3
BRANADA, R.	-	1
AGUILERA-MOYA, MOISES ANDRES	Hombre	27
ROLDAN LATORRE, WALTER	Hombre	1
GARCES ARROYO, JORGE	Hombre	1
COLLAO, MACARENA	Mujer	6
SALAS, MARIO	Hombre	14
ALFARO, JAIME H.	Hombre	1
RENGEL, JOSE	Hombre	7
TORRES, CYNTHIA M.	Mujer	6
JUSTEL, FRANCISCA J.	Mujer	2
ROMERO, LEONARDO	Hombre	2
GHORBANI, YOUSEF	Hombre	2
PLAZA, W.	Hombre	3
RAMIREZ-SANTANA, MURIEL	Mujer	35
URRUTIA, JAVIER	Hombre	8
OSES PEDRAZA, ROMULO	Hombre	13
DIAZ-VIDAL, GABRIELA A.	Mujer	4
BARRIENTOS, JAIME	Hombre	35
BOLADOS, PAOLA	Mujer	5
ANGEL MANSILLA, MIGUEL	Hombre	2
LEITAO ALVAREZ-SALAMANCA, FRANCISCA	Mujer	1
DAS, RANJIT	Hombre	10
WASON, H. R.	Hombre	1
SHARMA, M. L.	-	1
RODRIGUEZ-CARVAJAL, DANIEL FELIPE	Hombre	1
ROBBIANO, MARIA	Mujer	50
FERRADA MUNOZ, MONICA	Mujer	1
VALDES GONZALEZ, MARISELA	Mujer	1
SALAZAR SILVA, ELISA	Mujer	1
FLORES, JACQUELINE	Mujer	3
CASTRO-ROJAS, MARIA VICTORIA	Mujer	1
OETIKER, NIA	-	2
NUNEZ-SOTO, CLAUDIA ELIZABETH	Mujer	5
MENESES, DANIELA	Mujer	3
GONZALEZ, R.	-	1
DE LA FUENTE, ANA	-	1
MOMBERG, RODRIGO	Hombre	1
MOMBERG, RODRIGO	Hombre	1
MOYANO D&#39;ANGELO, M. L.	-	1
COLMAN, LUIS	Hombre	1
CARDENAS, MANUEL	Hombre	19
ROJAS-GONZALEZ, NIELKA	-	1
COHEN, ROGER E.	Hombre	1
TAPIA-VIERA, MIGUEL ANDRES	Hombre	3
GONZALEZ, RODRIGO	-	1
FERNANDEZ-MORT, ALBERTO	Hombre	4
SANCHEZ, CAROLINE	Mujer	2
BARRIENTOS, J.	-	1
BARRIENTOS, J.	-	1
DELPIANO LIRA, CRISTIAN	Hombre	6
PINO-SALDIAS, GABRIEL AURELIO	Hombre	3
BORIE, CESAR	Hombre	11
FLORES-FERNANDEZ, CAROLA FRANCISCA	Mujer	11
GARCIA, SAMANTHA	Mujer	2
GODOY, NIDIA	Mujer	1
LEPPES, FRANCISCA	Mujer	1
OSORIO, CAMILA	Mujer	1
REINWALD, HANNES	Hombre	1
HERLAN, JAMES J.	Hombre	3
STASSUN, KEIVAN	-	1
TORRES-GOMEZ, ALEXANDER	Hombre	1
ROMERO, MARIA S.	Mujer	13
SARMIENTO-FLORES, ALVARO IGNACIO	Hombre	1
TABORDA, MARIA I.	Mujer	4
EASTON, ERIN E.	Mujer	18
BAHAMONDES, PABLO	Hombre	1
HERNANDEZ, RODRIGO	Hombre	1
MUNOZ-ALVARADO, PAMELA DEL PILAR	Mujer	1
PROESTAKIS-MATURANA, ALEJANDRO	Hombre	1
CASTILLO, CAMILA	Mujer	2
CONTRERAS, JUAN PABLO	Hombre	4
DEL PINO-MUNOZ, LUIS ALBERTO	Hombre	6
PINTO-ROJAS, I	-	1
MARIANO MELLO, TARCILLA	-	2
MOLINA OTAROLA, RAUL	Hombre	1
PEREZ-GODOY, VILMA ALEJANDRA	Mujer	4
WLODARCZYK, ANNA	Mujer	49
VILLAFANA, JAIME A.	Hombre	2
BENITEZ-DE LA FUENTE, HUGO ALEJANDRO	Hombre	3
FARIAS-GOMEZ, CRISTIAN	Hombre	3
VEGA, L.	-	1
CASTANO-RIVERA, FABIO EMILIO	Hombre	2
GONZALEZ-CARRASCO, JUAN FREDY	Hombre	12
CASTILLO LADINO, PATRICIA	Mujer	1
SALGADO PASTEN, SOFIA	Mujer	1
NILO, YENNY	-	1
SALVATIERRA, KARLA	Mujer	1
LOPEZ, SERGIO	Hombre	1
PALOMINOS-VASQUEZ, VERONICA	Mujer	1
ACOSTA-FLORES, R.	Hombre	2
KIESSLING, TIM	Hombre	10
PAZZONA, MATTEO	Hombre	1
GUZMAN, FERNANDO	Hombre	6
AVILES, J.	Hombre	1
MIRANDA, GISELLE	Mujer	1
VALLEJOS, CARMEN	Mujer	1
SILVA-ESPINOZA, DANIEL ORLANDO	Hombre	1
ROJO-JERALDO, OSCAR LUIS	Hombre	58
ROJAS-HERNANDEZ, N.	Mujer	1
CHAGNON, CATHERINE	Mujer	2
GALLARDO, CAMILA	Mujer	8
DAWSON-DIAZ, NATHAL	-	1
ARROYO-FERNANDEZ, DAISY	Mujer	2
ENCALADA, OLGA	Mujer	2
CARCAMO, C.	Mujer	2
PAREDES, CAROLINA	Mujer	1
NOWAJEWSKI, PRISCILLA	Mujer	1
TAPIA-UBEDA, FRANCISCO JAVIER	Hombre	3
HONORATO-ZIMMER, DANIELA	Mujer	12
MONDACA MIRANDA, ALEXIS	Hombre	1
RUIZ CAMPO, SOFIA	Mujer	1
GONZALEZ, SYLVANA	Mujer	1
FERNANDEZ-TRINCADO, JOSE GREGORIO	Hombre	58
HENRIQUE BLASER, JAVIER	Hombre	1
HUIDOBRO ARABIA, JUAN	Hombre	1
ALVARADO ACUNA, LUIS	Hombre	5
VEGA, VIANCA	-	1
ARACENA, A.	Hombre	1
MORAGA MUNOZ, DANIEL	Hombre	3
VERGARA-PERUCICH, FRANCISCO	Hombre	1
MACAYA, ERASMO C.	Hombre	1
SEPULVEDA, JOAQUIN M.	Hombre	1
SANHUEZA, MARCOS	Hombre	1
PORTILLA, CAROLINA	Mujer	1
LOPEZ, CRISTOPHER	Hombre	18
CAMPOS-SEPULVEDA, EDUARDO	Hombre	34
LOYOLA, RODRIGO	Hombre	16
PIZARRO-CARRASCO, JOSE JOAQUIN	Hombre	4
ERICES, CRISTIAN	Hombre	1
OROSTICA, MARTA	Mujer	1
SANDOVAL-MANQUIAN, CAROLINA ANDREA	Mujer	4
ZAMBRA, DENYS	Hombre	1
VARELA-SANTIBANEZ, CARLOS EDUARDO	Hombre	1
FERRANTE, CAROLINA	Mujer	1
BECERRA VALDIVIA, KATHERINE	Mujer	1
SALAS SALAZAR, CAROLINA	Mujer	1
GOMEZ-UCHIDA, DANIEL	Hombre	1
PEREZ LANCELLOTTI, GINO	Hombre	1
ZIEDE BIZE, MARCELA	Mujer	1
SALGADO, FELIPE	Hombre	1
FUENTES-VILLALOBOS, SANDRA PATRICIA	Mujer	35
PEZOA-FUENTES, CLAUDIA	Mujer	7
SEGOVIA, VICTORIA	Mujer	1
GALLARDO-ALTAMIRANO, MAURICIO EUGENIO	Hombre	9
MARTINELLI, JULIETA C.	Mujer	1
ALVAREZ ARGALUZA, M. I.	-	1
ARDILES VEGA, V. A.	-	1
ALVARADO GOMEZ, D.	-	1
PARRAGUEZ GUERRA, F.	-	1
TOLEDO GOMEZ, J.	-	1
OLIVARES ARAYA, P.	-	1
LEIVA, SANDRA	Mujer	1
OYANADER, MARIO A.	Hombre	7
RAMOS LEIVA, LUCIA	Mujer	3
LOBOS, CAMILA	Mujer	1
VELIZ-ROJAS, KARINA JESSICA	Mujer	10
CHANDIA, NANCY	Mujer	3
RIOS-ROSAS, DANIELA	Mujer	1
CASTILLO-MONTES, ALVARO ARTURO	Hombre	1
ACUTO, FELIX	Hombre	1
NAVARRETE, MAURICIO	Hombre	3
ARAYA, PATRICIO R.	Hombre	1
ZAMBRA, CRISS V.	-	1
CACERES, HERNAN	Hombre	9
RODRIGUEZ-NUNEZ, KAREN	Mujer	1
FRELIJJ-RUBILAR, HEINZ ERNESTO	Hombre	2
LAM, ELIZABETH J.	Mujer	17
LOPEZ, BORIS A.	Hombre	11
PINTO, PABLO E.	Hombre	4
HONORES, GUILLERMO	Hombre	4
GONZALEZ, HORACIO	Hombre	1
URRIOLA-URRIOLA, NICOLE DOMINIQUE	Mujer	6
ROJAS, CONSTANZA	Mujer	2
ZARATE, RAFAELLA V.	-	1
SAN MARTIN-REBOLLEDO, BERNARDO ANTONIO	Hombre	26
CORTES-ADASME, ELIZABETH NICOLE	Mujer	3
MUNOZ-RAMIREZ, BRAULIO ALFREDO	Hombre	1
RIVERA, NATHALY M.	Mujer	1
ECHEVERRIA, A.	Hombre	1
PINTO-TABILO, ERIC	Hombre	1
BROKORDT, B.	-	1
YANEZ, J. M.	Hombre	1
GUZMAN, M.	Hombre	6
LARA, R.	-	1
GARAY, G.	-	1
GOMEZ, JESICA	-	1
TORRES-ROUFF, CHRISTINA	Mujer	46
ALARCON A, MARIA HORTENCIA	Mujer	1
LANCELLOTTI G, DOMINGO ANTONIO	Hombre	1
PEDREROS L, ANDRES ROLANDO	Hombre	1
BUGUENO A, CLAUDIA ALEJANDRA	Mujer	1
MUNIZAGA R, RUBEN ALEJANDRO	Hombre	1
DELGADO-VALENCIA, ERIC	Hombre	1
ROJAS-BALLESTEROS, MARIELA	Mujer	1
MENDIZ-ROJAS, HELENY	-	1
HIDALGO-RUZ, VALERIA	Mujer	9
ZUNIGA-VENEGAS, LILIANA	Mujer	5
VILCA, DANIELA	Mujer	1
TAGLE OCHOA, TANIA	Mujer	1
ETCHEGARAY PEZO, PAULO	Hombre	1
MIRANDA, PABLO A.	Hombre	11
MIGUEL RODRIGO, LUIS	Hombre	1
GALVEZ-AHUMADA, EDELMIRA DELFINA	Mujer	102
ROJAS-GUERRERO, RENE SEGUNDO	Hombre	2
VARGAS-ROBERTS, SOFIA	Mujer	2
MUNOZ, DANIELA C.	Mujer	1
GAMIZ, FERNANDO	Hombre	2
SANDOVAL-GUZMAN, RODRIGO ANDRES	Hombre	19
FERNANDEZ-MOROSO, SEBASTIAN	Hombre	1
PRIETO, MANUEL	Hombre	13
GARCIA-MARTINEZ, ISABEL	Mujer	1
PEREDO, SANTIAGO	Hombre	2
FLOREZ, JULY	-	3
TAPIA-ESPINOZA, DAVID ALEJANDRO	Hombre	4
MUNOZ, PABLO	Hombre	8
