organization,scholar_id,affiliation,email_domain,citedby,interests
1.2216913016116922e+19,Rf6SVxoAAAAJ,"Académico Escuela de Sociología, Universidad Diego Portales, Chile",@udp.cl,865.0,
1.2216913016116922e+19,JI8pOCwAAAAJ,Universidad Diego Portales,@udp.cl,837.0,"Innovación, Crecimiento, Productividad, Comercio internacional, diversificación"
1.2216913016116922e+19,NvmhwgYAAAAJ,Universidad Diego Portales,@udp.cl,820.0,"educación, infancia, análisis crítico de discurso"
1.2216913016116922e+19,OJ1rTPsAAAAJ,Universidad Diego Portales,@udp.cl,815.0,"Lingüística, Lingüística Computacional, Ciencias Cognitivas, Educación, Literatura"
1.2216913016116922e+19,LzOVVdMAAAAJ,Universidad Diego Portales,@udp.cl,815.0,"Transport Planning, Public Transport, Simulation"
1.2216913016116922e+19,q10ThmQAAAAJ,Universidad Diego Portales,@udp.cl,750.0,"economía, desarrollo económico, economía laboral"
1.2216913016116922e+19,qCfAT3gAAAAJ,"Universidad Diego Portales, Facultad de Medicina. Lab. de Neurociencia Traslacional, Santiago, Chile",@udp.cl,726.0,"Pain, Spinal Cord, Neuronal Networks, Sensory coding, Medical devices."
1.2216913016116922e+19,HaX6qs4AAAAJ,"Profesor Asociado, Escuela de Ciencia Política, Universidad Diego Portales",@mail.udp.cl,731.0,Comparative Politics
1.2216913016116922e+19,iVMScGEAAAAJ,Associate Professor University Diego Portales,@udp.cl,710.0,"luxury, consumer behavior, teens, cross cultural studies, materialism"
1.2216913016116922e+19,fKqdV0IAAAAJ,"Facultad de Administración y Economía, Universidad Diego Portales, Chile",@udp.cl,675.0,Economics
1.2216913016116922e+19,lwZonicAAAAJ,Universidad Diego Portales,@udp.cl,666.0,
1.2216913016116922e+19,22ynv5cAAAAJ,"Professor of Sociology, Universidad Diego Portales (Chile)",@udp.cl,621.0,"critical theory, conceptual history, political sociology, socio-legal studies"
1.2216913016116922e+19,O7I7d1UAAAAJ,Universidad Diego Portales,@mail.udp.cl,649.0,"Hydrological Modelling, UASs, Image Velocimetry, Stochastic Processes, Bridge Scour"
1.2216913016116922e+19,-ToYjIwAAAAJ,Universidad Diego Portales,@udp.cl,621.0,"Facade design, energy efficiency, environmental design"
1.2216913016116922e+19,MVsIFcMAAAAJ,"Profesor de Psiquiatría, Universidad Diego Portales",@mail.udp.cl,605.0,"psiquiatría, educación, trastornos del ánimo, suicidalidad"
1.2216913016116922e+19,Rs03Z1MAAAAJ,Universidad Diego Portales,@udp.cl,586.0,"Fisiología Reproductiva, Infertilidad, Medicina Reproductiva, Embriología"
1.2216913016116922e+19,mBNeLBUAAAAJ,Universidad Diego Portales,@mail.udp.cl,588.0,"mathematical modelling, algorithms, business analytics"
1.2216913016116922e+19,6lYgX_0AAAAJ,Universidad Diego Portales,@mail.udp.cl,543.0,Sociology
1.2216913016116922e+19,apsrhYgAAAAJ,"Instituto do Câncer do Estado de São Paulo. Profesor Universidad Diego Portales, investigador",@mail.udp.cl,513.0,"Dosimetry, Radiological Protection, Medical Physics, Quality Control, SIT"
1.2216913016116922e+19,TQDDs-oAAAAJ,Center for Human Neuroscience and Neuropsychology (CENHN) - Universidad Diego Portales,@udp.cl,517.0,"Cognitive Neuroscience, 4E Cognition, MoBI, Social Interaction, Real-World Neuroscience"
1.2216913016116922e+19,ieeqKmYAAAAJ,Universidad Diego Portales,@udp.cl,473.0,"infancia, políticas públicas, intervención comunitaria"
1.2216913016116922e+19,bFIpeYwAAAAJ,UDP- Associate Professor,@udp.cl,465.0,"Hydrology, fluvial geomorphology, sediment transport"
1.2216913016116922e+19,nm-MHT4AAAAJ,"Profesor de Sociología, Universidad Diego Portales",@mail.udp.cl,454.0,"Sociología cultural, memoria, generaciones, narrativas, desigualdad"
1.2216913016116922e+19,m6Q4YK0AAAAJ,Universidad Diego Portales,@mail.udp.cl,435.0,"Diversidad, Interacciones Pedagógicas, Desarrollo e Identidad Profesional Docente"
1.2216913016116922e+19,77rS9hwAAAAJ,"Universidad Diego Portales, Facultad de Administración y Economía",@udp.cl,436.0,"Organizational Behavior, Work motivation, Leadership, Goal hierarchy and multiple goals pursue"
1.2216913016116922e+19,cpAhnCMAAAAJ,"Assistant Professor, Universidad Diego Portales",@udp.cl,448.0,"Machine Learning, neural networks, Data Science, Business intelligence"
1.2216913016116922e+19,DmMyIp4AAAAJ,"Assistant Professor, Escuela de Ingeniería Civil en Obras Civiles, Universidad Diego Portales",@udp.cl,426.0,"Civil Engineering, Earthquake Engineering, Geotechnical Engineering, Engineering Seismology"
1.2216913016116922e+19,_VWCeRUAAAAJ,"Profesora Asociada, Escuela de Historia, Universidad Diego Portales",@udp.cl,441.0,"género, sexualidades, feminismo, historia oral, memoria"
1.2216913016116922e+19,BvF7m3oAAAAJ,Universidad Diego Portales,@mail.udp.cl,426.0,
1.2216913016116922e+19,ID73yWUAAAAJ,"Escuela de Sociología, Universidad Diego Portales",@udp.cl,405.0,"familia, parentalidad, discapacidad, reproducción, homparentalidad"
1.2216913016116922e+19,3fjKVVYAAAAJ,"Profesor de Métodos Cuantitativos, Universidad Diego Portales",@udp.cl,403.0,Metodología Cuantitativa
1.2216913016116922e+19,DFmmVyMAAAAJ,"Centro de Estudios en Neurociencia Humana y Neuropsicología, Universidad Diego Portales",@udp.cl,356.0,"Neurobiology of social behavior, Social Cognitive Neuroscience, Comparative Cognition"
1.2216913016116922e+19,80nKR9kAAAAJ,Universidad Diego Portales,@udp.cl,349.0,"Antropología urbana, antropología política, ciudad, vivienda, subjetividad"
1.2216913016116922e+19,Haoi7_oAAAAJ,"Profesor Titular de Derecho Penal, Universidad Diego Portales",@mail.udp.cl,325.0,Derecho penal
1.2216913016116922e+19,le4B99MAAAAJ,Universidad Diego Portales,@udp.cl,317.0,"Data center energy and thermal management, electronics cooling, computational fluids mechanics and heat and mass transfer"
1.2216913016116922e+19,qNwNVNIAAAAJ,"Associate Professor, Department of Economics, Universidad Diego Portales, Chile",@udp.cl,283.0,"Financial Econometrics, Time Series Econometrics, Financial Economics, Annuities, Pensions"
1.2216913016116922e+19,UUskKgIAAAAJ,Universidad Diego Portales,@udp.cl,297.0,
1.2216913016116922e+19,Uy-kaZEAAAAJ,"Universidad Diego Portales, Chile",@udp.cl,280.0,Health Communication
1.2216913016116922e+19,SCfVlXAAAAAJ,Universidad Diego Portales,@mail.udp.cl,270.0,"SDSS, Learning, CSCW, geocollaboration"
1.2216913016116922e+19,hKq90fkAAAAJ,Universidad Diego Portales,@mail.udp.cl,267.0,"Large Scale Distributed Systems, Systems"
1.2216913016116922e+19,DnIgg5QAAAAJ,Universidad Diego Portales,@udp.cl,262.0,"Banking, Microfinance, Applied Economics"
1.2216913016116922e+19,Y7D_uNEAAAAJ,"Universidad Diego Portales, Facultad de Medicina",@mail.udp.cl,255.0,"Manejo de la vía aérea, airway management, education"
1.2216913016116922e+19,XUjirgwAAAAJ,"Faculty of Engineering and Science, Universidad Diego Portales, Santiago de Chile",@udp.cl,255.0,"quantum optics & information, laser physics, optomechanics, quantum materials, collective phenomena"
1.2216913016116922e+19,rU9jiAwAAAAJ,"Centro de Investigación Biomédica, Facultad de Medicina, Universidad Diego Portales",@udp.cl,259.0,"Cell signaling, Bioinformatics, Drug design, Neurodegenerative diseases"
1.2216913016116922e+19,oxmZsFcAAAAJ,"eBay, Universidad Diego portales, Universidad de Chile",@mail.udp.cl,241.0,"Algorithms and Data Structures, Recommender Systems"
1.2216913016116922e+19,d_EShyMAAAAJ,"Escuela de Sociología, Universidad Diego Portales",@udp.cl,224.0,"Gender, Motherhood, Reproduction, Time, Life Course"
1.2216913016116922e+19,gh9qyTMAAAAJ,Universidad Diego Portales,@udp.cl,218.0,"victimología, abuso sexual infantil, maltrato infantil, vulneración de derechos"
1.2216913016116922e+19,VlO1OEAAAAAJ,Universidad Diego Portales,@udp.cl,225.0,"Political Philosophy, Kantianism, Carl Schmitt, Salomon Maimon, Friedrich Hölderlin"
1.2216913016116922e+19,7TdyZdcAAAAJ,"Facultad de Derecho, Universidad Diego Portales",@mail.udp.cl,217.0,"Derecho procesal, reformas judiciales, derecho probatorio, tribunales de familia, acciones colectivas cultura legal"
