organization,scholar_id,affiliation,email_domain,citedby,interests
15469411678705648791,oWdkRK0AAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,73.0,Musicología
15469411678705648791,XIpXcyIAAAAJ,"Professor of Educational Courses, Universidad Alberto Hurtado",@uahurtado.cl,72.0,"Education, Educational Policy, Comparative Education Policies, Sociology of Education, Critical Pedagogy"
15469411678705648791,IFROnekAAAAJ,"Departamento de Psicología, Universidad Alberto Hurtado",@uahurtado.cl,58.0,"Políticas de Aprendizaje Social y Emocional, Emociones, Cultura terapéutica Educación."
15469411678705648791,OQBICtYAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,54.0,"derecho civil, responsabilidad civil enriquecimiento injustificado"
15469411678705648791,UhcAJbIAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,57.0,"Educação, Argumentação & Cognição"
15469411678705648791,IsXxPBcAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,53.0,"Trabajo Social, Intervenciones sociales, Juventudes"
15469411678705648791,hhWf9PoAAAAJ,"Departamento de Geografía, Universidad Alberto Hurtado",@uahurtado.cl,52.0,"Geografía del transporte, Movilidad Urbana, Accesibilidad"
15469411678705648791,1Ji7xGAAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,53.0,"Technology Management and Innovation, Business Strategy, Intellectual Property Rights, Licensing."
15469411678705648791,1-7CYlsAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,49.0,Derecho Corporativo/ Propiedad Intelectual/Derecho Digital
15469411678705648791,A5d45rgAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,48.0,"filosofía política, filosofía del derecho, hermenéutica, Paul Ricoeur, Gabriel Marcel"
15469411678705648791,a1Zzs4EAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,43.0,
15469411678705648791,XMXFHP4AAAAJ,"Professor of English Pedagogy, Universidad Alberto Hurtado",@uahurtado.cl,39.0,"tefl, language assessment, language teacher education, social representations"
15469411678705648791,QVQCf8QAAAAJ,PhD Persona y Sociedad en el Mundo Contemporáneo. Universidad Alberto Hurtado. Chile,@uahurtado.cl,35.0,"Género, interculturalidad, descolonialidad, trabajo social"
15469411678705648791,RH2gfoAAAAAJ,Académico del Departamento de Geografía Universidad Alberto Hurtado,@uahurtado.cl,33.0,"Geografía cultural, métodos cualitativos, educación geográfica, geografía de los niños y jóvenes"
15469411678705648791,WsAt0D8AAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,30.0,"media sociology, political communication, journalism studies, elites"
15469411678705648791,ydBXoc4AAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,59.0,"Gobiernos Subnacionales, Administración Pública, Estudios Urbanos"
15469411678705648791,HtElAK0AAAAJ,"Académica Departamento de Historia, Universidad Alberto Hurtado",@uahurtado.cl,23.0,"Formación docente, Formación práctica, Didáctica de la historia, Investigación pedagógica"
15469411678705648791,NiQW1V4AAAAJ,"Departamento de Lengua y Literatura, Universidad Alberto Hurtado",@uahurtado.cl,21.0,"Sociolingüística, Fonética, Entonación, Oralidad"
15469411678705648791,wxeCIuEAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,21.0,Philosophy
15469411678705648791,RG_D8ycAAAAJ,"Profesor, licenciado y magíster en filosofía, Universidad Alberto Hurtado",@alumnos.uahurtado.cl,14.0,"Filosofía política, posestructuralismo, ética, historia de la filosofía contemporánea"
15469411678705648791,MG4--cEAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,16.0,"migraciones, género, violencias, Derechos Humanos"
15469411678705648791,qaam31UAAAAJ,Docente pre y postgrado Universidad Alberto Hurtado (UAH),@uahurtado.cl,14.0,Trabajo Social - Producción de Conocimientos - Feminismos
15469411678705648791,FVIIDnsAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,13.0,"Finanzas, Econometría"
15469411678705648791,14pWZNUAAAAJ,Departamento de Arte - Facultad de Filosofía y Humanidades - Universidad Alberto Hurtado,@uahurtado.cl,12.0,"Arts education, aesthetic, art theory, art based research"
15469411678705648791,FEvNeq8AAAAJ,"Etnomusicólogo. Investigador postdoctoral, Instituto de Música, Universidad Alberto Hurtado",@uahurtado.cl,10.0,"Música mapuche, música y chamanismo, etnomusicología, etnografía"
15469411678705648791,jit-0soAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,9.0,"tecnologías de información, gestión documental, preservación digital, visualización de datos"
15469411678705648791,2aJ0XT4AAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,9.0,"accounting, finance, financial accounting, data science, qualitative research"
15469411678705648791,wZ7cZhEAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,8.0,"Educación, transiciones educativas, trayectorias Técnico profesionales, tutorías de acompañamiento integral"
15469411678705648791,XYBgDE8AAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,7.0,"language testing, language assessment literacy, test impact, teacher education"
15469411678705648791,zX4qncoAAAAJ,Universidad Alberto Hurtado,@alumnos.uahurtado.cl,6.0,"Filosofía de la Mente, Ciencias Cognitivas, Epistemología, Filosofía de la Ciencia"
15469411678705648791,t_xC8tcAAAAJ,"Dr.(c) en Sociología, Universidad Alberto Hurtado",@alumnos.uahurtado.cl,6.0,"Trabajo, Clases Sociales, Conciencia de Clase"
15469411678705648791,qCRImu8AAAAJ,"Universidad Alberto Hurtado, Centro UC Derecho y Religión Pontificia Universidad Católica de Chile",@uahurtado.cl,6.0,"Derecho Público, Derechos Humanos, Derecho Eclesiástico del Estado, Archivística y Conservación"
15469411678705648791,yKVz31QAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,4.0,"género, masculinidades, cuidados, igualdad de género, paternidad"
15469411678705648791,oqdFQ8wAAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,5.0,"Medio ambiente, producción de conocimiento."
15469411678705648791,H7jrTScAAAAJ,"Professor of Philosophy, Alberto Hurtado University",@uahurtado.cl,3.0,"Political Philosophy, Modern Philosophy, Philosophy of Art"
15469411678705648791,2E-3AeMAAAAJ,"Profesor e Investigador, Universidad Alberto Hurtado, UNAB, UMC.",@uahurtado.cl,5.0,"Responsabilidad Social, Desarrollo Sostenible, Administración, Economía, Diálogo Social"
15469411678705648791,MsPC8uwAAAAJ,"Profesora de Relaciones Internacionales, Universidad Alberto Hurtado",@uahurtado.cl,1.0,"Relaciones América Latina, Análisis de Política Exterior, Política Exterior Comparada"
15469411678705648791,VCXn83wAAAAJ,"Profesor de Inglés, Universidad Alberto Hurtado",@uahurtado.cl,1.0,"Language Assessment, Naturalistic learning"
15469411678705648791,mkgoO8oAAAAJ,Universidad Alberto Hurtado,@alumnos.uahurtado.cl,2.0,"Filosofia de la ciencia, filosofia analítica, logica, Spinoza."
15469411678705648791,AEIa8-AAAAAJ,"Doctor (c) en Psicología, Universidad Alberto Hurtado",@uahurtado.cl,1.0,"subjetividad, arte, música, trabajo, psicología social"
15469411678705648791,mDAu6P4AAAAJ,Universidad Alberto Hurtado,@uahurtado.cl,,"Filosofía Moderna, Filosofía Medieval, Filosofía Política"
15469411678705648791,0jJAFzIAAAAJ,Universidad Alberto Hurtado,@alumnos.uahurtado.cl,1.0,"Antropología, Filosofía, Ciencias de la religiones, investigación educativa"
15469411678705648791,z0fyxY4AAAAJ,"Cientista Político, Universidad Alberto Hurtado",@alumnos.uahurtado.cl,,"Políticas Públicas, Estado, Sociedad, Administración Pública, Innovación"
15469411678705648791,oMKf7a8AAAAJ,"Politóloga, Universidad Alberto Hurtado",@alumnos.uahurtado.cl,,
