organization,scholar_id,affiliation,email_domain,citedby,interests
7.698552169257899e+18,HOohI18AAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,25.0,"['Psicología infanto juvenil', 'psicología social', 'participación infantil', 'desinstitucionalización']"
7.698552169257899e+18,Rmzf5D8AAAAJ,"Investigadora asociada, Pontificia Universidad Católica de Valparaíso",@pucv.cl,23.0,"['Educación', 'mejora educativa', 'educación inicial']"
7.698552169257899e+18,rVNnB44AAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,23.0,"['Psicología social del trabajo', 'subjetividad laboral', 'teoría del afecto', 'política social', 'nuevo management público']"
7.698552169257899e+18,YhLct7AAAAAJ,Pontificia Universidad Católica de Valparaiso,@mail.pucv.cl,24.0,"['Computational imaging', 'Wavefront sensing']"
7.698552169257899e+18,BxqAf1YAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,23.0,"['Operations Research', 'Supply Chain Management']"
7.698552169257899e+18,fFPLGI4AAAAJ,Pontificia Universidad Catolica de Valparaiso,@pucv.cl,22.0,"['language evolution', 'discrete systems']"
7.698552169257899e+18,--SobI8AAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,23.0,"['Genomics', 'Biometrics', 'Applied Statistics', 'and Quantitative Genetics.']"
7.698552169257899e+18,VhO4oXUAAAAJ,"Profesor de Educación Física, Pontificia Universidad Católica de Valparaíso",@pucv.cl,23.0,"['Educación Física', 'Didáctica de la Educación Física', 'Motricidad']"
7.698552169257899e+18,Ga2zuDUAAAAJ,Pontificia Universidad Catolica de Valparaiso,@mail.pucv.cl,22.0,['Optimization']
7.698552169257899e+18,vUP5i-IAAAAJ,PUCV,@pucv.cl,19.0,"['Alfabetización académica', 'lingüística de corpus y procesamiento del lenguaje natural']"
7.698552169257899e+18,Ir83B10AAAAJ,"Profesora de Literatura, Pontificia Universidad Católica de Valparaíso",@pucv.cl,19.0,"['Literatura', 'Estudios Culturales', 'Cine', 'Brasil', 'Caribe']"
7.698552169257899e+18,4f3PyX4AAAAJ,"Profesor de anatomía, Pontificia Universidad Católica de Valparaíso",@pucv.cl,19.0,"['Anatomía', 'ecomorfología', 'Educación en biología', 'Biología', 'Ecología.']"
7.698552169257899e+18,aGIddq0AAAAJ,Pontificia Universidad Católica de Valparaiso,@pucv.cl,18.0,"['Educación', 'Antropología', 'Metodología de la investigación', 'Políticas públicas', 'Teoría crítica']"
,WmEAMDEAAAAJ,Academia Politécnica Naval,@apolinav.cl,21.0,"['Physics Education', 'physical-mathematical relationship', 'Physical learning']"
7.698552169257899e+18,D35pqqQAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,17.0,"['Holografía Digital', 'Procesos de Fabricación y Materials', 'Energías Renovables']"
7.698552169257899e+18,X5IXlH8AAAAJ,"Profesor Agregado, Pontificia Universidad Católica de Valparaíso",@pucv.cl,16.0,"['optimización', 'inteligencia artificial', 'redes eléctricas', 'sistemas multiagente']"
7.698552169257899e+18,GvEOZ_AAAAAJ,"Profesor de Derecho Procesal, Pontificia Universidad Católica de Valparaíso",@pucv.cl,16.0,"['Derecho procesal civil', 'Derecho procesal orgánico y Teoría del objeto del proceso']"
7.698552169257899e+18,C2ZJWxEAAAAJ,"Ingeniero Civil Electrónico, Pontificia Universidad Católica de Valparaíso",@pucv.cl,15.0,"['Sistemas SCADA', 'Ciberseguridad', 'Análisis Forense Digital', 'Redes de Comunicaciones de Datos', 'Sistemas de Control Industrial']"
7.698552169257899e+18,dPBEcqIAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,18.0,"['Bioprocess', 'Fermentation', 'Biopolymers', 'Hydrodinamic stress']"
7.698552169257899e+18,wSB55toAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,14.0,"['Environmental Law', 'Indigenous Right', 'Human Right to Water', 'River protection']"
7.698552169257899e+18,H5i39g0AAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,14.0,"['Myths in education', 'neurosciences', 'teacher training', 'teachers', 'reading']"
7.698552169257899e+18,Iq0CN6gAAAAJ,"Profesor Asociado, Pontificia Universidad Católica de Valparaíso",@pucv.cl,13.0,['Economía del Transporte']
7.698552169257899e+18,C3iasTUAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,13.0,"['Telecomunicaciones', 'Diseño de componentes de radio frecuencia']"
7.698552169257899e+18,MwzoKj8AAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,12.0,['Optimizacion']
7.698552169257899e+18,oLzDovQAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,12.0,"['Cultural heritage', 'Collective Memory', 'Sociology of Culture', 'Museums', 'Archives']"
7.698552169257899e+18,NNQ6dUYAAAAJ,"Associate Professor, Pontificia Universidad Católica de Valparaíso",@pucv.cl,11.0,['Magnetic resonance imaging']
7.698552169257899e+18,ZC-JYdQAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,9.0,['Historia local de Chile']
7.698552169257899e+18,ioDgL-wAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,9.0,['Dinamica de poblaciones marinas. Manejo y evaluación de recursos pesqueros. Modelamiento y simulación']
7.698552169257899e+18,EQGpby0AAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,7.0,"['lingüística', 'análisis del discurso', 'procesamiento', 'comprensión']"
7.698552169257899e+18,j5DcHasAAAAJ,Pontificia Universidad Católica de Valparaiso,@mail.pucv.cl,7.0,[]
7.698552169257899e+18,YiTQF-YAAAAJ,"Estudiante de Doctorado en Lingüística, Pontificia Universidad Católica de Valparaíso",@mail.pucv.cl,6.0,"['linguistica', 'lectura', 'escritura']"
7.698552169257899e+18,AIbzY84AAAAJ,"Coordinadora de Tecnologías Emergentes, Pontificia Universidad Católica de Valparaíso",@pucv.cl,6.0,"['Tecnología educativa', 'realidad aumentada', 'tecnologías emergentes']"
7.698552169257899e+18,986PdnAAAAAJ,"Profesor de Administración, Pontificia Universidad Católica de Valparaíso",@pucv.cl,6.0,"['organizaciones', 'políticas públicas']"
7.698552169257899e+18,vDjdso8AAAAJ,"Instituto de Historia, Pontificia Universidad Católica de Valparaíso",@pucv.cl,6.0,"['Historia de las mujeres y del género', 'Historia de Chile contemporáneo', 'Historia de América Latina', 's.XX']"
7.698552169257899e+18,ro96fjkAAAAJ,Pontificia Universidad Catolica de Valparaiso,@pucv.cl,5.0,"['dynamical systems', 'ergodic theory', 'linear response']"
7.698552169257899e+18,vC0ZVKgAAAAJ,"Pontificia Universidad Católica de Valparaíso,  Chile",@pucv.cl,5.0,"['Inteligencia Artificial', 'Control Automático', 'Robotica', 'FMS', 'Biomedical Engineering']"
7.698552169257899e+18,4srqitIAAAAJ,"Escuela de Ingeniería de Construcción y Transporte, Fac Ing. PUCV",@pucv.cl,5.0,['Geotecnia']
7.698552169257899e+18,-DOdgvYAAAAJ,"Estudiante de Educación Física, PUCV",@mail.pucv.cl,6.0,"['Desarrollo motor', 'Didáctica de la educación física']"
7.698552169257899e+18,IhSKfdEAAAAJ,"Profesora Escuela de Periodismo, Pontificia Universidad Católica de Valparaíso",@pucv.cl,5.0,"['comunicación', 'periodismo']"
7.698552169257899e+18,ZXtUn7cAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,7.0,"['Psicología', 'Educación', 'Ciencias Sociales']"
7.698552169257899e+18,bEoHGJUAAAAJ,"Profesora, Escuela de Ingeniería de Transporte, PUCV",@pucv.cl,4.0,"['Logística humanitaria', 'comercio internacional', 'gestión de riesgo en la cadena de suministro']"
7.698552169257899e+18,QgRQfxgAAAAJ,PhD Candidate at Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,5.0,"['Anomaly Detection', 'Machine Learning', 'Astrophysics', 'Aerospace Engineering', 'Automatic Control']"
7.698552169257899e+18,uZcTkPMAAAAJ,Pontificia Universidad Católica de Valparaiso,@pucv.cl,6.0,[]
7.698552169257899e+18,pLGANUsAAAAJ,Pontifícia Universidad Católica de Valparaíso - PUCV,@mail.pucv.cl,4.0,"['Saúde mental', 'Saúde Coletiva', 'Reforma Psiquátrica', 'Intersetorialidade SUS e SUAS', 'Direitos Humanos']"
7.698552169257899e+18,5NOcFUuzHiUC,Investigador Post-doctoral Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,3.0,"['Filosofía Moderna', 'Historia de los Conceptos', 'Filosofía de la Historia']"
7.698552169257899e+18,4wNnxKAAAAAJ,Pontifícia Universidad Católica de Valparaíso - PUCV,@mail.pucv.cl,4.0,"['psicologia', 'psicoanalisis', 'salud publica', 'Población en situación de calle']"
7.698552169257899e+18,pJkISLcAAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,4.0,"['Energy System Analysis', 'Renewable Energy', 'Integrated Assessment Modelling']"
7.698552169257899e+18,UUQfZFIAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,2.0,"['Didáctica de las Ciencias Sociales', 'Patrimonio', 'Educación Patrimonial', 'Educación primaria', 'Problemas sociocientíficos']"
7.698552169257899e+18,YIZWH68AAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,2.0,['Fenomenología']
7.698552169257899e+18,jp2vBeQAAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,3.0,"['noticing', 'formación de profesores', 'didáctica de la matemática']"
7.698552169257899e+18,4-NtSfIAAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,1.0,"['Sport Sciences', 'Strength training', 'Paralympic Sport', 'Adapted Sport']"
7.698552169257899e+18,YaJn9ZUAAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,1.0,"['Computational Mechanics', 'Biomechanics', 'Machine Learning', 'Computer Vision', 'Artificial Intelligence']"
7.698552169257899e+18,VtpvGD8AAAAJ,"Diseñador Gráfico, Pontificia Universidad Católica de Valparaíso",@mail.pucv.cl,1.0,"['Diseño UX UI', 'Branding', 'UX Research', 'Web Design']"
7.698552169257899e+18,yzwlNxoAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,1.0,['Psycholinguistics']
7.698552169257899e+18,BabHy6IAAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,7.0,"['Acuicultura', 'Toxinas marinas', 'Cultivo de Microalgas', 'Reproducción de Gasterópodos Marinos', 'Ecología Marina']"
7.698552169257899e+18,8QpOKAIAAAAJ,"Lecturer in Marketing, Pontificia Universidad Católica de Valparaíso",@pucv.cl,,"['Services Marketing', 'Transformative Service Research', 'Public service management', 'Value co-creation', 'Value co-destruction']"
7.698552169257899e+18,Cs93PfIAAAAJ,Profesora Escuela de Trabajo Social Pontificia Universidad Católica de Valparaíso,@pucv.cl,,"['Epistemología de las ciencias sociales', 'fenomenología', 'filosofía y sociología del mundo de la vida', 'subjetividad']"
7.698552169257899e+18,YFzgiH0AAAAJ,"Profesor de Liturgia y Teología de los Sacramentos, Pontificia Universidad Católica de Valparaíso",@pucv.cl,,"['liturgia', 'sacramentos', 'teología de los sacramentos', 'teología práctica']"
7.698552169257899e+18,KerlV8sAAAAJ,"Doctoranda en Psicología, Pontifícia Universidad Católica de Valparaíso",@mail.pucv.cl,,"['Psicologia Social', 'Saúde Coletiva', 'Atenção Primária à Saúde']"
7.698552169257899e+18,YFA01gDz0IwC,"Magister, Pontificia Universidad Católica de Valparaíso",@mail.pucv.cl,,"['Automotive Engineering', 'Power Electronics', 'Adaptive Optics', 'Deep Learning']"
7.698552169257899e+18,SFY5uhcAAAAJ,"Professor at University of Los Andes. PhD student at Law Program, PUCV, Valparaíso - Chile",@mail.pucv.cl,,"['Public International Law', 'Human Rights', 'Theory International Policy']"
7.698552169257899e+18,T4M_cYEAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,,"['Didáctica de la Matemática', 'Estadística Temprana', 'Geometría']"
7.698552169257899e+18,P8Zue70AAAAJ,"Research Instructor, Pontificia Universidad Católica de Valparaiso",@pucv.cl,,"['Procesamiento de Señales', 'Inteligencia Artificial', 'Telecomunicaciones', 'Fibra Óptica', 'Aprendizaje por Refuerzo']"
7.698552169257899e+18,xbtBtncAAAAJ,"Profesora de Literatura, Pontificia Universidad Católica de Valparaíso",@pucv.cl,,"['Literatura', 'estudios culturales', 'estudios feministas', 'historia de la lectura']"
7.698552169257899e+18,kDps9koAAAAJ,"Revista Psicoperspectivas, Pontificia Universidad Católica de Valparaíso",@pucv.cl,,"['Psicología', 'Ciencias Sociales']"
7.698552169257899e+18,bhANzuUAAAAJ,"PhD Physics student, UTFSM/PUCV",@pucv.cl,,['atmospheric turbulence']
